chr	start	end	LRT_Variance	Pval_Variance	Sum of V(G)_Vp_SE	Sum of V(G)_Vp_Variance	V(G1)_SE	V(G1)_Variance	V(G1)_Vp_SE	V(G1)_Vp_Variance	V(G2)_SE	V(G2)_Variance	V(G2)_Vp_SE	V(G2)_Vp_Variance	V(G3)_SE	V(G3)_Variance	V(G3)_Vp_SE	V(G3)_Vp_Variance	V(G4)_SE	V(G4)_Variance	V(G4)_Vp_SE	V(G4)_Vp_Variance	V(e)_SE	V(e)_Variance	Vp_SE	Vp_Variance	df_Variance	logL_Variance	logL0_Variance	n_Variance	Region
1	17316099	17316562	0.0	0.5	0.224536	0.062594	0.003043	0.0	0.232307	1e-06	0.00251	0.0	0.191617	1e-06	0.00202	0.00066	0.153691	0.050394	0.000861	0.00016	0.065662	0.012198	0.003171	0.01228	0.001904	0.0131	1.0	180.629	181.135	115.0	hippocampus
1	17330989	17332133	0.0	0.5	0.249927	0.088588	0.005424	0.0	0.25766	1e-06	0.004326	0.001533	0.204562	0.072804	0.003548	0.0	0.168553	1e-06	0.001593	0.000332	0.075599	0.015782	0.005416	0.019186	0.003206	0.021051	1.0	158.28	159.5	115.0	hippocampus
1	1733116	1734078	0.298	0.29243	0.14234	0.119955	0.003198	0.001749	0.145938	0.080452	0.002339	0.000317	0.107587	0.014575	0.001473	0.000122	0.067793	0.005598	0.0012	0.00042	0.054998	0.01933	0.003817	0.019127	0.002936	0.021734	1.0	146.706	146.557	115.0	hippocampus
1	17357698	17358226	0.0	0.5	0.235488	0.050528	0.004675	0.0	0.257887	1e-06	0.003317	0.000483	0.182819	0.02664	0.002711	0.0	0.149548	1e-06	0.001292	0.000433	0.071036	0.023886	0.004611	0.017212	0.002644	0.018128	1.0	163.672	164.266	115.0	hippocampus
1	173870148	173870397	0.367	0.27227	0.11647	0.118373	0.001319	0.000508	0.089099	0.034403	0.001408	0.001024	0.093439	0.06931	0.001013	0.0	0.068543	1e-06	0.000657	0.000217	0.044335	0.014658	0.002206	0.013023	0.002038	0.014772	1.0	167.837	167.654	115.0	hippocampus
1	174763104	174763832	0.729	0.19663	0.153867	0.162365	0.002338	0.001877	0.13905	0.112994	0.001825	0.0	0.109861	1e-06	0.001608	0.00082	0.095652	0.049369	0.001322	0.0	0.079588	1e-06	0.002751	0.013917	0.002371	0.016615	1.0	162.343	161.979	115.0	hippocampus
1	17483805	17485121	0.0	0.5	0.246051	0.034132	0.006706	0.0	0.267577	1e-06	0.004971	0.000271	0.198314	0.010804	0.003548	0.000503	0.141508	0.020069	0.001762	8.2e-05	0.070308	0.003257	0.006621	0.024205	0.00372	0.02506	1.0	147.376	148.222	115.0	hippocampus
1	179361590	179364257	4.26	0.019513	0.120136	0.686442	0.003089	0.005974	0.146596	0.298652	0.002087	0.001879	0.105433	0.093946	0.001379	0.0	0.068939	1e-06	0.003656	0.005877	0.143477	0.293844	0.002052	0.006272	0.003796	0.020002	1.0	167.243	165.113	115.0	hippocampus
1	1803285	1804575	0.034	0.42653	0.142394	0.067096	0.002107	0.000312	0.126834	0.018816	0.001657	0.000128	0.099776	0.007714	0.001276	0.000673	0.076354	0.040564	0.000697	0.0	0.042009	1e-06	0.003054	0.015489	0.002235	0.016603	1.0	161.412	161.395	115.0	hippocampus
1	1811736	1812060	0.113	0.36849	0.149167	0.079416	0.001911	0.00061	0.138876	0.044476	0.001314	0.0	0.095726	1e-06	0.00092	0.000186	0.06702	0.013517	0.000718	0.000294	0.052027	0.021422	0.002562	0.012635	0.00185	0.013725	1.0	172.055	171.999	115.0	hippocampus
1	182031960	182032886	0.0	0.5	0.182321	0.041226	0.002984	0.000426	0.162027	0.023138	0.002281	0.0	0.123919	1e-06	0.002476	0.0	0.134517	1e-06	0.001454	0.000333	0.078771	0.018085	0.003839	0.017651	0.002657	0.01841	1.0	160.261	160.491	115.0	hippocampus
1	185402979	185404583	0.0	0.5	0.05986	0.873571	0.000987	0.0	0.056959	1e-06	0.001114	0.001327	0.067201	0.076598	0.00381	0.01361	0.08312	0.785524	0.000639	0.000198	0.036701	0.011448	0.000888	0.00219	0.003524	0.017326	1.0	207.57	207.774	115.0	hippocampus
1	1864988	1865598	0.003	0.47838	0.156046	0.072378	0.00221	0.000123	0.147431	0.008227	0.001805	0.000723	0.119811	0.048227	0.001037	3.2e-05	0.069195	0.002159	0.000767	0.000206	0.051091	0.013765	0.002905	0.013903	0.002019	0.014988	1.0	167.159	167.157	115.0	hippocampus
1	1903817	1904229	0.044	0.41733	0.158663	0.117654	0.001824	0.000343	0.143159	0.026965	0.00139	0.00056	0.108631	0.043978	0.000944	0.000174	0.074091	0.013631	0.000813	0.000421	0.063279	0.03308	0.002408	0.011236	0.001725	0.012734	1.0	176.464	176.442	115.0	hippocampus
1	1909381	1909805	0.046	0.41489	0.157514	0.039998	0.002443	0.000516	0.146335	0.030926	0.001959	0.0	0.117462	1e-06	0.001104	0.000112	0.066231	0.006708	0.000656	3.9e-05	0.03935	0.002363	0.003333	0.016007	0.00224	0.016674	1.0	161.044	161.021	115.0	hippocampus
1	19183443	19184117	1.217	0.13502	0.191741	0.386827	0.002156	0.001921	0.1878	0.168957	0.001986	0.002314	0.16942	0.203527	0.00158	0.0	0.138931	1e-06	0.000636	0.000163	0.055917	0.014342	0.002103	0.006971	0.001647	0.011369	1.0	182.083	181.475	115.0	hippocampus
1	19235957	19237014	0.432	0.25562	0.182576	0.223663	0.002787	0.001518	0.182139	0.099473	0.002436	0.001895	0.157787	0.124188	0.00165	0.0	0.10811	1e-06	0.001031	0.0	0.06754	1e-06	0.002953	0.011849	0.002072	0.015263	1.0	163.29	163.075	115.0	hippocampus
1	19264150	19264345	3.094	0.039288	0.193451	0.363058	0.002984	0.004135	0.202002	0.291936	0.00219	0.001007	0.153781	0.07112	0.001627	0.0	0.114888	1e-06	0.000943	0.0	0.066544	1e-06	0.002643	0.009022	0.002038	0.014165	1.0	171.398	169.851	115.0	hippocampus
1	19290326	19290723	0.24	0.31205	0.191264	0.161875	0.002381	0.000711	0.184761	0.055335	0.001943	0.00137	0.150129	0.106539	0.001565	0.0	0.121757	1e-06	0.000943	0.0	0.073363	1e-06	0.002635	0.010776	0.0018	0.012858	1.0	176.245	176.125	115.0	hippocampus
1	1931092	1933130	0.0	0.5	0.154253	0.028423	0.00304	0.0	0.145135	1e-06	0.002428	0.000563	0.115698	0.026886	0.001384	0.0	0.066066	1e-06	0.000884	3.2e-05	0.042202	0.001535	0.004185	0.020353	0.002815	0.020948	1.0	148.443	148.443	115.0	hippocampus
1	1948295	1949786	0.16	0.34468	0.164941	0.101518	0.005086	0.00177	0.154238	0.053818	0.003967	0.001173	0.120342	0.035669	0.002358	0.000396	0.071695	0.01203	0.001461	0.0	0.044435	1e-06	0.006478	0.029542	0.004426	0.03288	1.0	123.522	123.443	115.0	hippocampus
1	19503043	19504132	0.397	0.2642	0.216682	0.216455	0.002742	0.00203	0.213718	0.158885	0.002561	0.0	0.200421	1e-06	0.002083	0.000736	0.162178	0.057567	0.001132	0.0	0.088615	1e-06	0.002735	0.010013	0.001883	0.012779	1.0	177.469	177.27	115.0	hippocampus
1	19577950	19578802	2.283	0.065409	0.236109	0.254289	0.002835	0.00311	0.211834	0.239442	0.002191	0.0	0.168717	1e-06	0.001714	0.0	0.131944	1e-06	0.000979	0.000193	0.075312	0.014845	0.003075	0.009685	0.001826	0.012988	1.0	177.745	176.604	115.0	hippocampus
1	196777627	196777852	0.0	0.5	0.152498	0.473893	0.001652	0.0	0.074627	1e-06	0.001686	0.000381	0.076406	0.017225	0.001932	0.0	0.087301	1e-06	0.005913	0.010107	0.172306	0.456667	0.002094	0.011644	0.005415	0.022133	1.0	166.611	166.702	115.0	hippocampus
1	19698914	19699064	0.626	0.21449	0.234264	0.198577	0.002413	0.001433	0.223231	0.133767	0.001756	0.000694	0.163739	0.064807	0.001364	0.0	0.127328	1e-06	0.000755	0.0	0.07047	1e-06	0.002603	0.008584	0.001447	0.010711	1.0	184.838	184.525	115.0	hippocampus
1	197145691	197145791	0.397	0.2644	0.138929	0.16325	0.001605	0.000622	0.119407	0.046435	0.001418	0.0	0.1058	1e-06	0.001564	0.0	0.116677	1e-06	0.001545	0.001566	0.108569	0.116813	0.002072	0.011216	0.001954	0.013405	1.0	175.3	175.102	115.0	hippocampus
1	19827378	19829228	0.706	0.20036	0.229718	0.207356	0.004343	0.002828	0.217154	0.14272	0.003386	0.001281	0.170696	0.064634	0.002993	0.0	0.151031	1e-06	0.001386	0.0	0.069939	1e-06	0.004755	0.015708	0.002675	0.019818	1.0	150.822	150.469	115.0	hippocampus
1	19834654	19836650	0.174	0.3384	0.231309	0.17909	0.003026	0.001159	0.208716	0.080242	0.002322	5.4e-05	0.160822	0.003706	0.002235	0.001374	0.152997	0.095141	0.001071	0.0	0.074125	1e-06	0.003547	0.011856	0.001965	0.014443	1.0	169.621	169.534	115.0	hippocampus
1	1983813	1984190	0.153	0.34784	0.177778	0.085747	0.0024	0.00073	0.161602	0.049271	0.001897	0.00049	0.127778	0.033058	0.001246	0.0	0.084077	1e-06	0.000651	5.1e-05	0.043946	0.003417	0.003088	0.013546	0.001993	0.014816	1.0	167.494	167.418	115.0	hippocampus
1	19841440	19842744	0.071	0.39477	0.223776	0.204112	0.003371	0.000792	0.199381	0.046927	0.002754	0.0	0.163192	1e-06	0.002743	0.002653	0.157812	0.157184	0.001137	0.0	0.067389	1e-06	0.003986	0.013433	0.002304	0.016879	1.0	160.954	160.918	115.0	hippocampus
1	19898596	19898959	0.448	0.25154	0.241583	0.167813	0.002247	0.000716	0.205865	0.065619	0.001686	0.0	0.154593	1e-06	0.00167	0.0	0.153135	1e-06	0.001138	0.001115	0.101833	0.102193	0.002791	0.009076	0.001484	0.010906	1.0	185.291	185.067	115.0	hippocampus
1	19905215	19905727	0.496	0.24054	0.233191	0.171548	0.002154	0.000465	0.199015	0.042922	0.001574	0.0	0.145332	1e-06	0.001672	0.0	0.154404	1e-06	0.001245	0.001393	0.111403	0.128625	0.002656	0.00897	0.001486	0.010828	1.0	184.829	184.581	115.0	hippocampus
1	1995416	1995736	0.0	0.5	0.17664	0.094361	0.001713	0.0	0.157963	1e-06	0.001471	0.000543	0.135121	0.050072	0.001069	0.000385	0.098338	0.03548	0.000558	9.6e-05	0.051385	0.008809	0.002246	0.009824	0.001461	0.010847	1.0	185.175	185.181	115.0	hippocampus
1	1999645	1999893	0.281	0.29786	0.178932	0.159899	0.00174	0.000789	0.161168	0.073483	0.001525	0.000742	0.140966	0.069053	0.000905	0.000186	0.084275	0.017362	0.00056	0.0	0.052098	1e-06	0.00215	0.009022	0.001453	0.010739	1.0	185.914	185.774	115.0	hippocampus
1	200913008	200913187	0.036	0.42499	0.214624	0.134167	0.002147	0.000516	0.200607	0.048306	0.001563	0.000918	0.145007	0.085859	0.001365	0.0	0.127647	1e-06	0.000816	0.0	0.076375	1e-06	0.002489	0.009256	0.001444	0.01069	1.0	185.57	185.552	115.0	hippocampus
1	201505617	201506223	4.526	0.016693	0.228668	0.581299	0.002728	0.004496	0.233415	0.407258	0.002226	0.0	0.201619	1e-06	0.001659	0.001684	0.147985	0.152534	0.00104	0.000237	0.094006	0.021506	0.002391	0.004622	0.001604	0.01104	1.0	188.519	186.256	115.0	hippocampus
1	2016621	2017029	0.0	0.49546	0.172271	0.088612	0.001799	1.8e-05	0.150317	0.001534	0.001581	0.000934	0.130774	0.078077	0.001007	3e-06	0.084173	0.000245	0.000632	0.000105	0.052823	0.008756	0.002447	0.010905	0.001613	0.011966	1.0	179.734	179.734	115.0	hippocampus
1	202123754	202124351	0.0	0.5	0.194415	0.139669	0.002245	0.0	0.197127	1e-06	0.002076	0.0	0.18227	1e-06	0.001532	0.000659	0.13405	0.057873	0.001199	0.000932	0.10264	0.081795	0.002445	0.009799	0.001567	0.01139	1.0	183.521	183.54	115.0	hippocampus
1	202302607	202302842	0.0	0.5	0.237303	0.07288	0.002349	0.000668	0.181381	0.0517	0.002409	0.000274	0.186257	0.021179	0.002272	0.0	0.175695	1e-06	0.000686	0.0	0.053039	1e-06	0.003052	0.011987	0.002072	0.012929	1.0	182.106	182.22	115.0	hippocampus
1	203460621	203460978	0.0	0.5	0.235717	0.102312	0.002618	0.0	0.244175	1e-06	0.001682	0.000345	0.156751	0.032173	0.001277	0.000752	0.118655	0.070137	0.000847	0.0	0.079007	1e-06	0.002748	0.009624	0.001476	0.010721	1.0	187.147	187.163	115.0	hippocampus
1	204872057	204872959	0.0	0.5	0.209047	0.215871	0.002147	5.5e-05	0.193022	0.004929	0.001999	0.002347	0.17203	0.21094	0.001105	0.0	0.099363	1e-06	0.000686	0.0	0.061684	1e-06	0.002443	0.008723	0.001533	0.011125	1.0	184.934	184.935	115.0	hippocampus
1	20502556	20502738	1.618	0.10171	0.21303	0.31718	0.002529	0.00281	0.197306	0.225027	0.002027	0.0	0.162311	1e-06	0.001536	0.000577	0.122689	0.046204	0.001109	0.000574	0.088295	0.045948	0.002694	0.008526	0.001706	0.012486	1.0	178.055	177.247	115.0	hippocampus
1	205042099	205042429	0.0	0.5	0.233966	0.146062	0.002325	0.0	0.222734	1e-06	0.001753	0.001431	0.165587	0.137107	0.001476	0.0	0.141417	1e-06	0.000754	9.3e-05	0.072163	0.008954	0.002608	0.008913	0.001438	0.010437	1.0	188.876	188.882	115.0	hippocampus
1	205046121	205049344	2.221	0.068051	0.210893	0.641373	0.002903	0.004288	0.23257	0.366621	0.002258	0.003171	0.181778	0.271135	0.001325	0.0	0.11332	1e-06	0.000703	4.2e-05	0.060078	0.003615	0.002314	0.004195	0.001699	0.011697	1.0	185.178	184.068	115.0	hippocampus
1	20516523	20519081	2.386	0.061214	0.206709	0.441874	0.005271	0.006977	0.203999	0.279715	0.00403	0.0	0.161594	1e-06	0.002734	0.0	0.109599	1e-06	0.003132	0.004044	0.117031	0.162157	0.005001	0.013921	0.003609	0.024942	1.0	142.492	141.299	115.0	hippocampus
1	205221135	205221595	4.153	0.020786	0.207467	0.472626	0.002864	0.005213	0.228575	0.457706	0.002096	0.0	0.18401	1e-06	0.001461	0.00017	0.128331	0.014917	0.000652	0.0	0.057244	1e-06	0.002278	0.006006	0.001591	0.011389	1.0	183.998	181.921	115.0	hippocampus
1	205705395	205705745	3.457	0.0315	0.189936	0.583199	0.00268	0.004893	0.216656	0.436976	0.002117	0.00112	0.187386	0.100005	0.00159	0.0	0.142046	1e-06	0.000866	0.000517	0.076674	0.046217	0.001976	0.004667	0.001611	0.011197	1.0	186.515	184.787	115.0	hippocampus
1	20579701	20580452	3.329	0.034028	0.204525	0.577796	0.003225	0.004805	0.192053	0.300688	0.002675	0.0	0.167402	1e-06	0.00245	0.003645	0.143335	0.228112	0.001355	0.000783	0.083943	0.048995	0.003002	0.006747	0.002435	0.015979	1.0	169.631	167.967	115.0	hippocampus
1	205849612	205851304	1.674	0.097892	0.155009	0.737606	0.002506	0.00318	0.144623	0.188198	0.002133	0.0	0.126213	1e-06	0.001989	0.002861	0.114392	0.169268	0.002713	0.006424	0.120414	0.380139	0.002346	0.004434	0.002882	0.0169	1.0	174.754	173.917	115.0	hippocampus
1	20596063	20596216	3.105	0.039035	0.203208	0.580233	0.002024	0.002917	0.181542	0.273233	0.001609	0.0	0.15075	1e-06	0.001705	0.003197	0.140353	0.299453	0.000649	8.1e-05	0.060818	0.007546	0.002004	0.004481	0.00163	0.010675	1.0	193.052	191.5	115.0	hippocampus
1	20599595	20600321	1.404	0.11807	0.186256	0.486834	0.001821	0.001838	0.166887	0.169945	0.001724	0.0	0.159404	1e-06	0.001644	0.003428	0.133011	0.316887	0.000636	0.0	0.058804	1e-06	0.001881	0.005551	0.001587	0.010817	1.0	186.771	186.069	115.0	hippocampus
1	206151788	206152085	1.821	0.088601	0.21019	0.325211	0.003056	0.003737	0.210949	0.266645	0.002815	0.0	0.200887	1e-06	0.001847	0.0	0.131773	1e-06	0.001377	0.000821	0.096856	0.058564	0.002757	0.009457	0.002098	0.014015	1.0	174.36	173.449	115.0	hippocampus
1	20635148	20636042	2.101	0.073586	0.191801	0.472801	0.002775	0.003276	0.173842	0.209683	0.00252	0.0	0.161305	1e-06	0.00216	0.004111	0.124016	0.263116	0.000819	0.0	0.052402	1e-06	0.002795	0.008237	0.002275	0.015624	1.0	167.049	165.998	115.0	hippocampus
1	206409552	206410370	6.478	0.0054599	0.192992	0.432011	0.004293	0.00854	0.188714	0.427125	0.002856	0.0	0.14285	1e-06	0.002427	0.0	0.121396	1e-06	0.001466	9.8e-05	0.07333	0.004884	0.003648	0.011356	0.002883	0.019994	1.0	155.331	152.092	115.0	hippocampus
1	20646989	20647321	0.272	0.301	0.216115	0.372858	0.00224	0.001367	0.197428	0.121669	0.002087	0.0	0.18575	1e-06	0.001548	0.002822	0.128149	0.251187	0.000692	0.0	0.06156	1e-06	0.002242	0.007045	0.001724	0.011233	1.0	188.888	188.752	115.0	hippocampus
1	20743385	20744075	0.065	0.39963	0.188652	0.172916	0.002004	8.7e-05	0.170053	0.00742	0.001505	0.0	0.127708	1e-06	0.001303	0.00195	0.103313	0.165494	0.000604	0.0	0.051246	1e-06	0.002409	0.009746	0.001658	0.011783	1.0	182.882	182.85	115.0	hippocampus
1	207751031	207751443	1.602	0.10282	0.179975	0.411631	0.001831	0.002026	0.175007	0.198499	0.001354	0.0	0.13267	1e-06	0.001098	0.000543	0.106912	0.053232	0.001136	0.001632	0.102798	0.1599	0.001777	0.006005	0.001474	0.010206	1.0	192.314	191.513	115.0	hippocampus
1	20796536	20797056	0.14	0.35412	0.193334	0.344024	0.001973	0.000507	0.174867	0.045021	0.001754	0.001364	0.152686	0.121073	0.001371	0.002005	0.112909	0.177928	0.000575	0.0	0.051002	1e-06	0.002137	0.00739	0.001625	0.011266	1.0	185.858	185.788	115.0	hippocampus
1	20825322	20827306	0.138	0.35527	0.193446	0.281088	0.004506	0.0	0.175954	1e-06	0.003876	0.006019	0.143704	0.235042	0.002158	0.001179	0.083663	0.046044	0.002166	0.0	0.084605	1e-06	0.004841	0.018409	0.003762	0.025607	1.0	137.035	136.966	115.0	hippocampus
1	20844556	20844876	0.0	0.5	0.184937	0.292769	0.001939	0.0	0.169753	1e-06	0.001916	0.003117	0.153681	0.272868	0.00087	0.000227	0.076291	0.019899	0.000599	0.0	0.05245	1e-06	0.002114	0.00808	0.00161	0.011425	1.0	183.962	184.05	115.0	hippocampus
1	20902087	20902166	0.073	0.39351	0.190195	0.122982	0.00183	0.00114	0.175092	0.10977	0.001406	0.0	0.13541	1e-06	0.00071	0.000137	0.068512	0.01321	0.000371	0.0	0.035744	1e-06	0.002202	0.009108	0.001401	0.010385	1.0	185.792	185.756	115.0	hippocampus
1	20970631	20971144	0.012	0.45598	0.193856	0.105818	0.003191	0.000299	0.166647	0.015602	0.002604	0.000808	0.135493	0.042196	0.001851	0.000919	0.095917	0.048019	0.000753	0.0	0.039312	1e-06	0.004174	0.01712	0.002591	0.019146	1.0	153.631	153.625	115.0	hippocampus
1	2099109	2099291	2.297	0.064806	0.200119	0.274596	0.002168	0.002501	0.194878	0.231111	0.001575	0.0	0.145586	1e-06	0.001368	0.000471	0.125855	0.043484	0.001072	0.0	0.099074	1e-06	0.002139	0.007849	0.001548	0.01082	1.0	186.426	185.277	115.0	hippocampus
1	212033975	212034039	0.0	0.5	0.22079	0.162255	0.003848	0.0	0.222972	1e-06	0.002576	0.000102	0.149345	0.005896	0.002587	0.001911	0.146524	0.110754	0.002101	0.000787	0.120333	0.045604	0.003628	0.014457	0.002984	0.017257	1.0	174.631	177.02	115.0	hippocampus
1	212415506	212416026	2.392	0.060969	0.166394	0.298742	0.002604	0.003322	0.172132	0.230222	0.00176	0.000344	0.121957	0.023873	0.001257	2.3e-05	0.08713	0.001627	0.00104	0.000621	0.071144	0.043021	0.002486	0.010119	0.001999	0.014429	1.0	170.782	169.586	115.0	hippocampus
1	2124263	2124404	0.019	0.44541	0.121923	0.703771	0.002325	0.000323	0.091238	0.012614	0.00221	0.000616	0.086425	0.024036	0.001866	0.000764	0.07318	0.029852	0.006748	0.016319	0.129072	0.637269	0.00246	0.007586	0.005994	0.025608	1.0	166.544	166.535	115.0	hippocampus
1	21345929	21346272	0.0	0.5	0.168141	0.039998	0.001878	0.000376	0.168018	0.033667	0.001426	0.0	0.127568	1e-06	0.000992	7.1e-05	0.0888	0.006329	0.000689	0.0	0.061635	1e-06	0.002307	0.010735	0.001495	0.011182	1.0	178.854	178.98	115.0	hippocampus
1	21394553	21396678	0.0	0.5	0.182387	0.178197	0.00297	0.000424	0.169049	0.02411	0.002865	0.0	0.16291	1e-06	0.002203	0.00271	0.121229	0.154085	0.001503	0.0	0.085495	1e-06	0.003427	0.014452	0.002411	0.017585	1.0	151.539	151.803	115.0	hippocampus
1	21437342	21437723	0.0	0.5	0.062837	0.856654	0.001373	0.0	0.063134	1e-06	0.001109	0.000117	0.050976	0.005377	0.00126	0.000122	0.058307	0.005607	0.00535	0.018392	0.065947	0.84567	0.001184	0.003117	0.004951	0.021748	1.0	205.81	206.001	115.0	hippocampus
1	21528488	21528898	0.0	0.5	0.183784	0.278566	0.001582	0.000173	0.158691	0.017366	0.00157	0.0	0.157364	1e-06	0.001604	0.002607	0.148627	0.261197	0.000962	0.0	0.096392	1e-06	0.001816	0.0072	0.001426	0.00998	1.0	185.319	185.527	115.0	hippocampus
1	21628172	21628697	0.0	0.5	0.207258	0.106165	0.002192	0.000304	0.166073	0.023065	0.00201	0.000474	0.152073	0.03593	0.001842	0.000623	0.139447	0.047169	0.001445	0.0	0.10946	1e-06	0.002943	0.011797	0.001902	0.013198	1.0	175.031	175.064	115.0	hippocampus
1	216531350	216531990	0.357	0.27496	0.189597	0.083948	0.001856	9.3e-05	0.168944	0.008461	0.001684	0.000207	0.153169	0.018806	0.001582	0.0	0.143966	1e-06	0.001025	0.000623	0.092906	0.05668	0.00235	0.010067	0.001534	0.01099	1.0	183.978	183.799	115.0	hippocampus
1	21738118	21738349	0.067	0.3976	0.207888	0.306021	0.002214	0.000614	0.193211	0.053618	0.001918	0.000831	0.166854	0.072582	0.001865	0.002058	0.155325	0.179819	0.000867	0.0	0.075722	1e-06	0.002381	0.007944	0.001604	0.011447	1.0	183.597	183.563	115.0	hippocampus
1	21744604	21747868	0.062	0.4017	0.19664	0.24896	0.002238	0.000716	0.188241	0.060236	0.001707	0.000407	0.14356	0.034214	0.001899	0.001837	0.155044	0.154508	0.001164	0.0	0.09789	1e-06	0.002416	0.008932	0.001648	0.011892	1.0	177.62	177.589	115.0	hippocampus
1	21753477	21756437	0.201	0.32685	0.206063	0.192814	0.002432	0.000697	0.193458	0.055423	0.001863	0.000467	0.148344	0.037121	0.001927	0.00126	0.151501	0.10027	0.001359	0.0	0.108146	1e-06	0.002719	0.010145	0.00172	0.012568	1.0	172.978	172.877	115.0	hippocampus
1	21776691	21777865	0.0	0.5	0.208071	0.121106	0.0024	0.0	0.198779	1e-06	0.001788	0.000515	0.148421	0.042687	0.001757	0.000947	0.144934	0.078417	0.001197	0.0	0.099146	1e-06	0.002718	0.010611	0.001635	0.012073	1.0	174.755	174.814	115.0	hippocampus
1	21790278	21791704	0.583	0.22263	0.21693	0.157274	0.004626	0.0	0.205331	1e-06	0.003726	0.00043	0.165365	0.019092	0.003408	0.003113	0.149291	0.13818	0.002661	0.0	0.118127	1e-06	0.005009	0.018986	0.003266	0.022529	1.0	145.593	145.301	115.0	hippocampus
1	21796181	21796573	0.0	0.5	0.21539	0.088934	0.002252	0.0	0.212567	1e-06	0.001632	0.000335	0.154321	0.031649	0.001365	0.000607	0.129101	0.057283	0.000968	0.0	0.091381	1e-06	0.002476	0.009652	0.001424	0.010594	1.0	182.863	183.37	115.0	hippocampus
1	21844973	21845160	0.0	0.5	0.221366	0.232647	0.002751	0.000136	0.180442	0.008934	0.002455	0.000694	0.160825	0.045545	0.002472	0.002716	0.156796	0.178167	0.001877	0.0	0.123137	1e-06	0.003352	0.011698	0.002266	0.015245	1.0	168.749	168.758	115.0	hippocampus
1	21851003	21851224	0.105	0.37284	0.213775	0.112634	0.002304	3e-06	0.178395	0.000266	0.001942	0.0	0.150333	1e-06	0.00182	0.001452	0.139351	0.112366	0.001397	0.0	0.10814	1e-06	0.002969	0.011463	0.001761	0.012918	1.0	171.158	171.105	115.0	hippocampus
1	2187365	2187599	0.0	0.5	0.168482	0.057206	0.002135	0.0	0.150375	1e-06	0.001782	0.000727	0.124956	0.051176	0.001145	8.6e-05	0.080632	0.006028	0.0007	0.0	0.04928	1e-06	0.002921	0.013386	0.001909	0.014198	1.0	170.097	170.097	115.0	hippocampus
1	22011620	22012964	0.0	0.5	0.217634	0.230037	0.002657	0.0	0.188919	1e-06	0.002075	0.000266	0.147739	0.018901	0.001854	0.0	0.131828	1e-06	0.001745	0.002969	0.11236	0.211134	0.003148	0.010828	0.002008	0.014063	1.0	173.995	174.073	115.0	hippocampus
1	22060031	22061356	0.574	0.22427	0.218396	0.161175	0.002664	0.001238	0.207568	0.096606	0.002358	0.0	0.18405	1e-06	0.001745	0.000827	0.136149	0.064566	0.001303	0.0	0.10173	1e-06	0.002936	0.010748	0.001732	0.012813	1.0	172.216	171.929	115.0	hippocampus
1	2219774	2220128	0.144	0.35235	0.192068	0.134305	0.001861	0.000642	0.173263	0.059921	0.00157	0.000797	0.145385	0.074382	0.000822	0.0	0.07675	1e-06	0.000506	0.0	0.047246	1e-06	0.002294	0.009271	0.001448	0.010709	1.0	185.994	185.922	115.0	hippocampus
1	2223421	2224104	0.018	0.44736	0.183495	0.096994	0.002573	0.000297	0.161375	0.018624	0.002298	0.001048	0.143218	0.065721	0.001405	0.000202	0.088142	0.012648	0.000828	0.0	0.051942	1e-06	0.003381	0.014393	0.002149	0.015939	1.0	163.793	163.784	115.0	hippocampus
1	2225384	2226012	0.041	0.41944	0.177386	0.055784	0.00274	0.000503	0.160699	0.029498	0.002145	0.00025	0.125826	0.014671	0.001376	0.000126	0.080755	0.007414	0.000824	7.2e-05	0.048385	0.004202	0.00364	0.016086	0.002289	0.017036	1.0	159.916	159.896	115.0	hippocampus
1	223393105	223393870	2.578	0.054172	0.194417	0.233168	0.002139	0.000674	0.174372	0.055154	0.001641	0.00205	0.129717	0.167819	0.001152	0.000125	0.094472	0.010194	0.001179	0.0	0.096537	1e-06	0.002397	0.009367	0.001738	0.012215	1.0	176.22	174.931	115.0	hippocampus
