seqnames	start	end	h2_category	hg38_genes_intergenic	hg38_cpg_inter	hg38_genes_promoters	hg38_cpg_shores	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_islands	hg38_cpg_shelves	hg38_genes_5UTRs	hg38_genes_exons	hg38_genes_3UTRs	hg38_enhancers_fantom
chr10	788865	790472	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	806494	806710	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	947149	947463	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	1022752	1022957	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr10	1034873	1035406	Heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr10	1180946	1181204	Heritable	0	0	0	0	0	1	0	1	0	1	1	0
chr10	1187063	1188048	Heritable	0	0	1	1	1	1	0	1	0	0	0	0
chr10	1199980	1201244	Non-heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr10	1235178	1235322	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	1360696	1360878	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	1363360	1363564	Non-heritable	0	0	0	0	1	0	1	0	0	1	0	0
chr10	1368615	1370342	Heritable	0	1	0	0	0	1	0	1	0	0	0	0
chr10	1463377	1463535	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	1468534	1469432	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	1516548	1517184	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	1532081	1532357	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	1546194	1547053	Heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr10	1663869	1664161	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	1733109	1733195	Heritable	0	0	0	0	0	1	0	1	0	0	0	0
chr10	2348840	2350420	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	2501305	2501928	Heritable	0	0	1	0	0	1	1	0	0	1	0	0
chr10	2779158	2780784	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	2922413	2922512	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	3104729	3104999	Non-heritable	0	0	1	1	0	1	0	0	1	1	0	0
chr10	3107217	3107978	Non-heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr10	3169278	3169900	Non-heritable	0	0	0	0	0	1	0	1	0	1	0	0
chr10	3241259	3241451	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	3270561	3271406	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	3324146	3324407	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	3399040	3399328	Heritable	0	1	0	0	0	1	0	0	0	1	0	1
chr10	3406529	3406977	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	3570574	3570958	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	3859725	3860332	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	4315990	4316347	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	4815125	4816353	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	4825934	4826143	Non-heritable	0	0	1	0	0	1	1	0	0	0	0	0
chr10	5369858	5370920	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	5396650	5397236	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	5525986	5526133	Non-heritable	0	0	1	1	1	1	0	0	0	1	1	0
chr10	5609466	5610374	Heritable	0	1	1	0	1	1	0	0	0	1	0	0
chr10	5616636	5617111	Heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr10	5679737	5681387	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr10	5840438	5840565	Heritable	0	0	0	0	0	1	1	0	0	0	0	0
chr10	5927103	5927333	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	6157514	6157973	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	6171968	6172229	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	6207303	6207406	Non-heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr10	6232808	6233059	Non-heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr10	6247180	6247732	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr10	6581249	6582005	Non-heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr10	7170987	7171400	Heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr10	7407422	7407566	Non-heritable	0	0	0	0	1	1	1	0	0	0	0	0
chr10	9476802	9478263	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	10461260	10461564	Heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr10	10911488	10911759	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	11339172	11340095	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	11379599	11380217	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	11742894	11742998	Heritable	0	0	0	1	1	1	1	0	0	1	0	0
chr10	11835723	11836094	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	11870160	11870536	Non-heritable	0	0	0	1	0	1	1	0	0	1	1	0
chr10	11906854	11907168	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	12303553	12303707	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	12323228	12323539	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	12405523	12406195	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	12605814	12606481	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	12634644	12634867	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	12728599	12728756	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr10	12760472	12760729	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	13158386	13158651	Heritable	0	0	1	0	1	0	0	1	0	0	0	1
chr10	13217274	13217380	Heritable	1	1	0	0	0	0	0	0	0	1	0	0
chr10	13706957	13707953	Non-heritable	0	1	1	0	1	1	0	0	1	1	0	0
chr10	13718425	13718687	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	14163135	14163769	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	14559457	14560065	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr10	14563682	14565291	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	14567822	14571491	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	14580845	14581211	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	14973926	14974465	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	14993819	14994395	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	14995913	14996485	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	16975246	16978154	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	17348703	17349470	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	17380948	17381903	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	17935848	17937721	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	20061702	20063845	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	21055479	21056438	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	21175095	21175433	Non-heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr10	21494162	21494445	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr10	21500278	21500580	Heritable	0	0	0	0	1	0	1	0	0	0	0	1
chr10	21508745	21509879	Non-heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr10	21515638	21515885	Non-heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr10	22253515	22253809	Non-heritable	0	0	0	0	1	0	1	0	0	1	0	0
chr10	22324096	22324529	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr10	22476984	22477259	Non-heritable	0	0	1	0	1	1	1	0	0	1	0	0
chr10	22479238	22480204	Non-heritable	0	0	1	1	1	1	0	1	0	1	0	0
chr10	22711192	22712361	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr10	23063418	23063612	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	23096650	23096854	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr10	23203919	23204852	Non-heritable	0	1	0	0	0	1	0	0	0	1	1	0
chr10	23345250	23345483	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr10	23647500	23649139	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	24557749	24558263	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	24653937	24654608	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	24783706	24784633	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	24790167	24791332	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr10	25717280	25718423	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	25893437	25894521	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	26059678	26062302	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	26452796	26453912	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	26566780	26567538	Non-heritable	0	0	0	1	0	1	1	0	0	1	1	0
chr10	26945215	26946928	Heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr10	27099577	27099679	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	27252244	27253002	Heritable	0	0	1	1	1	1	1	0	0	0	0	0
chr10	27319031	27320381	Heritable	1	0	0	1	0	0	1	0	0	0	0	1
chr10	27413420	27414515	Non-heritable	0	0	1	1	0	0	1	0	1	1	0	0
chr10	27741273	27741699	Non-heritable	0	0	0	0	1	1	1	0	0	1	0	0
chr10	28502559	28502693	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	28768453	28768926	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	28812610	28815026	Heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr10	28897041	28898046	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	28924809	28925617	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr10	28976098	28976527	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	29585480	29586035	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	30027292	30027556	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	30057732	30058588	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr10	30212177	30213779	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	30431539	30431811	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	1
chr10	30597080	30597759	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	30670954	30671670	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr10	30751801	30752439	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	30781444	30782007	Non-heritable	1	0	0	0	0	0	0	1	0	0	0	0
chr10	31156452	31157221	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	31157739	31157890	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	32256812	32257071	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	32979955	32980152	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr10	32981257	32981408	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr10	33259280	33259651	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	33333527	33333891	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	33556471	33557045	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	33790825	33791907	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	34116868	34116987	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	38401902	38402323	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr10	42149862	42150559	Non-heritable	0	0	1	0	1	0	1	0	0	0	0	0
chr10	42177952	42178135	Non-heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr10	42242114	42242857	Heritable	0	0	1	0	0	1	1	0	0	1	0	1
chr10	42367116	42368146	Heritable	0	0	1	1	0	1	1	0	0	1	0	0
chr10	42752743	42752855	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr10	42952251	42952613	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	43350553	43351176	Non-heritable	0	0	1	1	0	0	1	0	0	1	0	1
chr10	43361853	43361923	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	43409977	43410161	Heritable	0	0	1	1	1	0	0	0	0	0	0	1
chr10	43667876	43668082	Non-heritable	0	0	0	0	0	1	1	0	0	0	0	0
chr10	43878471	43878874	Heritable	0	1	0	0	0	1	0	0	0	1	0	1
chr10	44292429	44292637	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr10	44293494	44293742	Non-heritable	0	0	1	1	0	1	1	0	0	1	0	0
chr10	44385627	44385842	Non-heritable	0	0	1	0	0	1	1	0	0	0	0	0
chr10	44566264	44569036	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	44863812	44864483	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr10	44960429	44960827	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr10	45198630	45199400	Heritable	0	0	1	0	1	0	1	0	0	0	0	0
chr10	45330123	45331457	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	45427538	45427921	Non-heritable	0	0	0	0	0	1	1	0	0	0	0	0
chr10	45445462	45445957	Heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr10	45600383	45601265	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	46267857	46269368	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr10	46283446	46284151	Heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr10	46598602	46598724	Heritable	0	1	1	0	1	1	0	0	0	0	0	0
chr10	46635437	46635516	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr10	46786096	46786273	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr10	46910877	46911768	Low prediction	0	0	1	1	0	1	1	0	1	1	0	0
chr10	47208282	47210157	Low prediction	0	1	0	0	0	1	0	0	0	0	0	0
chr10	47382528	47383142		0	0	0	1	0	1	0	0	0	0	0	0
chr10	47558197	47560717	Low prediction	1	1	0	0	1	0	0	0	0	0	0	0
chr10	48449934	48450245	Heritable	0	0	0	1	1	1	1	0	0	0	0	0
chr10	48456462	48456776	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr10	48464824	48465714	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	48466150	48466968	Non-heritable	0	0	1	1	0	1	1	0	0	1	0	0
chr10	48509023	48509813	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	48603725	48604641	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	48669802	48671809	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	48818974	48819625	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	50024391	50025357	Heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr10	50148487	50148982	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr10	50620931	50621690	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr10	50659957	50660563	Non-heritable	1	1	0	0	0	0	0	0	0	1	0	0
chr10	51480261	51481212	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	51580865	51581634	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	51818375	51820744	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	52232946	52233438	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	52738042	52739295	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	52778255	52779168	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	52803133	52804209	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	53509558	53510451	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	53564473	53568355	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	53735144	53739065	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	54187125	54190488	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr10	55420779	55422731	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	55602925	55603212	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	56086662	56090127	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	56916649	56918541	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	58203284	58205253	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	58441270	58442333	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	58443832	58444598	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	58517488	58519997	Heritable	0	1	0	0	0	1	0	1	0	0	0	0
chr10	59105428	59106290	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	61451817	61452213	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr10	61867277	61868187	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	62806626	62807346	Non-heritable	0	0	1	1	1	0	0	0	0	1	1	0
chr10	62924362	62924737	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	62992270	62992777	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	63106018	63106607	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	64041260	64041807	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr10	65053953	65054225	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	67386978	67387488	Non-heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr10	68232182	68232247	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr10	68472405	68472516	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr10	69242928	69243339	Non-heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr10	69317935	69318125	Non-heritable	0	0	1	1	0	1	0	0	1	1	0	0
chr10	69319742	69320065	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	69491901	69492997	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr10	69494496	69495621	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr10	69525558	69526459	Heritable	0	1	0	0	1	1	0	0	0	0	0	0
chr10	69570182	69571109	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr10	69866703	69867032	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	70132172	70132346	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr10	70441402	70441887	Non-heritable	0	0	1	1	0	1	1	0	1	1	0	0
chr10	70459215	70459358	Heritable	1	0	0	1	0	0	0	0	0	0	0	1
chr10	70479382	70479660	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	70509041	70509188	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	70664820	70665087	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	70673348	70673741	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr10	70726632	70727457	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	70891278	70891839	Heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr10	71214529	71215381	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	71232398	71232691	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	71396272	71396410	Non-heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr10	71398226	71398588	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	71575540	71576112	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	71598049	71598137	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	71598743	71599042	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	71817999	71818248	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	71860264	71860614	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr10	71963457	71963729	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr10	71985163	71987096	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	72000006	72000224	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	72006778	72007478	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr10	72086351	72087085	Heritable	0	0	0	1	0	1	1	0	0	1	1	0
chr10	72542471	72542891	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	73110482	73111320	Heritable	0	1	1	0	0	1	0	0	1	1	0	0
chr10	73365062	73366748	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	73624220	73624643	Non-heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr10	73648495	73648988	Non-heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr10	73729353	73729487	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr10	73873262	73873419	Non-heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr10	73886074	73886282	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	74748569	74748951	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	74778122	74778824	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	75029843	75030516	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr10	75071770	75072228	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	75396059	75397471	Heritable	0	0	0	0	1	1	1	0	0	0	0	1
chr10	75398442	75399407	Non-heritable	0	0	0	0	1	1	1	0	0	1	1	0
chr10	75405624	75407537	Non-heritable	0	0	0	0	1	1	1	0	0	1	0	1
chr10	76252110	76252218	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	76604778	76606220	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	77635489	77635989	Heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr10	78176758	78177042	Non-heritable	0	1	1	0	1	0	0	0	0	1	0	1
chr10	78676410	78676955	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	78775318	78775656	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	78913172	78914092	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	79059918	79060590	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	79072232	79072687	Non-heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr10	79136182	79137587	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	79159636	79160010	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	79239423	79239620	Non-heritable	0	0	0	0	1	1	0	1	0	0	0	1
chr10	79241769	79242239	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	1
chr10	79273865	79274437	Heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr10	79274871	79275531	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr10	79277670	79277991	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	79310056	79311905	Heritable	0	1	0	0	0	1	0	0	0	1	0	1
chr10	79409689	79409966	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	79440753	79443652	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr10	79983063	79983834	Non-heritable	0	0	1	1	1	0	1	0	0	1	0	0
chr10	80204639	80204942	Non-heritable	0	0	1	1	1	1	1	0	0	1	0	0
chr10	80207342	80207780	Non-heritable	0	0	1	1	1	0	1	0	0	1	0	0
chr10	80450411	80450884	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	80455361	80455685	Heritable	0	0	0	1	1	1	0	0	0	0	0	1
chr10	80535746	80536417	Heritable	0	0	1	0	1	0	1	0	0	1	0	0
chr10	81538588	81541173	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	83172630	83176146	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	83467633	83470747	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	84256939	84257285	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	84796397	84797566	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	86362940	86364936	Heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr10	86389053	86389166	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	86665652	86669625	Non-heritable	0	1	1	0	1	1	0	0	1	1	1	0
chr10	86680528	86681380	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	86712051	86712459	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	1
chr10	86942578	86943101	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr10	86958407	86959070	Non-heritable	0	1	1	0	1	1	0	0	1	1	0	0
chr10	86968173	86969101	Non-heritable	0	0	1	1	1	1	1	0	1	1	0	0
chr10	86970154	86970826	Non-heritable	0	0	1	1	1	1	1	0	0	1	1	0
chr10	87407023	87407667	Heritable	0	1	0	0	0	1	0	0	0	1	0	0
chr10	89212643	89213734	Non-heritable	1	1	0	0	0	0	0	0	0	1	1	0
chr10	89836832	89836999	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr10	89838266	89838538	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr10	91411520	91412547	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	91655262	91656485	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	91796431	91796829	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr10	92237484	92238287	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	92592149	92592593	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr10	92692326	92692797	Non-heritable	0	0	0	1	0	1	1	0	1	1	0	0
chr10	92696333	92696514	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	93061166	93061515	Non-heritable	0	0	1	0	1	1	1	0	1	1	0	0
chr10	93066337	93066507	Non-heritable	0	0	0	0	0	1	1	0	0	0	0	0
chr10	93991921	93992197	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr10	95184109	95184223	Non-heritable	1	0	0	1	0	0	0	0	0	1	0	0
chr10	95230355	95231350	Non-heritable	0	1	1	0	0	1	0	0	0	1	0	0
chr10	95559376	95559945	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr10	96357311	96359124	Heritable	0	1	1	0	1	1	0	0	1	1	0	0
chr10	97184805	97185195	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	97188245	97188393	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr10	97576735	97577351	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	97577977	97578599	Non-heritable	0	0	0	1	0	1	1	0	0	1	0	0
chr10	97688213	97688803	Non-heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr10	97714944	97715226	Non-heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr10	97974158	97974468	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr10	97975317	97975575	Non-heritable	0	0	0	1	0	1	1	0	0	0	0	0
chr10	98405491	98405985	Non-heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr10	98414477	98415205	Heritable	0	1	1	0	1	1	0	0	1	1	1	0
chr10	99330714	99330857	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
