seqnames	start	end	h2_category	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_inter	hg38_genes_promoters	hg38_cpg_shores	hg38_genes_exons	hg38_genes_intergenic	hg38_cpg_islands	hg38_enhancers_fantom	hg38_genes_5UTRs	hg38_genes_3UTRs	hg38_cpg_shelves
chr10	22554363	22555245	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	22615877	22617943	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	22620663	22622700	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	22625597	22626151	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	22631011	22632248	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	22670293	22673454	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	22682615	22683782	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	22705403	22707753	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	22710157	22711650	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	1
chr10	22927169	22927430	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr10	23081010	23081734	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	23096650	23097331	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	23111124	23111549	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	23158478	23158891	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	23345282	23345483	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr10	24783647	24784633	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	24790167	24791070	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr10	24958570	24959232	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	25068379	25068612	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	25534367	25535368	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	25717421	25718091	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	25893150	25894521	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	26054628	26055577	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	26059678	26061954	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	26071930	26073625	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	26453167	26454178	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	26623086	26623229	Non-heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr10	26945501	26947281		1	0	1	0	0	0	0	0	0	0	0	0
chr10	27252372	27253002	Heritable	1	1	0	1	1	0	0	1	0	0	0	0
chr10	27319273	27320404	Heritable	0	0	0	0	1	0	1	1	1	0	0	0
chr10	27413483	27414413	Heritable	0	0	0	1	1	1	0	1	0	1	0	0
chr10	27608114	27609952	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	28678662	28679464	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	28680329	28682086	Non-heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr10	28768204	28769185	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	28812509	28814766	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	28897234	28898358	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	28924946	28925504	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr10	29082410	29083381	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	29245263	29245820	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	29703028	29703599	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	29731701	29732278	Non-heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr10	29865946	29866238	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	30165592	30166077	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	30208434	30209202	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	30212333	30213779	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	30383051	30383588	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr10	30597459	30597759	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	30751568	30752482	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	30781641	30781896	Non-heritable	0	0	0	0	0	0	1	0	0	0	0	1
chr10	31030488	31031126	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	31157130	31157823	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	31926991	31927217	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr10	32256793	32257071	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	32937978	32938914	Non-heritable	1	1	1	0	0	1	0	0	0	1	0	0
chr10	32979955	32980106	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr10	33259027	33259530	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	33333527	33333891	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	33556471	33557045	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	33790605	33791891	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	34116405	34117127	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	34181372	34182159	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	34819265	34819634	Heritable	1	0	0	0	0	0	0	0	0	0	0	1
chr10	35128117	35128235	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	35208599	35209270	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	35299206	35300482	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	35472525	35473292	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	35608282	35608351	Non-heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr10	38355778	38356563	Non-heritable	0	1	0	1	1	1	0	1	0	0	0	0
chr10	38401902	38402323	Heritable	1	1	0	1	1	1	0	0	0	0	0	0
chr10	42150689	42151191	Non-heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr10	42177913	42179187	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	42278282	42279071	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	42367154	42369464	Heritable	1	1	0	1	1	1	0	1	0	0	0	0
chr10	43350553	43351440	Non-heritable	0	0	0	1	1	1	0	1	1	0	0	0
chr10	43409915	43410161	Heritable	1	0	0	1	1	0	0	0	1	0	0	0
chr10	43454850	43455101	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	43573545	43573769	Heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr10	44463262	44463810	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	44566264	44567488	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	44864074	44864337	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	45328429	45331457	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	45445543	45445957	Heritable	0	1	0	0	1	1	0	0	0	0	1	0
chr10	45600383	45601265	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	45970191	45971265	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	46267744	46268657	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr10	46283318	46284151	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr10	46465937	46466131	Non-heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr10	46467429	46468419	Non-heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr10	46786160	46786273	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr10	46878483	46879487		0	1	1	0	0	1	0	0	0	0	0	0
chr10	46891028	46891493	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr10	46910606	46912723	Low prediction	1	1	0	1	1	1	0	1	0	1	0	0
chr10	47165304	47166100		0	0	1	0	0	0	1	0	0	0	0	0
chr10	47380142	47380800		0	1	1	0	0	0	0	0	0	0	0	1
chr10	47381595	47383470		0	1	0	0	1	0	0	0	0	0	0	1
chr10	47416592	47417600		0	0	1	0	0	0	1	0	0	0	0	0
chr10	47461214	47462309	Low prediction	0	1	0	0	1	1	0	1	0	0	1	0
chr10	47560622	47561385	Low prediction	1	0	1	0	0	0	0	0	0	0	0	1
chr10	47564887	47565174		0	1	0	0	1	1	0	1	0	0	0	0
chr10	47762204	47762278	Low prediction	0	1	0	0	0	0	0	1	0	0	0	0
chr10	48140579	48140632		0	0	0	1	0	0	0	1	0	0	0	0
chr10	48305952	48306111	Non-heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr10	48491551	48492424	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	48526372	48526747	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	1
chr10	48603867	48604483	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	48670811	48671539	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	49243908	49245274	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	50024267	50025273	Heritable	0	1	0	0	1	1	0	1	0	0	0	0
chr10	50416595	50417652	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	50660142	50660438	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr10	51075857	51076524	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	52232077	52233354	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	52728739	52730813	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	52778255	52779444	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	52883753	52884139	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	53563473	53566318	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	55866326	55866452	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	56088409	56091183	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	58203284	58205577	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	58443832	58444015	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	58517488	58519240	Heritable	0	1	1	0	0	0	0	0	0	0	0	1
chr10	59517017	59517640	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	59904346	59904900	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr10	61452111	61452350	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr10	61867277	61868044	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	62379017	62379967	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	62924362	62924737	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr10	62934298	62935106	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	62992270	62992566	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	63105755	63106771	Non-heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr10	63556870	63557210	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	64726241	64727632	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	65570144	65571455	Heritable	1	1	1	1	0	1	0	0	0	0	0	0
chr10	66941053	66941982	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	67230374	67231080	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	67386476	67387529	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	67521033	67522032	Non-heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr10	68472405	68472604	Non-heritable	0	0	0	1	1	0	0	0	0	0	0	0
chr10	69243050	69243396	Non-heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr10	69319889	69320065	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	69466543	69467208	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	69492261	69492981	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	69494496	69496220	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	69570245	69571109	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr10	69579075	69579668	Heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr10	69866801	69866982	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	70664615	70665087	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	70891278	70891839	Heritable	1	1	0	0	0	0	0	0	0	0	0	1
chr10	71214872	71215017	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	71232156	71232461	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	71598100	71598986	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	71713138	71713619	Non-heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr10	71860264	71861185	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr10	71965643	71966585	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr10	71975232	71976952	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	71980807	71982070	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	71985021	71987271	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	71998600	72000541	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	72006865	72007399	Heritable	0	1	0	0	1	1	0	1	0	0	0	0
chr10	72044182	72045238	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	72086351	72087198	Non-heritable	0	1	0	0	1	1	0	1	0	0	1	0
chr10	72158173	72158499	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	72325241	72325649	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr10	72425210	72425639	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	72542471	72542822	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	73110012	73111267	Heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr10	73365365	73366212	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	73729365	73729449	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr10	73872736	73873419	Non-heritable	1	1	0	1	1	1	0	0	0	1	0	0
chr10	74748569	74748921	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr10	74813819	74813973	Heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr10	75029882	75030425	Non-heritable	1	0	1	0	0	1	0	0	0	0	0	0
chr10	75396908	75397250	Non-heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	76633037	76633784	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	77634877	77636042	Heritable	0	1	0	0	1	1	0	0	0	0	1	0
chr10	78176647	78177518	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr10	78263792	78264870	Non-heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr10	78421565	78421972		0	1	1	0	0	0	0	0	0	0	0	0
chr10	78913307	78914242	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	79059993	79061968	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	79239290	79239861	Non-heritable	1	1	0	0	0	0	0	0	1	0	0	1
chr10	79310328	79310812	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	79335489	79336122	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	79379903	79380671	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr10	79403436	79404118	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	79408407	79409984	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr10	79438049	79439004	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	79440753	79444102	Heritable	0	1	0	0	1	1	0	0	0	0	0	1
chr10	79778707	79779617	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	80450411	80451948	Heritable	1	0	0	0	1	0	0	0	1	0	0	1
chr10	80535783	80536351	Heritable	1	0	0	1	0	1	0	1	0	0	0	0
chr10	83174800	83176146	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	84424825	84425778	Heritable	0	1	1	1	0	1	0	0	0	1	0	0
chr10	86177485	86177995	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	86262202	86262544	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	86388993	86389166	Non-heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr10	86625469	86625856	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	86665476	86669758	Non-heritable	1	1	1	1	0	1	0	0	0	1	1	0
chr10	86673303	86674546	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	86711991	86712498	Non-heritable	0	1	0	0	1	0	0	1	1	0	0	0
chr10	87053271	87054351	Non-heritable	0	1	1	1	0	1	0	0	0	0	1	0
chr10	87407535	87408429	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	88836128	88836831	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	89836832	89837060	Heritable	0	1	0	1	1	1	0	0	0	0	0	0
chr10	90696481	90697522	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	91411616	91412547	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	91796377	91797023	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	92110564	92110931	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	92237484	92238849	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	92592198	92592632	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr10	92695461	92695713	Non-heritable	0	0	0	0	1	1	1	0	0	0	1	0
chr10	92751167	92751422	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	93991258	93992197	Heritable	1	0	0	0	1	0	0	0	0	0	0	1
chr10	95230021	95231243	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	96355159	96357919	Heritable	1	1	1	1	0	1	0	0	0	1	0	0
chr10	96400991	96401525	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	96984655	96985958	Non-heritable	0	0	1	0	0	1	0	0	0	0	1	0
chr10	97718469	97718815	Heritable	0	0	0	0	0	0	1	0	0	0	0	1
chr10	97842814	97843099	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	97915832	97916856	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	98062795	98063254	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	98367818	98369206	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	98405208	98405985	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	99231655	99232166	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	100025507	100026058	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	100348447	100351386	Heritable	1	1	0	0	1	0	0	0	0	0	0	1
chr10	100370614	100371255	Non-heritable	1	0	0	0	0	0	0	0	1	0	0	1
chr10	100687844	100688242	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	100882136	100882640	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	100931759	100932948		0	1	1	0	0	0	0	0	0	0	0	0
chr10	101006502	101007246		0	0	0	0	1	1	0	1	0	0	1	0
chr10	101008043	101008841		0	0	0	0	1	1	0	0	0	0	1	0
chr10	101150215	101151794		0	0	1	0	0	0	1	0	0	0	0	1
chr10	101484347	101485044	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	101507260	101507470	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	101653703	101654052	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	101672393	101672921	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr10	102433082	102433216	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr10	103124643	103125401	Non-heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr10	103397356	103397578	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr10	103715573	103717071	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	103727172	103728093	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	103772945	103773022	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	103852988	103853706	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	104275213	104275792	Heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr10	104305387	104306086	Heritable	0	0	1	0	0	0	1	0	1	0	0	0
chr10	104331188	104331648	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	104784682	104785142	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	106735808	106737527	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	107912403	107914157	Heritable	0	1	0	0	1	0	0	0	1	0	0	1
chr10	108315790	108316106		0	0	1	0	0	0	1	0	0	0	0	0
chr10	108396052	108398540	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	110087837	110088845	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	110305948	110306330	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr10	111420394	111422146	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	112774814	112776162	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	112953001	112953633	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	112991920	112992544	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	113027651	113028689	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	113186897	113187271	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	113978414	113979617	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	114046162	114047364	Heritable	0	0	0	0	1	1	1	0	0	0	1	0
chr10	114101563	114101761	Heritable	0	0	0	0	1	0	1	0	1	0	0	0
chr10	114103330	114103809	Non-heritable	0	0	0	0	1	0	1	0	0	0	0	1
chr10	114383857	114384364	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	114875147	114875237	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	115091264	115091380	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr10	115094679	115095024	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	115534702	115535340	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	116691242	116691421	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	116803517	116803983	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	116961466	116961689	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	116973412	116974852	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	117132084	117133648	Non-heritable	0	1	0	0	1	1	0	1	0	0	1	0
chr10	117503414	117503978	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	119177911	119177965	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	119281742	119282136	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	119505532	119506181	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	119544001	119544328	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr10	120127763	120128561	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	120458413	120459432	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	120793356	120794188	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	120842467	120844112	Heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	120917025	120917304	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	120946002	120946937	Heritable	0	1	0	0	0	0	0	0	0	0	0	1
chr10	120949951	120950403	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	121131637	121132159	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	121523188	121524929	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr10	121567264	121567576	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	121590629	121591140	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	121647891	121649053	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	122162833	122162995	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr10	122331747	122331987	Non-heritable	0	1	1	1	0	1	0	0	0	0	0	0
chr10	122376167	122376616	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	122463676	122465399	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	1
chr10	122556753	122557384	Heritable	1	0	1	0	0	0	0	0	0	0	0	0
chr10	122818163	122818926	Heritable	0	1	0	1	1	1	0	1	0	0	0	0
chr10	122879180	122879362	Heritable	0	1	0	1	1	0	0	1	0	0	0	0
chr10	123735749	123737344	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	123991414	123992458	Non-heritable	0	0	0	1	1	1	0	1	0	0	0	0
chr10	124020577	124021379	Non-heritable	0	1	1	0	0	1	0	0	0	0	1	0
chr10	124521572	124522122	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	124534221	124534481	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	124588930	124590377	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr10	124604764	124606579	Heritable	0	1	1	1	0	1	0	0	0	0	0	1
chr10	124609810	124609984	Heritable	1	1	0	0	1	0	0	0	0	0	0	0
chr10	124671024	124671151	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	124671596	124673098	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	124704303	124704872	Heritable	0	1	1	0	0	1	0	0	0	0	0	0
chr10	124724288	124724992	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr10	125000488	125001539	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	125007049	125007597	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	125076927	125077391		0	1	1	0	0	0	0	0	0	0	0	0
chr10	125153004	125157778	Non-heritable	1	1	0	0	1	0	0	0	0	0	0	1
chr10	125773909	125774417	Heritable	1	1	0	1	0	1	0	1	0	0	0	0
chr10	125844438	125845172	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	125885248	125888328	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr10	125894157	125895050	Heritable	1	1	0	0	1	0	0	0	1	0	0	0
chr10	125895355	125896740	Heritable	1	1	0	1	1	1	0	1	1	1	0	0
chr10	125898569	125899776	Heritable	1	1	0	0	1	0	0	0	1	0	0	1
chr10	125901779	125902367	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	125904847	125906472	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	125907494	125909000	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	125913839	125919366	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	126561992	126562390	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	126668019	126670761	Heritable	0	1	1	1	0	1	0	0	1	1	0	0
chr10	126838199	126839549	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	126881904	126882244	Heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr10	126939640	126940176	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	127395592	127396182	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr10	128221808	128222359	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	128287619	128288673	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
