seqnames	start	end	h2_category	hg38_genes_promoters	hg38_cpg_inter	hg38_genes_intergenic	hg38_genes_1to5kb	hg38_genes_introns	hg38_cpg_shores	hg38_genes_exons	hg38_cpg_islands	hg38_enhancers_fantom	hg38_cpg_shelves	hg38_genes_5UTRs	hg38_genes_3UTRs
chr8	87973393	87974921	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr8	88300382	88300650	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr8	91975876	91976523	Non-heritable	1	1	0	1	1	0	1	0	0	0	0	1
chr8	92068344	92069538	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	92100625	92101274	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr8	93226420	93227487	Low prediction	0	1	0	1	1	0	0	0	0	0	0	0
chr8	94119266	94120601	Non-heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr8	94261004	94261758	Non-heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr8	94613108	94613396	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	94893450	94894114	Heritable	1	0	0	1	1	1	1	0	0	0	0	1
chr8	94930495	94930816	Heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr8	94950235	94951425	Non-heritable	1	0	0	1	1	1	1	0	0	0	1	0
chr8	95173636	95175542	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	96156946	96157143	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	96236124	96236327	Non-heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr8	96276598	96276979	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	96309130	96309596	Non-heritable	1	1	0	0	1	0	1	0	0	0	0	1
chr8	96420020	96420267	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	97446609	97446957	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	97736292	97737324	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	97867811	97868350	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr8	97929009	97930135	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	98005097	98005701	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	98157969	98159156	Non-heritable	0	1	0	0	0	0	1	0	0	0	0	1
chr8	98293127	98293433	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	98972718	98972915	Low prediction	0	0	0	0	1	1	0	1	0	0	0	0
chr8	100143744	100143864	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	100791348	100792098	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	100809101	100809638	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr8	101026099	101026240	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	101223926	101224566	Non-heritable	0	0	1	0	0	0	1	1	1	0	0	0
chr8	102528236	102528817	Non-heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr8	103001524	103003229	Heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr8	103141539	103142704	Non-heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr8	103299362	103299757	Heritable	1	0	0	1	1	1	0	1	0	0	0	0
chr8	103763502	103765363	Low prediction	1	1	0	1	1	0	0	0	0	0	0	0
chr8	104367339	104367709	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr8	104416549	104416915	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	105143575	105143853	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr8	106499725	106500947	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	109643484	109644016	Low prediction	1	0	0	0	1	1	1	0	0	0	1	0
chr8	109645751	109645815	Non-heritable	1	0	0	1	1	1	1	0	0	0	0	0
chr8	110202796	110203133	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr8	110893583	110895106	Low prediction	0	1	1	0	0	0	0	0	0	0	0	0
chr8	114992576	114993331	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	115451948	115452372	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr8	115507215	115507644	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	117245182	117245737	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	117980759	117980959	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	118952666	118952898	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr8	119635657	119636271	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	119642826	119644187	Non-heritable	0	1	0	1	1	0	0	0	1	0	0	0
chr8	119656376	119657258	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr8	119671666	119672728	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr8	119673689	119674441	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr8	119831985	119832151	Heritable	1	0	0	0	1	1	1	0	0	0	0	0
chr8	119945808	119946025	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	122733250	122733867	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr8	122789800	122790036	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	122824452	122824652	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	122888702	122889085	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	123539538	123540062	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	123716479	123716962	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	124426999	124427156	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	124605246	124605794	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr8	124673070	124673515	Non-heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr8	124775469	124776385	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	124814929	124816092	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr8	124972608	124972775	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr8	125387698	125388380	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	125389515	125389769	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	126554827	126555717	Heritable	1	0	0	1	1	1	1	0	0	0	0	1
chr8	127094151	127095002	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	127101016	127102550	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	127944815	127945124	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	128018850	128019577	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	128109069	128109358	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr8	128152832	128153433	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	129324541	129325899	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	129952950	129953731	Non-heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr8	130110006	130111098	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	130605168	130606093	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	130676211	130676488	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	131038208	131039270	Low prediction	0	0	0	0	1	1	0	0	0	0	0	0
chr8	131316036	131317467	Heritable	0	1	0	0	1	0	1	0	0	0	0	0
chr8	132477928	132478439	Non-heritable	0	0	0	0	1	1	0	0	1	0	0	0
chr8	132774577	132774850	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr8	133295449	133295669	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr8	133540087	133540592	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr8	135234635	135236211	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr8	137279355	137280418	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	137321725	137322500	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	137760331	137761338	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	138154455	138154838	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	138601050	138601791	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	139834243	139834609	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	139839683	139840214	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	140209718	140210391	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	140349057	140349739	Heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr8	140420974	140421749	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	140425884	140426430	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	140471579	140472029	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr8	140525669	140526158	Heritable	0	1	0	0	0	0	1	0	0	0	0	1
chr8	140526921	140527569	Non-heritable	0	1	0	0	0	0	1	0	0	0	0	1
chr8	140549584	140549847	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	140568463	140568612	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	140589640	140590052	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	140621015	140622202	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	140624498	140624903	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	140704462	140705114	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	140708403	140708827	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	140799299	140801175	Non-heritable	1	1	0	1	1	0	1	0	0	0	0	1
chr8	141002672	141002992	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr8	141075605	141076005	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	141163780	141164260	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	141257514	141257768	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr8	141284606	141285042	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	141348438	141348522	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	141642829	141642978	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	141737882	141738351	Heritable	0	0	1	0	0	1	0	1	0	0	0	0
chr8	141812351	141812675	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	141899986	141900269	Heritable	0	0	1	0	0	0	0	0	0	1	0	0
chr8	141940775	141941190	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	141983276	141983863	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	141989485	141989787	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	142083477	142084025	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	142089290	142090168	Non-heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr8	142093109	142093509	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	142288971	142289152	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	142322350	142322797	Heritable	0	0	0	0	1	0	0	0	1	1	0	0
chr8	142367025	142367328	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	142382284	142382533	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	142457729	142458568	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr8	142473125	142473316	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr8	142499802	142500561	Heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr8	142612425	142613268	Non-heritable	1	0	0	1	1	1	1	1	0	0	0	1
chr8	142622855	142623435	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	142670236	142670632	Heritable	1	0	0	1	1	1	1	1	0	0	0	0
chr8	142798761	142798943	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	142975006	142975054	Heritable	0	0	1	0	0	0	0	1	0	0	0	0
chr8	143026183	143026685	Heritable	1	0	0	0	0	1	0	0	1	1	0	0
chr8	143071090	143071191	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr8	143072234	143072339	Heritable	0	0	1	0	0	0	0	1	0	0	0	0
chr8	143096297	143097351	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	143128262	143128952	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr8	143213011	143213519	Heritable	1	0	0	0	1	1	1	0	0	0	1	0
chr8	143218505	143218769	Heritable	0	0	1	0	0	0	0	0	1	1	0	0
chr8	143219929	143220298	Heritable	0	0	1	0	0	1	0	0	1	0	0	0
chr8	143262334	143262750	Heritable	0	0	0	1	1	1	1	0	0	0	0	1
chr8	143264466	143264875	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr8	143276437	143276940	Heritable	0	0	1	0	0	1	1	1	0	0	0	1
chr8	143278585	143279472	Heritable	0	0	1	0	0	1	0	1	1	0	0	0
chr8	143284751	143285581	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr8	143289084	143289703	Heritable	1	0	0	1	0	1	1	1	0	0	1	0
chr8	143327522	143327869	Heritable	0	1	0	0	1	0	1	0	0	1	0	1
chr8	143334202	143334318	Heritable	1	0	0	1	1	1	1	0	0	0	1	0
chr8	143420100	143420853	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	143445482	143446152	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	143470896	143471255	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	143577605	143578895	Heritable	1	0	0	1	1	1	1	1	0	0	1	0
chr8	143618383	143618481	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr8	143629773	143631922	Heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr8	143727849	143728280	Heritable	0	0	0	0	0	0	1	1	0	0	0	0
chr8	143820755	143820921	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	143930722	143931060	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	143933652	143933873	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	143960683	143961086	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr8	143989322	143989477	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr8	144203357	144203573	Heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr8	144313359	144314180	Heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr8	144413009	144414040	Heritable	1	0	0	1	1	1	1	1	0	0	0	0
chr8	144429010	144429763	Heritable	1	0	0	1	1	1	1	1	0	0	0	1
chr8	144527482	144527581	Heritable	1	0	0	0	0	0	1	1	0	0	0	1
chr8	144615534	144616169	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr8	144622736	144622914	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr8	144646177	144646429	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr8	144730558	144730751	Heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr8	144799856	144800436	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr8	145050758	145051359	Low prediction	0	0	0	1	0	1	0	0	0	0	0	0
chr9	469037	469391		1	0	0	1	1	1	0	0	0	0	0	0
chr9	562418	564357	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	708367	708673	Non-heritable	0	0	0	0	1	1	0	0	1	0	0	0
chr9	776059	777503	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	974961	975901	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr9	978034	978666	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr9	979053	981882	Non-heritable	0	1	0	0	1	1	0	0	0	1	0	0
chr9	998317	999202	Non-heritable	0	0	1	0	0	1	0	1	0	0	0	0
chr9	2633798	2634642	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	3224958	3225312	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr9	4339099	4339595	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	5304439	5304707	Non-heritable	1	0	0	0	0	1	1	1	0	0	1	0
chr9	5310303	5312469	Non-heritable	1	1	1	1	0	0	1	0	0	0	0	0
chr9	5314156	5314893	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	5327086	5327322	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	5328176	5331452	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	5332683	5334204	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	5335316	5337178	Non-heritable	0	0	0	0	1	1	1	0	0	1	0	0
chr9	5339605	5339641	Heritable	1	0	0	0	0	0	1	1	0	0	0	0
chr9	5449569	5449826	Non-heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr9	5627422	5628017	Non-heritable	0	0	0	1	1	1	0	0	1	0	0	0
chr9	6439240	6439432	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	6623883	6624714	Heritable	1	1	0	1	1	0	0	0	0	0	0	0
chr9	6716238	6716423	Heritable	1	0	0	1	1	0	1	1	0	0	0	0
chr9	7217188	7218078	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	7655437	7656822	Heritable	0	1	1	0	0	0	0	0	1	0	0	0
chr9	8858963	8859414	Non-heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr9	10208168	10208535	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	10268761	10269272	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	10446179	10447329	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr9	13442914	13444087	Non-heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr9	13607432	13609118	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	14303652	14304905	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr9	14344996	14346336	Non-heritable	1	0	0	1	1	1	0	1	1	0	0	0
chr9	15134702	15134867	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	16152413	16153046	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	16154065	16154428	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	16829074	16829681	Heritable	0	0	0	0	1	1	0	1	0	0	0	0
chr9	17907827	17908114	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr9	18255208	18255297	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	18439114	18439600	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr9	19645615	19648851	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	20658303	20658767	Heritable	1	1	0	0	1	0	1	0	0	0	1	0
chr9	21403323	21404247	Non-heritable	1	0	0	1	1	1	1	0	0	0	0	0
chr9	21803798	21804036	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr9	23229920	23230281	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	23412415	23412953	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	26208782	26210459	Non-heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	27344415	27345126	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	27498017	27498290	Non-heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr9	27654261	27655500	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	31030617	31031142	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	31470106	31470798	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	32525259	32525384	Non-heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr9	32553379	32553488	Non-heritable	1	0	0	0	1	1	1	0	0	0	0	1
chr9	32902398	32903368	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	33024196	33024306	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr9	33511577	33512352	Non-heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr9	33522677	33523559	Non-heritable	1	0	0	1	0	1	0	1	0	0	0	0
chr9	33624382	33624642	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr9	33721641	33721882	Heritable	0	1	0	0	0	0	1	0	0	0	0	0
chr9	33778917	33780238	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	34049977	34050075	Low prediction	1	0	0	1	0	1	1	0	0	0	0	0
chr9	34381452	34381632	Low prediction	1	0	0	1	1	1	1	0	0	0	1	0
chr9	34593014	34593262	Low prediction	0	0	0	1	0	1	0	0	0	0	0	0
chr9	34620919	34621543	Non-heritable	1	0	0	1	0	1	1	0	0	0	0	1
chr9	34759554	34760115	Low prediction	0	1	0	0	1	0	0	0	0	0	0	0
chr9	34987586	34988527	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr9	35538169	35538391	Low prediction	1	1	0	0	1	0	0	0	0	0	0	0
chr9	35673899	35674193	Non-heritable	1	0	0	1	0	1	1	0	0	0	1	0
chr9	36765190	36765669	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr9	37446652	37447871	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	37800141	37800301	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr9	37927264	37927769	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	37995647	37996442	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	38487733	38487993	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr9	38526670	38526861	Heritable	1	0	0	0	1	0	1	1	0	0	0	0
chr9	38643702	38644193	Non-heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr9	38656552	38657674	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	39078440	39078667	Low prediction	0	0	0	0	1	1	1	0	0	0	0	0
chr9	39132832	39133147	Low prediction	0	0	0	0	1	1	1	1	0	0	0	0
chr9	39792099	39792584		0	0	0	0	1	1	0	1	0	0	0	0
chr9	39809688	39811094		1	0	0	1	1	1	1	1	0	0	0	0
chr9	40107388	40107489		1	1	0	0	0	0	0	0	0	0	0	0
chr9	40223043	40223154		1	0	0	0	0	0	0	1	0	0	0	0
chr9	40584151	40584328		0	1	1	0	0	0	0	0	0	0	0	0
chr9	40908416	40912319		0	1	1	0	0	0	0	0	0	0	0	0
chr9	40991299	40991529		1	0	0	1	0	1	0	0	0	0	0	0
chr9	41107642	41109065		1	1	0	1	1	0	1	0	0	0	0	0
chr9	41221221	41221933		0	1	1	0	0	0	0	0	0	0	0	0
chr9	41237524	41237709		1	0	0	0	0	0	1	1	0	0	0	0
chr9	41266205	41266756		0	0	1	0	0	1	0	1	0	0	0	0
chr9	41269011	41269406		0	0	1	0	0	0	0	0	0	1	0	0
chr9	41272995	41273232		0	0	0	1	0	0	1	1	0	0	0	0
chr9	41274061	41274247		1	0	0	1	0	1	0	0	0	0	0	0
chr9	41353771	41354357		0	1	0	1	1	0	0	0	0	0	0	0
chr9	41358022	41358863		1	0	0	1	0	1	1	0	0	0	0	0
chr9	41643664	41644355		1	1	0	1	0	0	0	0	0	0	0	0
chr9	41646418	41647261		0	1	0	1	0	0	0	0	0	0	0	0
chr9	41648606	41648721		1	1	0	1	0	0	0	0	0	0	0	0
chr9	41649764	41650306		0	1	0	1	0	0	0	0	0	0	0	0
chr9	41663611	41663761		0	0	0	0	1	0	0	1	0	0	0	0
chr9	41953038	41953506		1	0	0	0	1	1	1	1	0	0	0	0
chr9	42165170	42165385		0	1	1	0	0	0	0	0	0	0	0	0
chr9	42288659	42288835		0	0	0	0	1	0	0	1	0	0	0	0
chr9	42357615	42357799		0	0	1	0	0	1	0	0	0	0	0	0
chr9	42452921	42453002		0	1	1	0	0	0	0	0	0	0	0	0
chr9	42454126	42454756		0	1	1	0	0	0	0	0	0	0	0	0
chr9	42457138	42460453		0	1	1	0	0	0	0	0	0	0	0	0
chr9	42550939	42551198		0	0	1	0	0	0	0	1	0	0	0	0
chr9	42709830	42711018		0	1	0	0	1	0	1	0	0	0	0	0
chr9	42717568	42719299		0	1	1	0	0	0	0	0	0	0	0	0
chr9	42725287	42726445		0	1	0	0	1	0	1	0	0	0	0	0
chr9	42743876	42744727		0	0	0	0	1	1	0	1	0	0	0	0
chr9	42806680	42808800		0	1	1	0	0	0	0	0	0	0	0	0
chr9	42851125	42852812		1	0	0	1	1	0	1	1	0	0	0	0
chr9	42931262	42932035		0	1	0	0	1	0	0	0	0	0	0	0
chr9	42974671	42975060		1	0	0	1	0	1	1	1	0	0	0	0
chr9	60519670	60525441		0	1	1	0	0	0	0	0	0	0	0	0
chr9	61854001	61854129		1	1	0	1	0	0	0	0	0	0	0	0
chr9	61856492	61856903		1	1	0	0	1	0	1	0	0	0	0	0
chr9	61857076	61857255		0	1	0	0	1	0	0	0	0	0	0	0
chr9	63782073	63782268		0	0	1	0	0	1	0	1	0	0	0	0
chr9	63813092	63816199		1	0	0	1	1	1	1	1	1	0	0	0
chr9	63859339	63859595		0	0	0	0	1	0	1	1	1	0	0	0
chr9	64488754	64488841		0	0	0	1	0	1	1	1	0	0	0	0
chr9	65389763	65390021		0	1	0	0	1	0	0	0	0	0	0	0
chr9	66265680	66265825		0	1	1	0	0	0	0	0	0	0	0	0
chr9	67723701	67723926		0	1	0	1	0	0	0	0	0	0	0	0
chr9	68322224	68322622	Low prediction	1	1	0	1	1	0	1	0	0	0	0	0
chr9	68324349	68324407	Low prediction	0	1	0	1	1	0	0	0	0	0	0	0
chr9	68996145	68996702	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	69015617	69016374	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr9	69186379	69187880	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	69204503	69205231	Heritable	1	1	0	0	1	0	1	0	0	0	1	0
chr9	70410446	70411875	Heritable	0	0	0	0	1	1	0	0	1	0	0	0
chr9	71767319	71767617	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr9	71908161	71908648	Non-heritable	0	0	0	1	1	1	0	0	0	1	0	0
chr9	71965183	71966264	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	72150218	72150340	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr9	74358032	74359130	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	74774035	74774853	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	76571497	76572567	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	76893037	76894100	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	76904500	76905391	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr9	77426906	77427745	Heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	77534241	77534723	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	77768599	77770626	Non-heritable	0	1	0	0	1	0	0	0	0	0	0	0
chr9	78127842	78128893	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	78552542	78553730	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	79277860	79278382	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	79395818	79395960	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	79574068	79575824	Heritable	1	0	0	1	1	1	1	0	0	1	0	0
chr9	80842139	80842669	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	81613132	81613719	Heritable	1	1	0	0	1	0	1	0	0	0	0	0
chr9	81823414	81824805	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	81826547	81827338	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr9	82488025	82488582	Heritable	0	1	0	1	1	0	0	0	0	0	0	0
chr9	83218833	83219102	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
