shared_feature_id	seqnames_caudate	start_caudate	end_caudate	feature_id_caudate	caudate	seqnames_hippocampus	start_hippocampus	end_hippocampus	hippocampus	feature_id_hippocampus	seqnames_dlpfc	start_dlpfc	end_dlpfc	dlpfc	feature_id_dlpfc
VMR_S1898	chr10	92592149	92592593	VMR7373	1	chr10	92592198	92592551	1	VMR6070	chr10	92592198	92592632	1	VMR6066
VMR_S1899	chr10	95230355	95231350	VMR7382	1	chr10	95230021	95231243	1	VMR6073	chr10	95230021	95231243	1	VMR6071
VMR_S1900	chr10	96357311	96359124	VMR7384	1	chr10	96356213	96357919	1	VMR6076	chr10	96355159	96357919	1	VMR6072
VMR_S1901	chr10	98405491	98405985	VMR7393	1	chr10	98405491	98405985	1	VMR6081	chr10	98405208	98405985	1	VMR6080
VMR_S1902	chr11	102449876	102451214	VMR7400	1	chr11	102448946	102450753	1	VMR6086	chr11	102448571	102451534	1	VMR6084
VMR_S1903	chr11	10302217	10302364	VMR7401	1	chr11	10302075	10302370	1	VMR6087	chr11	10302211	10302490	1	VMR6086
VMR_S1904	chr11	1050906	1051629	VMR7407	1	chr11	1050973	1051547	1	VMR6090	chr11	1050946	1051629	1	VMR6090
VMR_S1905	chr11	110209226	110209467	VMR7418	1	chr11	110209394	110209626	1	VMR6099	chr11	110209303	110209626	1	VMR6099
VMR_S1906	chr11	111449203	111450752	VMR7422	1	chr11	111449275	111450527	1	VMR6102	chr11	111449203	111450527	1	VMR6103
VMR_S1907	chr11	111909104	111911715	VMR7423	1	chr11	111909492	111910331	1	VMR6104	chr11	111908781	111911576	1	VMR6105
VMR_S1908	chr11	111913275	111913846	VMR7424	1	chr11	111913381	111913662	1	VMR6105	chr11	111913316	111913689	1	VMR6106
VMR_S1909	chr11	112281341	112281664	VMR7427	1	chr11	112281341	112281713	1	VMR6108	chr11	112281245	112281664	1	VMR6111
VMR_S1910	chr11	1123587	1124693	VMR7428	1	chr11	1123535	1124693	1	VMR6109	chr11	1123535	1124693	1	VMR6112
VMR_S1911	chr11	112471869	112472720	VMR7429	1	chr11	112471415	112472915	1	VMR6110	chr11	112471869	112472317	1	VMR6113
VMR_S1912	chr11	112877554	112877914	VMR7430	1	chr11	112877554	112877976	1	VMR6111	chr11	112877554	112878202	1	VMR6114
VMR_S1913	chr11	112881499	112882097	VMR7431	1	chr11	112881361	112882314	1	VMR6112	chr11	112881029	112882314	1	VMR6115
VMR_S1914	chr11	113234721	113235164	VMR7432	1	chr11	113234721	113235164	1	VMR6113	chr11	113234721	113235582	1	VMR6117
VMR_S1915	chr11	113243817	113244847	VMR7433	1	chr11	113243817	113245040	1	VMR6115	chr11	113243817	113245142	1	VMR6119
VMR_S1916	chr11	114163903	114164671	VMR7436	1	chr11	114164023	114164938	1	VMR6120	chr11	114164023	114165015	1	VMR6120
VMR_S1917	chr11	114260736	114261137	VMR7438	1	chr11	114260736	114261053	1	VMR6123	chr11	114260795	114261041	1	VMR6121
VMR_S1918	chr11	11619644	11620374	VMR7444	1	chr11	11619903	11620378	1	VMR6129	chr11	11618843	11620378	1	VMR6124
VMR_S1919	chr11	116217195	116218220	VMR7446	1	chr11	116216772	116218220	1	VMR6130	chr11	116216616	116218220	1	VMR6126
VMR_S1920	chr11	116427788	116428241	VMR7449	1	chr11	116427694	116428312	1	VMR6131	chr11	116427694	116428312	1	VMR6127
VMR_S1921	chr11	117427072	117427460	VMR7456	1	chr11	117427227	117428360	1	VMR6137	chr11	117427227	117427886	1	VMR6131
VMR_S1922	chr11	117877377	117877797	VMR7460	1	chr11	117877377	117877713	1	VMR6148	chr11	117877377	117877521	1	VMR6142
VMR_S1923	chr11	118195030	118195559	VMR7461	1	chr11	118194512	118195559	1	VMR6149	chr11	118194293	118195559	1	VMR6144
VMR_S1924	chr11	119423561	119423824	VMR7474	1	chr11	119423561	119423704	1	VMR6160	chr11	119423612	119423824	1	VMR6154
VMR_S1925	chr11	119663191	119664522	VMR7476	1	chr11	119663080	119664394	1	VMR6163	chr11	119663080	119664055	1	VMR6156
VMR_S1926	chr11	119742695	119742859	VMR7480	1	chr11	119742586	119742859	1	VMR6165	chr11	119742695	119742810	1	VMR6157
VMR_S1927	chr11	119892117	119892898	VMR7481	1	chr11	119891570	119892517	1	VMR6166	chr11	119891263	119892765	1	VMR6158
VMR_S1928	chr11	120208039	120208549	VMR7487	1	chr11	120208102	120208549	1	VMR6168	chr11	120208057	120208549	1	VMR6160
VMR_S1929	chr11	120986376	120986650	VMR7492	1	chr11	120986414	120986650	1	VMR6174	chr11	120986430	120986650	1	VMR6164
VMR_S1930	chr11	121194256	121195118	VMR7494	1	chr11	121193986	121195407	1	VMR6175	chr11	121193986	121195407	1	VMR6166
VMR_S1931	chr11	122141290	122141942	VMR7498	1	chr11	122141085	122142094	1	VMR6177	chr11	122141085	122141979	1	VMR6169
VMR_S1932	chr11	122556330	122557326	VMR7501	1	chr11	122556500	122557251	1	VMR6182	chr11	122556500	122557251	1	VMR6172
VMR_S1933	chr11	122628152	122629153	VMR7502	1	chr11	122628300	122629153	1	VMR6184	chr11	122628300	122629153	1	VMR6174
VMR_S1934	chr11	125167366	125167620	VMR7509	1	chr11	125167142	125168154	1	VMR6199	chr11	125167142	125168327	1	VMR6189
VMR_S1935	chr11	125201551	125202226	VMR7510	1	chr11	125201551	125202226	1	VMR6200	chr11	125201895	125202226	1	VMR6190
VMR_S1936	chr11	125886914	125887178	VMR7512	1	chr11	125886999	125887138	1	VMR6203	chr11	125886999	125887161	1	VMR6191
VMR_S1937	chr11	126146419	126146824	VMR7513	1	chr11	126146475	126147108	1	VMR6204	chr11	126146475	126147326	1	VMR6192
VMR_S1938	chr11	1262041	1263144	VMR7515	1	chr11	1262173	1263263	1	VMR6205	chr11	1262173	1263144	1	VMR6195
VMR_S1939	chr11	126415089	126416071	VMR7518	1	chr11	126415089	126416180	1	VMR6206	chr11	126414829	126416180	1	VMR6198
VMR_S1940	chr11	128901747	128902094	VMR7528	1	chr11	128901631	128902328	1	VMR6213	chr11	128901585	128902192	1	VMR6208
VMR_S1941	chr11	129344447	129344671	VMR7531	1	chr11	129344447	129344770	1	VMR6216	chr11	129344447	129344777	1	VMR6212
VMR_S1942	chr11	129618008	129618524	VMR7532	1	chr11	129618065	129618463	1	VMR6218	chr11	129618109	129618407	1	VMR6214
VMR_S1943	chr11	129923213	129923523	VMR7536	1	chr11	129922970	129923523	1	VMR6219	chr11	129922882	129923641	1	VMR6217
VMR_S1944	chr11	130071526	130071738	VMR7537	1	chr11	130071418	130072234	1	VMR6221	chr11	130071391	130072171	1	VMR6219
VMR_S1945	chr11	130862703	130863319	VMR7539	1	chr11	130862649	130863232	1	VMR6224	chr11	130862649	130863232	1	VMR6224
VMR_S1946	chr11	133081982	133082266	VMR7543	1	chr11	133081798	133082356	1	VMR6231	chr11	133081943	133082361	1	VMR6229
VMR_S1947	chr11	133468299	133470512	VMR7545	1	chr11	133468654	133470183	1	VMR6232	chr11	133468449	133470512	1	VMR6230
VMR_S1948	chr11	133787396	133788332	VMR7546	1	chr11	133787516	133788181	1	VMR6234	chr11	133787516	133788047	1	VMR6231
VMR_S1949	chr11	133934756	133935179	VMR7548	1	chr11	133934642	133935179	1	VMR6236	chr11	133934991	133935168	1	VMR6234
VMR_S1950	chr11	134439471	134441100	VMR7554	1	chr11	134439471	134441426	1	VMR6241	chr11	134439213	134441259	1	VMR6239
VMR_S1951	chr11	1541382	1541786	VMR7561	1	chr11	1541382	1541786	1	VMR6247	chr11	1541198	1541882	1	VMR6246
VMR_S1952	chr11	17174077	17174960	VMR7571	1	chr11	17173927	17174960	1	VMR6253	chr11	17173792	17174960	1	VMR6250
VMR_S1953	chr11	18121469	18121808	VMR7579	1	chr11	18121377	18122648	1	VMR6259	chr11	18121432	18122351	1	VMR6255
VMR_S1954	chr11	18411719	18412807	VMR7583	1	chr11	18411819	18412807	1	VMR6260	chr11	18411819	18412807	1	VMR6257
VMR_S1955	chr11	18455707	18456263	VMR7584	1	chr11	18455707	18456208	1	VMR6261	chr11	18455733	18456208	1	VMR6258
VMR_S1956	chr11	19474762	19475243	VMR7589	1	chr11	19474269	19475243	1	VMR6264	chr11	19474523	19475388	1	VMR6265
VMR_S1957	chr11	1953919	1954903	VMR7590	1	chr11	1954006	1954789	1	VMR6266	chr11	1953177	1954789	1	VMR6267
VMR_S1958	chr11	19564007	19564391	VMR7591	1	chr11	19564007	19564504	1	VMR6267	chr11	19563644	19564549	1	VMR6268
VMR_S1959	chr11	1959882	1960072	VMR7592	1	chr11	1959959	1960146	1	VMR6268	chr11	1959940	1960146	1	VMR6269
VMR_S1960	chr11	19714787	19715315	VMR7593	1	chr11	19714924	19715122	1	VMR6269	chr11	19714844	19715366	1	VMR6270
VMR_S1961	chr11	2305486	2305656	VMR7609	1	chr11	2305486	2305971	1	VMR6280	chr11	2305486	2305656	1	VMR6280
VMR_S1962	chr11	2314699	2315662	VMR7610	1	chr11	2314823	2315383	1	VMR6281	chr11	2314986	2315383	1	VMR6282
VMR_S1963	chr11	2452055	2452667	VMR7614	1	chr11	2452055	2452329	1	VMR6284	chr11	2452055	2452434	1	VMR6286
VMR_S1964	chr11	2549939	2550783	VMR7615	1	chr11	2549930	2550427	1	VMR6285	chr11	2549832	2550295	1	VMR6287
VMR_S1965	chr11	2561912	2562588	VMR7616	1	chr11	2561966	2562588	1	VMR6286	chr11	2561997	2562588	1	VMR6288
VMR_S1966	chr11	2574962	2575680	VMR7617	1	chr11	2575070	2575637	1	VMR6287	chr11	2575149	2575563	1	VMR6289
VMR_S1967	chr11	2590659	2591878	VMR7618	1	chr11	2590828	2591456	1	VMR6288	chr11	2590919	2591456	1	VMR6290
VMR_S1968	chr11	26047805	26049020	VMR7619	1	chr11	26048199	26049020	1	VMR6289	chr11	26048112	26049020	1	VMR6291
VMR_S1969	chr11	26284625	26285493	VMR7621	1	chr11	26284296	26286086	1	VMR6290	chr11	26283819	26286788	1	VMR6293
VMR_S1970	chr11	2728583	2729506	VMR7623	1	chr11	2728583	2729616	1	VMR6293	chr11	2728651	2729297	1	VMR6298
VMR_S1971	chr11	2732413	2732777	VMR7625	1	chr11	2732413	2733122	1	VMR6294	chr11	2732443	2733143	1	VMR6299
VMR_S1972	chr11	27471131	27471354	VMR7626	1	chr11	27470831	27471354	1	VMR6295	chr11	27471131	27471354	1	VMR6300
VMR_S1973	chr11	2867691	2868299	VMR7633	1	chr11	2867748	2868213	1	VMR6297	chr11	2867933	2868346	1	VMR6304
VMR_S1974	chr11	2944926	2945392	VMR7635	1	chr11	2945123	2945629	1	VMR6299	chr11	2944935	2945629	1	VMR6306
VMR_S1975	chr11	3124290	3124943	VMR7640	1	chr11	3124661	3125085	1	VMR6305	chr11	3124661	3124943	1	VMR6310
VMR_S1976	chr11	31798713	31799299	VMR7642	1	chr11	31798817	31799867	1	VMR6307	chr11	31797832	31798995	1	VMR6311
VMR_S1977	chr11	31814267	31814971	VMR7647	1	chr11	31814585	31815462	1	VMR6312	chr11	31814771	31814971	1	VMR6314
VMR_S1978	chr11	319873	320823	VMR7650	1	chr11	319516	320663	1	VMR6314	chr11	320114	320732	1	VMR6316
VMR_S1979	chr11	33016767	33017556	VMR7653	1	chr11	33016922	33017680	1	VMR6318	chr11	33016690	33017750	1	VMR6320
VMR_S1980	chr11	335867	336313	VMR7654	1	chr11	335867	336227	1	VMR6319	chr11	335867	336157	1	VMR6322
VMR_S1981	chr11	33734484	33734804	VMR7655	1	chr11	33734484	33734804	1	VMR6320	chr11	33734484	33734804	1	VMR6323
VMR_S1982	chr11	361854	362028	VMR7667	1	chr11	361969	362042	1	VMR6332	chr11	361944	362054	1	VMR6335
VMR_S1983	chr11	36398371	36398915	VMR7670	1	chr11	36398371	36399138	1	VMR6333	chr11	36398446	36399138	1	VMR6337
VMR_S1984	chr11	37269750	37272009	VMR7672	1	chr11	37269986	37272541	1	VMR6336	chr11	37269986	37272541	1	VMR6341
VMR_S1985	chr11	374087	374421	VMR7673	1	chr11	374143	374453	1	VMR6337	chr11	374143	374453	1	VMR6342
VMR_S1986	chr11	3826444	3827596	VMR7676	1	chr11	3826444	3827273	1	VMR6340	chr11	3826444	3827496	1	VMR6344
VMR_S1987	chr11	39372419	39373608	VMR7678	1	chr11	39372419	39373503	1	VMR6341	chr11	39372419	39373586	1	VMR6345
VMR_S1988	chr11	396528	397650	VMR7679	1	chr11	396593	397650	1	VMR6342	chr11	396593	397650	1	VMR6346
VMR_S1989	chr11	399887	400430	VMR7680	1	chr11	399594	400744	1	VMR6343	chr11	399594	400744	1	VMR6347
VMR_S1990	chr11	41800713	41802521	VMR7682	1	chr11	41800919	41803026	1	VMR6348	chr11	41800919	41803026	1	VMR6351
VMR_S1991	chr11	44911188	44911505	VMR7689	1	chr11	44911125	44911456	1	VMR6350	chr11	44911188	44911411	1	VMR6357
VMR_S1992	chr11	45400303	45400826	VMR7693	1	chr11	45400303	45400742	1	VMR6352	chr11	45400303	45400889	1	VMR6359
VMR_S1993	chr11	46278969	46279524	VMR7695	1	chr11	46279041	46279524	1	VMR6357	chr11	46279041	46279524	1	VMR6364
VMR_S1994	chr11	47184456	47185284	VMR7701	1	chr11	47184400	47185217	1	VMR6359	chr11	47184535	47185284	1	VMR6369
VMR_S1995	chr11	47427032	47427344	VMR7707	1	chr11	47426988	47427378	1	VMR6362	chr11	47426992	47427378	1	VMR6371
VMR_S1996	chr11	479525	480018	VMR7712	1	chr11	479409	480018	1	VMR6364	chr11	479525	479936	1	VMR6375
VMR_S1997	chr11	48900327	48900460	VMR7717	1	chr11	48900296	48900434	1	VMR6368	chr11	48900296	48900464	1	VMR6379
VMR_S1998	chr11	49206453	49207576	VMR7719	1	chr11	49206600	49207678	1	VMR6371	chr11	49206600	49207678	1	VMR6382
VMR_S1999	chr11	494572	495570	VMR7720	1	chr11	494771	495570	1	VMR6372	chr11	494740	495427	1	VMR6383
VMR_S2000	chr11	49559236	49560581	VMR7721	1	chr11	49559236	49560273	1	VMR6373	chr11	49559236	49560273	1	VMR6384
VMR_S2001	chr11	49851833	49852377	VMR7722	1	chr11	49851833	49852446	1	VMR6374	chr11	49851833	49852507	1	VMR6385
VMR_S2002	chr11	502503	504058	VMR7723	1	chr11	502983	503929	1	VMR6375	chr11	502834	503929	1	VMR6386
VMR_S2003	chr11	5188545	5190914	VMR7724	1	chr11	5188372	5191615	1	VMR6377	chr11	5188372	5190914	1	VMR6388
VMR_S2004	chr11	519179	519238	VMR7725	1	chr11	519197	519306	1	VMR6378	chr11	519197	519306	1	VMR6389
VMR_S2005	chr11	55872715	55873602	VMR7730	1	chr11	55872697	55873608	1	VMR6380	chr11	55872697	55873572	1	VMR6392
VMR_S2006	chr11	5595891	5596373	VMR7731	1	chr11	5595837	5596276	1	VMR6381	chr11	5595891	5596276	1	VMR6393
VMR_S2007	chr11	58576614	58577067	VMR7736	1	chr11	58576771	58577067	1	VMR6387	chr11	58576771	58577067	1	VMR6403
VMR_S2008	chr11	58900220	58901023	VMR7737	1	chr11	58900383	58900682	1	VMR6388	chr11	58900383	58900682	1	VMR6404
VMR_S2009	chr11	59062496	59063265	VMR7739	1	chr11	59062148	59063265	1	VMR6389	chr11	59062148	59063265	1	VMR6406
VMR_S2010	chr11	5938483	5938869	VMR7741	1	chr11	5938483	5938828	1	VMR6391	chr11	5938471	5938828	1	VMR6409
VMR_S2011	chr11	59538035	59538464	VMR7742	1	chr11	59538063	59538346	1	VMR6392	chr11	59538063	59538346	1	VMR6411
VMR_S2012	chr11	604874	605237	VMR7745	1	chr11	604659	605164	1	VMR6396	chr11	604874	605080	1	VMR6414
VMR_S2013	chr11	60947725	60948712	VMR7749	1	chr11	60948078	60948471	1	VMR6398	chr11	60948078	60948471	1	VMR6416
VMR_S2014	chr11	61008574	61008927	VMR7750	1	chr11	61008411	61008832	1	VMR6399	chr11	61008411	61008871	1	VMR6417
VMR_S2015	chr11	61753193	61758071	VMR7758	1	chr11	61753161	61758071	1	VMR6406	chr11	61753161	61758246	1	VMR6421
VMR_S2016	chr11	61760576	61761723	VMR7759	1	chr11	61760623	61761723	1	VMR6407	chr11	61760387	61761723	1	VMR6422
VMR_S2017	chr11	61850854	61851476	VMR7765	1	chr11	61850949	61851214	1	VMR6408	chr11	61850834	61851364	1	VMR6425
VMR_S2018	chr11	61899275	61899620	VMR7767	1	chr11	61899275	61899620	1	VMR6410	chr11	61899275	61899442	1	VMR6426
VMR_S2019	chr11	62443987	62444173	VMR7771	1	chr11	62443987	62445258	1	VMR6416	chr11	62443987	62445435	1	VMR6432
VMR_S2020	chr11	62666196	62666560	VMR7777	1	chr11	62666196	62666560	1	VMR6419	chr11	62666196	62666560	1	VMR6437
VMR_S2021	chr11	63489560	63490402	VMR7782	1	chr11	63488705	63490127	1	VMR6424	chr11	63488705	63490316	1	VMR6439
VMR_S2022	chr11	63549224	63549604	VMR7785	1	chr11	63549174	63549604	1	VMR6425	chr11	63549174	63549399	1	VMR6440
VMR_S2023	chr11	637832	639492	VMR7788	1	chr11	637832	638641	1	VMR6428	chr11	637875	638292	1	VMR6444
VMR_S2024	chr11	63880255	63880827	VMR7789	1	chr11	63880255	63880827	1	VMR6429	chr11	63880255	63880919	1	VMR6445
VMR_S2025	chr11	63919682	63920457	VMR7790	1	chr11	63919775	63920040	1	VMR6433	chr11	63919536	63920475	1	VMR6448
VMR_S2026	chr11	64048398	64049010	VMR7798	1	chr11	64047789	64048832	1	VMR6436	chr11	64047892	64048832	1	VMR6450
VMR_S2027	chr11	64058470	64058947	VMR7800	1	chr11	64058554	64058947	1	VMR6439	chr11	64058676	64058947	1	VMR6451
VMR_S2028	chr11	64089167	64089872	VMR7805	1	chr11	64089294	64089872	1	VMR6444	chr11	64089294	64089872	1	VMR6456
VMR_S2029	chr11	64147902	64148046	VMR7810	1	chr11	64147902	64148114	1	VMR6449	chr11	64147902	64148114	1	VMR6461
VMR_S2030	chr11	64874397	64875125	VMR7824	1	chr11	64874432	64875086	1	VMR6453	chr11	64874432	64875150	1	VMR6467
VMR_S2031	chr11	65310696	65311046	VMR7826	1	chr11	65310559	65311227	1	VMR6456	chr11	65310483	65311227	1	VMR6472
VMR_S2032	chr11	65321860	65322571	VMR7827	1	chr11	65321984	65322571	1	VMR6457	chr11	65322048	65322595	1	VMR6474
VMR_S2033	chr11	6570944	6571484	VMR7837	1	chr11	6571048	6571362	1	VMR6461	chr11	6571056	6571464	1	VMR6479
VMR_S2034	chr11	658297	659162	VMR7838	1	chr11	658460	658769	1	VMR6462	chr11	658377	658769	1	VMR6480
VMR_S2035	chr11	6605444	6606097	VMR7841	1	chr11	6605444	6606097	1	VMR6463	chr11	6605281	6606097	1	VMR6481
VMR_S2036	chr11	66281608	66282001	VMR7842	1	chr11	66281673	66282001	1	VMR6466	chr11	66281608	66282001	1	VMR6484
VMR_S2037	chr11	67414731	67415161	VMR7853	1	chr11	67414731	67415161	1	VMR6474	chr11	67414740	67415161	1	VMR6490
VMR_S2038	chr11	67615770	67616638	VMR7858	1	chr11	67615770	67616800	1	VMR6477	chr11	67615770	67616800	1	VMR6493
VMR_S2039	chr11	67650090	67650934	VMR7859	1	chr11	67650170	67650742	1	VMR6478	chr11	67650090	67650677	1	VMR6494
VMR_S2040	chr11	67652090	67652862	VMR7860	1	chr11	67651962	67652862	1	VMR6479	chr11	67652001	67652862	1	VMR6495
VMR_S2041	chr11	68010604	68011171	VMR7863	1	chr11	68010743	68011031	1	VMR6481	chr11	68010003	68011031	1	VMR6498
VMR_S2042	chr11	68266232	68266445	VMR7866	1	chr11	68265969	68266912	1	VMR6484	chr11	68266192	68266838	1	VMR6501
VMR_S2043	chr11	68869550	68870871	VMR7872	1	chr11	68869589	68870871	1	VMR6487	chr11	68869694	68870651	1	VMR6507
VMR_S2044	chr11	69380542	69381067	VMR7882	1	chr11	69380635	69380900	1	VMR6493	chr11	69380659	69380900	1	VMR6515
VMR_S2045	chr11	69471269	69471968	VMR7884	1	chr11	69471269	69471906	1	VMR6495	chr11	69471375	69471906	1	VMR6516
VMR_S2046	chr11	69488410	69488901	VMR7885	1	chr11	69488483	69488838	1	VMR6496	chr11	69488483	69488821	1	VMR6517
VMR_S2047	chr11	69644714	69645514	VMR7887	1	chr11	69645156	69645471	1	VMR6497	chr11	69645019	69645948	1	VMR6518
VMR_S2048	chr11	69918103	69918651	VMR7889	1	chr11	69918032	69918542	1	VMR6499	chr11	69918032	69918473	1	VMR6522
VMR_S2049	chr11	70410324	70410675	VMR7894	1	chr11	70410324	70410575	1	VMR6501	chr11	70410371	70410484	1	VMR6524
VMR_S2050	chr11	711245	711431	VMR7905	1	chr11	711129	711408	1	VMR6506	chr11	711040	711431	1	VMR6526
VMR_S2051	chr11	71138868	71139299	VMR7906	1	chr11	71138919	71139248	1	VMR6507	chr11	71138986	71140758	1	VMR6527
VMR_S2052	chr11	71152561	71153491	VMR7908	1	chr11	71152903	71153842	1	VMR6508	chr11	71152903	71153299	1	VMR6528
VMR_S2053	chr11	721833	722469	VMR7918	1	chr11	721758	722192	1	VMR6511	chr11	721708	722279	1	VMR6534
VMR_S2054	chr11	728712	730007	VMR7922	1	chr11	729105	730007	1	VMR6516	chr11	729077	730007	1	VMR6537
VMR_S2055	chr11	73646853	73647082	VMR7925	1	chr11	73646774	73647139	1	VMR6520	chr11	73646853	73647139	1	VMR6540
VMR_S2056	chr11	73660573	73660769	VMR7926	1	chr11	73660686	73660785	1	VMR6522	chr11	73660686	73660785	1	VMR6542
VMR_S2057	chr11	73788497	73788864	VMR7928	1	chr11	73788497	73789018	1	VMR6524	chr11	73788559	73788864	1	VMR6544
VMR_S2058	chr11	73982014	73982658	VMR7929	1	chr11	73982014	73982561	1	VMR6525	chr11	73981959	73982669	1	VMR6545
VMR_S2059	chr11	7459826	7461652	VMR7931	1	chr11	7460960	7461969	1	VMR6528	chr11	7460960	7461969	1	VMR6548
VMR_S2060	chr11	75428084	75429496	VMR7935	1	chr11	75428084	75429141	1	VMR6530	chr11	75428084	75429082	1	VMR6552
VMR_S2061	chr11	75879056	75879659	VMR7937	1	chr11	75878435	75879921	1	VMR6533	chr11	75878596	75879947	1	VMR6555
VMR_S2062	chr11	77588748	77589028	VMR7949	1	chr11	77588798	77589028	1	VMR6536	chr11	77588758	77589028	1	VMR6563
VMR_S2063	chr11	78140407	78140643	VMR7950	1	chr11	78140407	78140579	1	VMR6539	chr11	78140407	78140603	1	VMR6564
VMR_S2064	chr11	782956	783405	VMR7952	1	chr11	783059	783443	1	VMR6540	chr11	783059	783397	1	VMR6565
VMR_S2065	chr11	79253276	79253738	VMR7955	1	chr11	79253088	79253738	1	VMR6546	chr11	79253276	79253798	1	VMR6568
VMR_S2066	chr11	81209097	81210177	VMR7956	1	chr11	81208884	81210836	1	VMR6547	chr11	81208884	81210177	1	VMR6570
VMR_S2067	chr11	8354922	8355595	VMR7958	1	chr11	8355074	8355546	1	VMR6552	chr11	8355038	8355465	1	VMR6575
VMR_S2068	chr11	841598	841755	VMR7960	1	chr11	841664	841771	1	VMR6554	chr11	841589	841791	1	VMR6579
VMR_S2069	chr11	85682241	85683634	VMR7962	1	chr11	85682231	85683080	1	VMR6555	chr11	85682056	85683252	1	VMR6580
VMR_S2070	chr11	85934623	85934917	VMR7963	1	chr11	85934623	85934838	1	VMR6556	chr11	85934623	85934813	1	VMR6581
VMR_S2071	chr11	86202360	86203818	VMR7966	1	chr11	86202360	86204004	1	VMR6558	chr11	86202360	86203912	1	VMR6583
VMR_S2072	chr11	86735993	86737080	VMR7967	1	chr11	86735993	86737080	1	VMR6561	chr11	86735993	86737080	1	VMR6586
VMR_S2073	chr11	8912111	8912433	VMR7973	1	chr11	8912111	8912433	1	VMR6566	chr11	8912053	8912433	1	VMR6590
VMR_S2074	chr11	92970131	92970370	VMR7977	1	chr11	92969850	92970551	1	VMR6575	chr11	92969793	92970551	1	VMR6599
VMR_S2075	chr11	95149898	95150851	VMR7980	1	chr11	95150172	95150987	1	VMR6583	chr11	95150352	95150832	1	VMR6608
VMR_S2076	chr11	96340899	96341442	VMR7982	1	chr11	96340899	96341575	1	VMR6586	chr11	96341177	96341442	1	VMR6613
VMR_S2077	chr11	99637647	99641894	VMR7985	1	chr11	99639008	99640410	1	VMR6588	chr11	99638822	99640410	1	VMR6618
VMR_S2078	chr12	100163725	100164239	VMR7986	1	chr12	100162998	100164239	1	VMR6589	chr12	100162894	100164239	1	VMR6619
VMR_S2079	chr12	101696370	101696892	VMR7988	1	chr12	101696370	101696946	1	VMR6591	chr12	101696323	101696892	1	VMR6620
VMR_S2080	chr12	103742264	103742808	VMR7991	1	chr12	103742264	103742808	1	VMR6598	chr12	103742264	103742808	1	VMR6629
VMR_S2081	chr12	104304027	104304205	VMR7995	1	chr12	104304084	104304205	1	VMR6602	chr12	104304084	104304205	1	VMR6633
VMR_S2082	chr12	104377202	104377572	VMR7997	1	chr12	104377252	104377572	1	VMR6603	chr12	104377373	104377572	1	VMR6635
VMR_S2083	chr12	104527	105095	VMR7999	1	chr12	104527	105002	1	VMR6606	chr12	104603	104775	1	VMR6636
VMR_S2084	chr12	106304153	106304833	VMR8002	1	chr12	106304323	106305863	1	VMR6612	chr12	106304019	106305863	1	VMR6642
VMR_S2085	chr12	106584442	106585537	VMR8003	1	chr12	106584442	106585142	1	VMR6613	chr12	106584572	106585098	1	VMR6643
VMR_S2086	chr12	108523330	108523677	VMR8008	1	chr12	108523066	108523677	1	VMR6615	chr12	108523066	108523983	1	VMR6647
VMR_S2087	chr12	109461788	109462613	VMR8011	1	chr12	109461904	109462345	1	VMR6619	chr12	109461873	109462613	1	VMR6651
VMR_S2088	chr12	109503149	109504009	VMR8012	1	chr12	109503050	109504009	1	VMR6620	chr12	109503034	109504272	1	VMR6652
VMR_S2089	chr12	109529581	109530135	VMR8014	1	chr12	109529581	109530135	1	VMR6621	chr12	109529581	109530135	1	VMR6654
VMR_S2090	chr12	109625263	109626176	VMR8016	1	chr12	109625263	109626553	1	VMR6622	chr12	109625096	109626771	1	VMR6656
VMR_S2091	chr12	109717210	109717741	VMR8017	1	chr12	109715544	109717991	1	VMR6623	chr12	109717210	109717960	1	VMR6657
VMR_S2092	chr12	109729374	109730021	VMR8019	1	chr12	109729374	109729824	1	VMR6626	chr12	109729374	109729536	1	VMR6660
VMR_S2093	chr12	109732442	109732911	VMR8020	1	chr12	109732037	109732911	1	VMR6627	chr12	109732037	109732911	1	VMR6661
