seqnames	start	end	h2_category	hg38_genes_introns	hg38_cpg_inter	hg38_genes_1to5kb	hg38_cpg_shores	hg38_cpg_islands	hg38_genes_exons	hg38_cpg_shelves	hg38_enhancers_fantom	hg38_genes_promoters	hg38_genes_intergenic	hg38_genes_5UTRs	hg38_genes_3UTRs
chr10	22710157	22711650	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr10	23081010	23082319	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	23111124	23111549	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	23158478	23158891	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	23200341	23200582	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr10	23203541	23204204	Heritable	0	1	0	0	0	1	1	0	0	0	0	1
chr10	23345250	23345483	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr10	24557749	24558149	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	24783357	24784633	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	25299488	25300267	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	25534367	25535368	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	25717280	25717963	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	25893324	25894325	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	26059678	26062810	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	26071930	26073625	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	26453167	26453912	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	26945501	26947281	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	27252369	27252953	Heritable	1	0	1	1	1	0	0	0	1	0	0	0
chr10	27319170	27320404	Heritable	0	0	0	1	1	0	0	1	0	1	0	0
chr10	27413523	27414245	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr10	27608114	27609952	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	28326807	28327797	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	28679173	28679464	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	28812776	28814990	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr10	28897041	28898358	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	28924946	28925504	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr10	29082410	29083438	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	29731788	29732278	Non-heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr10	30165575	30166077	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	30208434	30209202	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	30212745	30213779	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	30436020	30436455	Non-heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr10	30597080	30597697	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	30671371	30671587	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr10	30751897	30752439	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	30781641	30782007	Non-heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr10	31926991	31927173	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr10	32980014	32980106	Heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr10	33259027	33259530	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	34181372	34182091	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	35208599	35209469	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr10	35472672	35473292	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	36446873	36446967	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	38355778	38356563	Heritable	1	0	0	1	1	1	0	0	1	0	0	0
chr10	38401920	38402303	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr10	42177911	42179224	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr10	42242426	42243216	Heritable	1	0	0	0	1	1	0	1	1	0	0	0
chr10	42367154	42369565	Heritable	1	0	1	1	1	1	0	0	1	0	0	0
chr10	43350553	43351430	Heritable	0	0	0	1	1	1	0	1	1	0	0	0
chr10	43454886	43455165	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr10	43573545	43573769	Heritable	1	0	0	1	0	1	0	0	0	0	1	0
chr10	44292429	44292547	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr10	44566264	44567488	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	44864074	44864483	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	45198962	45199229	Heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr10	45328841	45331457	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	45593503	45593804	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr10	46267857	46268932	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr10	46282291	46282557	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr10	46283318	46284151	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr10	46779749	46779802	Low prediction	1	1	1	0	0	0	0	0	0	0	0	0
chr10	46878860	46879487	Low prediction	1	1	0	0	0	1	0	0	0	0	0	0
chr10	46890447	46892136	Low prediction	1	1	0	0	0	0	0	0	0	0	0	0
chr10	46910606	46911543	Low prediction	1	0	1	1	1	1	0	0	1	0	1	0
chr10	47381956	47383470	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr10	47461214	47462309	Heritable	1	0	0	1	1	1	0	0	0	0	0	1
chr10	48491551	48492063	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	48604136	48604333	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	50024391	50025336	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr10	50416595	50417569	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	52232077	52233363	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	52778255	52779168	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	53123451	53124415	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	53563339	53566318	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	56088409	56090127	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	58203284	58205577	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	58443832	58444119	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	58517488	58519997	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr10	58796364	58796767	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr10	58921195	58921926	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	60388618	60389884	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr10	61867277	61868187	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	62375105	62377323	Heritable	1	0	1	1	0	1	1	0	1	0	1	0
chr10	62379017	62379967	Non-heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	62924362	62924737	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	64726241	64727873	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	65570144	65571455	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr10	66682017	66683940	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	66941053	66942175	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	67050121	67050756	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	69495112	69495725	Non-heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr10	69866801	69866911	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	71985288	71986831	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	72007125	72007314	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr10	72086351	72087157	Heritable	1	0	0	1	1	1	0	0	0	0	0	1
chr10	72089021	72089409	Heritable	0	0	0	1	0	1	0	0	1	0	1	0
chr10	72542471	72543064	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	73110923	73111229	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	75396091	75397527	Heritable	1	0	1	0	1	0	0	1	0	0	0	0
chr10	75405752	75407658	Heritable	1	0	1	0	1	1	0	0	0	0	0	0
chr10	79310224	79310980	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr10	79311499	79311905	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	79441235	79443262	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr10	80450311	80451948	Heritable	0	0	1	1	0	0	1	1	0	0	0	0
chr10	83174150	83176146	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	86177485	86177995	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	86388993	86389166	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr10	86712051	86712498	Heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr10	86942716	86942871	Heritable	0	0	0	0	1	1	0	0	0	0	0	0
chr10	87407535	87408429	Non-heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr10	88836128	88836831	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	89836832	89837094	Heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr10	90696481	90697051	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	91411582	91412547	Non-heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	91796377	91797023	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr10	92695461	92695713	Heritable	0	0	0	1	0	1	0	0	0	1	0	1
chr10	96356213	96357919	Heritable	1	1	1	0	0	1	0	0	1	0	1	0
chr10	97688213	97688803	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr10	98265743	98266169	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr10	100348146	100351440	Heritable	1	0	1	1	0	1	1	0	0	0	0	0
chr10	101006502	101007099	Heritable	0	0	0	1	1	1	0	0	0	0	0	0
chr10	101008138	101008841	Heritable	0	0	0	1	0	1	0	0	0	0	0	1
chr10	101149994	101151895	Heritable	0	1	0	0	0	0	1	0	0	1	0	0
chr10	102433050	102433216	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr10	103125057	103125425	Non-heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr10	104275213	104275792	Heritable	1	0	0	1	0	1	0	0	0	0	1	0
chr10	104330475	104332006	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr10	104784526	104785142	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	106735808	106737102	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	108315734	108316106	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	108396052	108398540	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	110005895	110006876	Heritable	1	0	1	1	0	1	0	1	1	0	1	0
chr10	112774814	112775630	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	112793039	112793304	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	112991920	112992569	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	114046229	114048652	Heritable	0	0	0	1	0	1	1	0	0	1	0	1
chr10	114101563	114101831	Heritable	0	0	0	1	0	0	0	1	0	1	0	0
chr10	114401401	114403225	Heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr10	114875147	114875626	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	116270611	116270792	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr10	116803517	116803983	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	117373474	117373694	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	119505532	119506239	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	119544119	119544382	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr10	120127763	120128517	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	120842583	120844112	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr10	120917025	120918443	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	120946442	120946768	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr10	120950272	120950403	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	121131637	121132089	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	121590629	121591006	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	121594442	121594680	Heritable	1	0	0	0	0	1	1	0	1	0	1	0
chr10	122556753	122557384	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	122879153	122879362	Heritable	1	0	0	1	1	0	0	0	1	0	0	0
chr10	123735749	123737570	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	123991414	123992446	Heritable	0	0	0	1	1	1	0	0	1	0	0	0
chr10	124020577	124021379	Heritable	1	1	0	0	0	1	0	0	0	0	0	1
chr10	124534198	124534535	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	124588930	124590348	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr10	124643335	124643653	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	124704065	124705029	Non-heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr10	125027957	125028537	Heritable	1	0	0	1	0	1	0	0	1	0	1	0
chr10	125773867	125774417	Heritable	1	0	1	0	1	1	0	0	1	0	0	0
chr10	125885248	125888328	Heritable	1	1	1	0	0	0	0	1	0	0	0	0
chr10	125895355	125896729	Heritable	1	0	1	1	1	1	0	1	1	0	1	0
chr10	125898569	125899776	Heritable	1	0	1	1	0	0	1	1	0	0	0	0
chr10	125901779	125902367	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	125904847	125906472	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	125913839	125918509	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	126041930	126042197	Heritable	1	1	0	0	0	1	0	0	0	0	0	1
chr10	126881904	126882291	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	127252862	127253387	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	127395426	127396182	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	127619326	127620073	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	127998751	127999474	Non-heritable	1	1	0	0	0	1	0	0	0	0	1	0
chr10	128470741	128471495	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	128590664	128591548	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	128854630	128855170	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	129035143	129035583	Heritable	0	1	0	0	0	1	0	1	0	1	0	0
chr10	129833407	129834121	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr10	129844730	129845562	Heritable	1	1	1	0	0	1	0	0	1	0	0	0
chr10	129898450	129899450	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr10	130020997	130021288	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr10	130254418	130255177	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	131109361	131109932	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	131380362	131380648	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	131676419	131676574	Heritable	0	0	0	1	0	0	0	0	0	1	0	0
chr10	131962076	131962441	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	131983745	131984246	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr10	132132359	132132624	Non-heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr10	132180449	132180836	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr10	132245062	132245456	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	132296556	132296791	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	132352081	132352186	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr10	132363940	132364835	Non-heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr10	132421109	132421612	Heritable	0	1	0	0	0	0	1	1	0	1	0	0
chr10	132469626	132469870	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	132572415	132572586	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	132627333	132628232	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	132715230	132715548	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	132735921	132736554	Heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr10	132774854	132775446	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr10	132895348	132896371	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr10	132905884	132907085	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr10	132964672	132965659	Non-heritable	1	0	1	1	1	1	0	0	1	0	0	0
chr10	133024733	133024917	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr10	133139603	133140098	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr10	133162376	133163715	Heritable	1	0	1	1	0	1	0	0	1	0	0	1
chr10	133220746	133220810	Heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr10	133222358	133222489	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr10	133424204	133425240	Non-heritable	1	0	0	0	1	1	0	0	1	0	1	0
chr10	133527508	133530147	Heritable	1	0	1	1	1	1	0	1	1	0	0	0
chr10	133569017	133570035	Heritable	1	0	1	1	1	1	0	0	1	0	1	0
chr10	133631648	133632758	Heritable	0	1	1	0	0	0	0	0	0	1	0	0
chr10	133764119	133764710	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr11	1051108	1051547	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr11	1120894	1121421	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	1123535	1124693	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	1262173	1263263	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	1489314	1489767	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr11	1541382	1541786	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	1570810	1571022	Non-heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr11	1948619	1949451	Non-heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr11	1953177	1953409	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr11	1959953	1960146	Non-heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr11	1982631	1982833	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	2257209	2257595	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	2305559	2306031	Heritable	1	1	1	0	0	0	0	0	1	0	0	0
chr11	2314836	2315354	Non-heritable	1	1	1	0	0	1	0	0	0	0	0	0
chr11	2561947	2562588	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	2575070	2575617	Heritable	1	0	0	1	1	0	0	0	0	0	0	0
chr11	2590828	2591456	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	2728583	2729506	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	2732413	2733122	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	2791444	2791585	Non-heritable	1	0	0	0	1	0	0	0	0	0	0	0
chr11	3014073	3014521	Heritable	1	1	1	0	0	0	0	1	0	0	0	0
chr11	3221370	3221553	Heritable	1	0	1	0	0	0	1	0	0	0	0	0
chr11	3443308	3444573	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	3497827	3498600	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	3512336	3512587	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr11	4608680	4609174	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr11	5188545	5191615	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	5684018	5684772	Heritable	1	1	1	0	0	1	0	0	0	0	1	0
chr11	5764850	5765903	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr11	5938471	5938828	Heritable	0	1	1	0	0	1	0	0	1	0	1	0
chr11	6320758	6320949	Non-heritable	1	0	1	1	0	0	0	0	1	0	0	0
chr11	6410710	6411820	Heritable	1	1	0	0	0	1	0	0	0	0	1	0
chr11	6570889	6571564	Heritable	1	0	0	1	1	1	0	0	0	0	0	0
chr11	6605444	6606097	Heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr11	6858785	6860081	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr11	7088911	7089073	Heritable	0	0	0	0	1	1	0	0	1	0	1	0
chr11	7460960	7461969	Heritable	1	1	0	0	0	1	0	0	1	0	0	0
chr11	7796269	7796863	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr11	7805184	7806749	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	8776143	8776660	Heritable	1	1	1	0	0	1	0	0	0	0	1	0
chr11	8912065	8912433	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr11	9041091	9041738	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	9256888	9257198	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	9572437	9572563	Heritable	0	0	1	1	0	0	0	0	0	0	0	0
chr11	12676092	12677115	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr11	12693670	12694586	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	12863991	12865493	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr11	12957616	12958319	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	13965166	13965733	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr11	14905910	14906085	Heritable	1	0	1	0	1	0	0	0	0	0	0	0
chr11	15955504	15957542	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	16610764	16611297	Heritable	1	0	1	1	1	0	0	0	0	0	0	0
chr11	17012937	17013184	Heritable	1	0	1	1	0	1	0	0	1	0	0	0
chr11	17173905	17174960	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr11	17776124	17776503	Heritable	1	0	1	0	0	1	1	0	0	0	0	1
chr11	18411846	18412807	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr11	19474523	19475243	Non-heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	19563678	19564486	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	20208800	20208950	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	20343717	20346086	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	23083923	23084997	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	26545956	26546886	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	26995003	26996630	Heritable	0	1	0	0	0	1	0	0	0	0	0	1
chr11	27470831	27471354	Non-heritable	1	0	0	1	0	0	0	0	1	0	0	0
chr11	31797770	31799820	Heritable	1	0	1	1	1	0	0	1	0	0	0	0
chr11	31807337	31809800	Heritable	1	0	1	1	0	1	0	0	1	0	1	0
chr11	31814650	31815487	Heritable	1	0	1	1	0	1	0	0	1	0	1	0
chr11	32462414	32462533	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	33857987	33858178	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	35415555	35418073	Heritable	1	0	1	1	0	0	1	0	1	0	0	0
chr11	35473523	35474436	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	35952982	35953655	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	36729967	36731513	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	37269986	37272541	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	37582643	37584316	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	37597049	37597321	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	39372419	39373608	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	40734418	40736855	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr11	41800919	41803026	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	45400303	45400826	Heritable	1	1	0	0	0	1	0	0	0	0	0	0
chr11	45663842	45664271	Non-heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr11	45728905	45729584	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	46278912	46279432	Heritable	1	0	1	1	0	0	0	0	0	0	0	0
chr11	47184400	47185284	Non-heritable	1	0	1	1	0	1	0	0	0	0	1	0
chr11	47426988	47427378	Heritable	0	0	1	1	0	0	0	0	1	0	0	0
chr11	48170956	48171617	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	48965987	48967200	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr11	50817439	50819581	Low prediction	0	1	0	0	0	0	0	0	0	1	0	0
chr11	55872715	55873608	Heritable	1	0	0	0	1	1	0	0	0	0	0	0
chr11	57461534	57461984	Heritable	1	0	0	1	0	0	0	0	0	0	0	0
chr11	58011994	58013380	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	58405206	58406379	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	58900487	58900595	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr11	59062148	59063265	Heritable	0	0	1	1	1	0	0	0	0	0	0	0
chr11	59101497	59101966	Heritable	0	0	0	1	0	1	0	0	0	1	0	0
chr11	59135268	59135542	Heritable	0	1	0	0	0	1	0	0	0	0	0	0
chr11	59538063	59538346	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	60326385	60328221	Heritable	1	1	0	0	0	1	0	0	1	0	1	0
chr11	60948078	60948471	Heritable	1	0	1	0	0	0	1	0	1	0	0	0
chr11	60951141	60951413	Heritable	1	0	1	0	1	1	0	0	0	0	1	0
chr11	61008411	61008786	Heritable	1	0	0	0	1	1	0	0	1	0	0	0
chr11	61695872	61696236	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr11	61994831	61995289	Heritable	0	1	0	0	0	0	0	1	0	1	0	0
chr11	62061851	62062395	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	62081099	62081363	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	62443987	62444332	Heritable	1	0	0	1	0	0	0	1	0	0	0	0
chr11	62480399	62480617	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	62505563	62505767	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr11	62543646	62543962	Heritable	1	0	1	1	0	0	1	1	0	0	0	0
chr11	62603066	62603155	Heritable	1	0	1	1	0	1	0	0	0	0	0	1
chr11	62666324	62666560	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr11	62926139	62926594	Heritable	0	0	1	0	1	0	0	0	0	0	0	0
chr11	63488740	63490127	Non-heritable	1	0	0	1	0	1	1	0	0	0	1	0
chr11	63880255	63880827	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	63915509	63915690	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr11	64047892	64048832	Heritable	1	1	0	0	0	0	0	0	0	0	0	0
chr11	64055851	64057074	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr11	64058437	64058947	Heritable	1	1	1	0	0	0	0	0	0	0	0	0
chr11	64086889	64087392	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr11	64089333	64089872	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
