seqnames	start	end	h2_category	hg38_genes_1to5kb	hg38_cpg_islands	hg38_genes_exons	hg38_genes_introns	hg38_genes_3UTRs	hg38_cpg_inter	hg38_cpg_shores	hg38_cpg_shelves	hg38_enhancers_fantom	hg38_genes_promoters	hg38_genes_intergenic	hg38_genes_5UTRs
chr11	69011880	69012668	Heritable	0	0	1	1	0	0	1	0	0	1	0	0
chr11	69058589	69059148	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	69155794	69156373	Heritable	0	0	1	1	0	0	1	0	0	1	0	1
chr11	69157034	69157884	Non-heritable	0	1	1	1	0	0	1	0	1	0	0	1
chr11	69380677	69380900	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr11	69488592	69488673	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	69702042	69702998	Heritable	0	1	0	1	0	0	1	0	1	0	0	0
chr11	69819845	69820005	Heritable	1	1	0	0	0	0	1	0	0	1	0	0
chr11	70155610	70155862	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr11	70332084	70332323	Heritable	1	0	1	1	1	1	0	0	0	0	0	0
chr11	70405787	70406314	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr11	70631521	70632152	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr11	70717203	70717639	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr11	70737348	70737958	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	71152996	71153299	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	72349177	72350126	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr11	72780502	72780994	Heritable	1	0	1	1	0	0	1	0	0	0	0	0
chr11	73788559	73788864	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr11	73982166	73982523	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr11	74681546	74682155	Heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr11	75554302	75554943	Non-heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr11	75873437	75875041	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr11	76609293	76609580	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	76614895	76615331	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	77128145	77128430	Heritable	0	0	1	0	0	1	0	0	0	1	0	1
chr11	77408674	77409225	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr11	77588833	77588969	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr11	78140407	78140579	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr11	78822851	78823252	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	82731253	82731962	Heritable	0	0	1	0	1	0	1	0	0	0	0	0
chr11	83587879	83588066	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	86202360	86203818	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr11	89865390	89865449	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr11	90052444	90052558	Heritable	0	1	1	0	0	0	0	0	0	0	0	0
chr11	92970228	92970370	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr11	94602928	94603292	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr11	95091028	95091649	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr11	99639633	99640410	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	102279865	102280215	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	102449449	102451534	Heritable	1	0	1	1	0	0	1	1	0	1	0	1
chr11	108563540	108568805	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr11	111729745	111730423	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr11	111908781	111911292	Heritable	1	0	1	1	1	1	0	0	0	1	0	1
chr11	112281382	112281457	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	112877554	112877914	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	113234721	113235164	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr11	113243947	113244847	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr11	113350501	113351400	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr11	114164023	114164938	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr11	115758151	115758454	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr11	116216843	116218220	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	116432269	116432894	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	116488942	116489073	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	116500513	116501441	Heritable	0	1	1	1	0	0	1	0	0	1	0	0
chr11	116610144	116610804	Heritable	0	0	0	0	0	1	0	0	0	1	0	0
chr11	117099154	117099360	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr11	117379745	117380487	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr11	117457753	117458187	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	117583529	117583924	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	117601067	117601551	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	117793735	117794896	Heritable	0	0	0	1	0	0	1	1	0	0	0	0
chr11	118532109	118532623	Heritable	1	0	1	1	1	0	1	0	0	1	0	0
chr11	118705197	118705440	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	118820281	118821069	Heritable	1	0	0	0	0	1	0	0	1	1	0	0
chr11	119320116	119320291	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr11	119362952	119363356	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr11	119375551	119376537	Heritable	1	0	1	1	0	1	0	0	0	1	0	1
chr11	120208102	120208549	Heritable	1	0	0	0	0	0	0	1	1	0	0	0
chr11	120565618	120565688	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr11	121656468	121656700	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	121696380	121697474	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	122556500	122557251	Heritable	0	0	1	0	0	1	0	0	0	1	0	0
chr11	122581638	122582676	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr11	122628391	122628930	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	122657161	122658130	Heritable	0	0	0	1	0	0	1	0	1	0	0	0
chr11	122741585	122742062	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	123083099	123083733	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr11	123571079	123571376	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	123577454	123580198	Non-heritable	0	1	1	1	0	0	1	1	0	0	0	1
chr11	123581348	123584041	Non-heritable	0	0	0	1	0	1	0	1	1	0	0	0
chr11	123586018	123590249	Non-heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr11	123590777	123591736	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr11	123592811	123594323	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr11	124919955	124920499	Heritable	0	0	1	0	1	0	1	0	0	0	0	0
chr11	125167358	125168154	Non-heritable	1	0	0	1	0	0	1	0	1	0	0	0
chr11	126060394	126061637	Heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr11	126111306	126113037	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	126363883	126364162	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	128926575	128927016	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	129344447	129344636	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr11	130088927	130089500	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	130369338	130370185	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	131785608	131786803	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr11	131911922	131912696	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr11	132941345	132942712	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr11	133833175	133833260	Heritable	0	1	0	0	0	0	0	0	0	0	1	0
chr11	133930574	133931076	Heritable	0	1	1	1	0	0	1	0	0	0	0	0
chr11	133949918	133950457	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr11	134155513	134156192	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr11	134439471	134441100	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	1083407	1084074	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr12	1612025	1612554	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr12	1831183	1831376	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	2082502	2082930	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	2197922	2198347	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	2491862	2492539	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	2499058	2499461	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr12	2691010	2691992	Heritable	0	1	1	1	1	0	1	0	0	1	0	0
chr12	2891942	2892580	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr12	2895763	2896186	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	2901474	2902575	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr12	3140021	3140322	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	3203424	3208728	Heritable	0	0	1	1	1	1	0	1	1	0	0	0
chr12	3210004	3211081	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr12	3212891	3217523	Heritable	1	0	1	1	0	1	0	0	1	1	0	0
chr12	3220504	3221397	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	3230243	3233148	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr12	3243690	3245224	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	3247260	3248063	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	3255831	3257197	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	3276113	3277662	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	3280332	3280617	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	3284235	3284644	Heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr12	3336550	3336922	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	3530251	3531037	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	4242988	4243486	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr12	4562627	4562713	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr12	5430373	5430767	Non-heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr12	6149880	6150037	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	6199488	6199608	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr12	6229305	6231409	Heritable	1	0	0	1	0	1	0	0	1	1	0	0
chr12	6646610	6646874	Heritable	1	1	1	1	0	0	1	0	0	0	0	0
chr12	6768302	6769361	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr12	6822928	6824858	Heritable	1	1	1	1	0	0	1	0	0	1	0	1
chr12	6829931	6830237	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr12	6840096	6840208	Non-heritable	1	0	1	0	0	1	0	0	0	1	0	0
chr12	6913315	6913798	Heritable	1	0	1	1	0	0	1	0	0	1	0	1
chr12	6915962	6917621	Heritable	1	0	1	1	0	0	1	1	0	1	0	0
chr12	6926661	6926948	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr12	7096869	7097368	Heritable	1	0	1	1	1	1	0	0	0	1	0	0
chr12	7131744	7132884	Heritable	1	0	1	1	0	1	0	0	0	1	0	1
chr12	7136222	7137288	Heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr12	7628408	7629068	Heritable	0	1	0	0	0	0	1	0	1	0	1	0
chr12	7639361	7640300	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	7839391	7839788	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr12	7954991	7955132	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	8227098	8228447	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr12	8404130	8404446	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr12	8668202	8668873	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	9240089	9240982	Non-heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr12	9402497	9403582	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	9404935	9407447	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	9448970	9449123	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr12	9566789	9566994	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr12	9942680	9943750	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr12	10425727	10426333	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	11069648	11074544	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	11546601	11547726	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr12	12559915	12560839	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr12	13278750	13279114	Heritable	0	0	0	0	0	1	0	0	0	1	0	0
chr12	14773578	14773638	Heritable	1	0	1	0	0	0	1	0	1	1	0	0
chr12	17096261	17098970	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	20827614	20827814	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	22116002	22117105	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	23895607	23896080	Heritable	0	0	1	1	0	1	0	0	0	0	0	1
chr12	24015187	24015727	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	24069766	24070147	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	26043026	26043843	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	26286121	26288098	Heritable	0	0	1	1	0	1	0	0	1	0	0	0
chr12	26809815	26810588	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	27709940	27710114	Heritable	0	0	0	1	0	0	1	0	0	1	0	0
chr12	27844447	27845190	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	29782441	29782524	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr12	30822991	30823191	Heritable	0	1	1	1	0	0	0	0	0	0	0	1
chr12	31872982	31873470	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	32390895	32391529	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	32561940	32562455	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	32877453	32878515	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr12	33358020	33359200	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	43347893	43348623	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	44520055	44520146	Non-heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr12	47942566	47942796	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	48005444	48005588	Heritable	1	1	1	1	0	0	0	0	0	1	0	0
chr12	48827765	48827970	Heritable	0	0	1	1	1	1	0	0	0	0	0	0
chr12	49132492	49133292	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr12	49276762	49277851	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr12	49366140	49366231	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr12	49496392	49496655	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	49549536	49549637	Heritable	0	1	1	0	1	0	0	0	0	0	0	0
chr12	49809955	49810452	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr12	50246763	50248525	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	50281960	50282660	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr12	50507815	50509829	Heritable	0	0	0	1	0	1	0	1	1	0	0	0
chr12	50529497	50530359	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	50765858	50766071	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr12	50923592	50924274	Non-heritable	1	0	1	1	0	1	0	0	0	1	0	1
chr12	51123919	51125016	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	51392339	51392880	Heritable	1	0	1	1	0	0	1	0	1	1	0	1
chr12	52055818	52056184	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr12	52061734	52062632	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr12	52965990	52966128	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr12	53677709	53679299	Heritable	1	0	0	0	0	0	1	0	1	1	0	0
chr12	54079708	54080748	Non-heritable	1	1	1	1	0	0	1	0	0	1	0	0
chr12	54123640	54124961	Non-heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr12	55114067	55114493	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr12	55414772	55415753	Non-heritable	0	0	1	0	0	1	0	0	1	1	0	0
chr12	56153773	56154074	Heritable	1	0	1	1	0	1	0	0	0	1	0	1
chr12	56348622	56349566	Heritable	1	0	1	1	1	1	0	0	0	1	0	0
chr12	57474904	57475010	Non-heritable	0	0	1	1	0	0	1	0	0	1	0	0
chr12	57551253	57552300	Heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr12	57873820	57874483	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr12	61188577	61189276	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	61394689	61395895	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	62630388	62630995	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr12	62840954	62841640	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr12	62915962	62918110	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	64641060	64641423	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	64679852	64680002	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	69475329	69476376	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	69610071	69610505	Heritable	0	0	1	0	0	1	0	0	0	0	0	0
chr12	72274404	72275513	Heritable	1	0	1	1	0	0	1	0	0	1	0	0
chr12	72577468	72578682	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	76561307	76561450	Non-heritable	1	0	0	1	0	0	1	0	0	1	0	0
chr12	76763136	76763354	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr12	77924254	77925714	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	82688641	82689260	Heritable	1	0	0	1	0	0	1	0	1	0	0	0
chr12	82698819	82699522	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	89348965	89350456	Heritable	1	0	1	1	1	0	1	1	0	1	0	0
chr12	91380251	91380878	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	92130735	92131522	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	92134113	92138397	Heritable	1	0	1	1	0	1	0	0	1	1	0	0
chr12	92466411	92467728	Non-heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr12	92503103	92503694	Non-heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr12	93379668	93380991	Heritable	1	0	1	1	0	0	1	1	0	0	0	1
chr12	93590709	93591133	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	94277416	94277779	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr12	96249376	96249802	Heritable	0	0	0	1	0	0	1	1	1	0	0	0
chr12	96906632	96906725	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr12	98396677	98396946	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	98744989	98745539	Heritable	0	0	1	1	1	0	1	0	0	0	0	0
chr12	99982982	99983636	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr12	100295663	100296810	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	101696323	101696823	Heritable	1	0	1	0	0	0	1	0	0	1	0	0
chr12	103742264	103742574	Non-heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	103965859	103965993	Heritable	0	1	1	0	0	0	0	0	0	1	0	1
chr12	104304156	104304205	Heritable	0	1	1	1	0	0	0	0	0	0	0	0
chr12	104668650	104669635	Non-heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr12	104956937	104957292	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr12	106239122	106239549	Non-heritable	0	0	1	0	0	0	1	0	0	0	0	0
chr12	106304323	106305833	Heritable	1	0	0	1	0	0	1	1	0	1	0	0
chr12	108130802	108132672	Heritable	0	0	1	1	0	0	1	1	1	1	0	1
chr12	108151012	108152099	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	108159435	108160150	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	108338420	108339498	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr12	108523169	108523677	Heritable	1	0	1	1	1	1	0	0	0	1	0	0
chr12	108785561	108786369	Heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr12	109549823	109550052	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	109595066	109595147	Heritable	0	0	1	0	1	1	0	0	0	0	0	0
chr12	109725476	109727680	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	110079753	110080004	Heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr12	110340682	110340752	Heritable	1	0	1	0	1	1	0	0	0	0	0	0
chr12	110417699	110417860	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	110450728	110451023	Heritable	0	0	0	0	0	0	1	0	0	1	0	0
chr12	112242485	112243792	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	112347548	112350308	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	112380167	112380717	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr12	113057929	113058487	Heritable	0	0	1	1	0	0	1	0	0	0	0	1
chr12	113569879	113570248	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	113805541	113805847	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	113932539	113933541	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr12	114394774	114395292	Heritable	0	0	1	1	0	0	1	0	0	0	0	0
chr12	115135900	115136615	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	116497047	116497471	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	116508982	116509219	Heritable	0	0	0	1	0	0	1	0	1	0	0	0
chr12	116659937	116660502	Heritable	1	0	0	0	0	1	0	0	0	0	0	0
chr12	116662517	116663014	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr12	116709934	116710267	Heritable	0	0	1	0	1	1	0	0	0	0	1	0
chr12	117034860	117035158	Heritable	0	0	0	0	0	1	0	1	0	0	1	0
chr12	117045050	117045375	Heritable	0	0	0	1	0	0	1	0	1	0	0	0
chr12	117966497	117966794	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr12	118891245	118892845	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr12	118983122	118985764	Heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr12	119153589	119154313	Heritable	0	1	1	1	0	0	1	0	0	0	0	0
chr12	120158515	120158787	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr12	120164199	120164672	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr12	121287395	121289919	Non-heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr12	121327177	121327755	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	121512232	121512803	Non-heritable	1	0	0	1	0	1	0	0	1	0	0	0
chr12	121590088	121591033	Heritable	0	0	0	1	0	1	0	0	1	0	0	0
chr12	121748258	121748630	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr12	121792447	121793090	Heritable	1	1	0	1	0	0	1	0	1	0	0	0
chr12	121810306	121810813	Heritable	0	1	1	0	0	0	1	0	0	0	0	0
chr12	121813002	121813535	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr12	121918915	121918973	Heritable	1	1	0	1	0	0	1	0	0	0	0	0
chr12	122028086	122028736	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	122138432	122138909	Heritable	0	0	1	1	0	1	0	0	0	0	0	0
chr12	122250216	122250918	Heritable	0	0	1	1	1	1	0	0	0	1	0	0
chr12	122524888	122525475	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr12	122716673	122716889	Heritable	0	0	1	0	0	1	0	0	0	1	0	1
chr12	122826110	122826343	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	122842035	122842813	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	122844680	122845709	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	122847775	122848591	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr12	122849523	122849843	Heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr12	122865232	122865500	Heritable	0	0	1	1	1	0	1	0	0	1	0	0
chr12	122944696	122945129	Heritable	0	0	1	1	0	1	0	0	0	1	0	0
chr12	122964639	122965808	Heritable	1	0	0	1	0	0	1	0	0	0	0	0
chr12	123973156	123973362	Non-heritable	1	1	1	1	0	0	0	0	0	1	0	1
chr12	124098262	124099312	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	124175491	124175677	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	124188468	124188946	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	124528059	124528632	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	124532637	124533006	Heritable	1	0	0	1	0	1	0	0	0	0	0	0
chr12	124537561	124538206	Non-heritable	1	0	1	1	0	1	0	0	0	1	0	0
chr12	124568589	124569013	Heritable	1	0	0	0	0	0	1	0	0	1	0	0
chr12	124727233	124727364	Heritable	0	0	0	0	0	1	0	0	1	0	1	0
chr12	124758382	124759034	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	124779360	124779508	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	124952910	124953416	Heritable	1	0	1	1	0	1	0	0	0	0	0	0
chr12	125329955	125330175	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr12	126836882	126838281	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	127494553	127495606	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	127723284	127724038	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	128246166	128247052	Heritable	0	0	0	0	0	1	0	0	0	0	1	0
chr12	128652230	128652608	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	128864353	128864690	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	130254428	130255109	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	130478663	130479305	Heritable	0	0	1	1	0	1	0	0	0	1	0	1
chr12	130818395	130818772	Heritable	0	1	0	1	0	0	1	0	0	0	0	0
chr12	130832973	130833377	Non-heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	130961905	130962125	Non-heritable	1	0	0	1	0	1	0	0	0	1	0	0
chr12	131096960	131097859	Heritable	0	0	0	1	0	1	0	0	0	0	0	0
chr12	131142915	131143514	Heritable	0	0	0	0	0	1	0	1	0	0	1	0
chr12	131432710	131433044	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr12	131573672	131574447	Non-heritable	0	0	0	0	0	1	0	0	0	0	1	0
