seqnames	start	end	h2_category	hg38_genes_promoters	hg38_genes_1to5kb	hg38_genes_5UTRs	hg38_genes_exons	hg38_genes_introns	hg38_genes_3UTRs	hg38_cpg_islands	hg38_cpg_shores	hg38_cpg_shelves	hg38_cpg_inter	hg38_genes_intergenic	hg38_enhancers_fantom
chr10	45330123	45331457	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	45427538	45427921	Non-heritable	0	0	0	0	1	0	1	0	0	0	0	0
chr10	45600311	45601416	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	46051164	46051627	Heritable	0	1	0	0	0	0	0	0	0	1	0	1
chr10	46267904	46269368	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr10	46283446	46284151	Heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr10	46635280	46635516	Low prediction	1	0	0	1	1	0	0	1	0	0	0	0
chr10	46910923	46911757	Low prediction	1	0	1	1	1	0	1	1	0	0	0	0
chr10	47208282	47210157	Low prediction	0	0	0	0	1	0	0	0	0	1	0	0
chr10	47382151	47383142	Low prediction	0	0	0	0	1	0	0	1	1	0	0	0
chr10	48466150	48466968	Non-heritable	1	0	0	1	1	0	1	1	0	0	0	0
chr10	48509223	48509664	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	48669902	48671775	Heritable	0	0	0	0	1	0	0	0	0	1	0	1
chr10	48818974	48819625	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	49441895	49442109	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	50024391	50025381	Heritable	0	0	0	1	1	0	1	1	0	0	0	0
chr10	51479625	51481655	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	52431818	52433258	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	52744089	52745232	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	52778255	52779589	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	52803133	52804209	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	53563935	53568355	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	53734924	53739065	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	53830280	53831235	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	54187125	54190839	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr10	54756671	54758058	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	55420865	55422731	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	55602925	55603212	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	56086662	56090127	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	56916714	56918541	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	58203284	58205253	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	58441270	58442333	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	58443832	58444598	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	58517488	58520172	Heritable	0	0	0	0	1	0	0	0	1	1	0	0
chr10	61451701	61452213	Heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr10	62375438	62376279	Non-heritable	1	1	1	1	1	0	0	1	0	0	0	0
chr10	62806626	62807346	Non-heritable	1	1	0	1	0	1	0	1	0	0	0	0
chr10	62924362	62924737	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	62992270	62992777	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	63910600	63911606	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	64984158	64984992	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	65822982	65824287	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	66851542	66852065	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	68232182	68232247	Heritable	1	0	0	0	0	0	0	1	0	0	0	0
chr10	68472405	68472516	Heritable	1	0	0	0	0	0	0	1	0	0	0	0
chr10	69317935	69318111	Non-heritable	1	0	1	1	1	0	0	1	0	0	0	0
chr10	69319803	69320065	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	69492261	69492862	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr10	69494496	69495611	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr10	69525558	69526459	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr10	69570182	69571003	Non-heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr10	70441419	70441887	Non-heritable	1	0	1	1	1	0	1	1	0	0	0	0
chr10	70459215	70459358	Non-heritable	0	0	0	0	0	0	0	1	0	0	1	1
chr10	70479382	70479660	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	70673348	70673741	Heritable	0	0	0	0	1	0	0	1	0	0	0	1
chr10	70891278	70891839	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr10	71575462	71576112	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	71860264	71860614	Heritable	0	0	0	0	0	0	0	0	0	1	1	1
chr10	71963555	71963707	Non-heritable	1	0	0	0	0	0	0	1	0	0	0	0
chr10	72006778	72007478	Non-heritable	0	0	0	1	1	0	1	1	0	0	0	0
chr10	72086351	72087085	Non-heritable	0	0	0	1	1	1	1	1	0	0	0	0
chr10	73110482	73111273	Heritable	1	0	1	1	1	0	0	0	0	1	0	0
chr10	73624220	73624643	Non-heritable	0	1	0	1	1	0	0	1	0	0	0	0
chr10	73648560	73648988	Non-heritable	0	1	0	1	1	0	0	1	0	0	0	0
chr10	73729353	73729487	Heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr10	74748672	74748951	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	75396084	75397471	Non-heritable	0	1	0	0	1	0	1	0	0	0	0	1
chr10	75398576	75399436	Non-heritable	0	1	0	1	1	1	1	0	0	0	0	0
chr10	75405589	75407519	Non-heritable	0	1	0	1	1	0	1	0	0	0	0	1
chr10	76252110	76252218	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	76604291	76606220	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	78176647	78177191	Heritable	1	1	0	1	0	0	0	0	0	1	0	1
chr10	78676410	78676955	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	78775387	78775656	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	78913212	78914079	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	79136182	79137541	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	79139250	79139367	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	79241769	79242211	Non-heritable	0	1	0	0	1	0	0	1	0	0	0	1
chr10	79310074	79311905	Non-heritable	0	0	0	1	1	0	0	0	0	1	0	1
chr10	79983198	79983834	Non-heritable	1	1	0	1	0	0	1	1	0	0	0	0
chr10	80204562	80204942	Non-heritable	1	1	0	1	1	0	1	1	0	0	0	0
chr10	80359101	80359516	Heritable	0	1	0	0	1	0	0	1	1	0	0	0
chr10	80450311	80451487	Heritable	0	1	0	0	0	0	0	0	1	0	0	0
chr10	80535650	80536459	Non-heritable	1	1	0	1	0	0	1	1	0	0	0	0
chr10	81538588	81541173	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	83172630	83176146	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	83465043	83466490	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	83467633	83470961	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	84796397	84797634	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	86665754	86669702	Non-heritable	1	1	1	1	1	1	0	0	0	1	0	0
chr10	86680528	86681378	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	86712051	86712459	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	1
chr10	86958643	86959070	Non-heritable	1	1	1	1	1	0	0	0	0	1	0	0
chr10	86968179	86969034	Non-heritable	1	1	1	1	1	0	1	1	0	0	0	0
chr10	89212323	89213801	Non-heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr10	89836832	89836999	Heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr10	89838219	89838480	Heritable	0	0	0	1	0	0	0	1	0	0	0	0
chr10	91411520	91412547	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	91655070	91657222	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	91796431	91797023	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr10	92692301	92692797	Non-heritable	0	0	1	1	1	0	1	1	0	0	0	0
chr10	92695133	92696514	Non-heritable	0	0	0	1	0	1	1	1	0	0	1	0
chr10	93991921	93992197	Non-heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr10	94051273	94052020	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	95559376	95559844	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	1
chr10	96357034	96358924	Non-heritable	1	1	1	1	1	0	0	0	0	1	0	0
chr10	97688213	97688803	Non-heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	97974158	97974514	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	98405491	98405985	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	99330714	99330897	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr10	99520942	99521563	Non-heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr10	99526781	99527357	Non-heritable	1	0	0	1	1	0	0	1	0	0	0	0
chr10	99531371	99531640	Non-heritable	1	1	0	0	0	0	1	1	0	0	0	0
chr10	100932348	100932948	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	101005650	101007117	Heritable	0	0	0	1	1	0	1	1	0	0	0	0
chr10	101008423	101008841	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr10	101310581	101310723	Non-heritable	1	0	0	0	0	0	1	0	0	0	0	0
chr10	101774199	101774853	Non-heritable	0	0	1	1	1	1	0	1	0	0	0	0
chr10	101843180	101843272	Non-heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr10	102433082	102433344	Heritable	1	1	0	0	0	0	0	1	0	0	0	0
chr10	103451170	103451467	Non-heritable	0	1	1	1	1	0	0	1	0	0	0	0
chr10	103473349	103473610	Heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr10	103605602	103605854	Non-heritable	0	1	0	1	1	0	0	0	1	0	0	0
chr10	103663367	103664184	Non-heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr10	103668550	103669231	Non-heritable	0	1	0	1	1	0	1	1	0	0	0	0
chr10	103691849	103692151	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	103715260	103715871	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	103727172	103727988	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	103852988	103853607	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	103856443	103856872	Non-heritable	1	1	0	1	0	1	0	1	0	0	0	0
chr10	104275175	104276126	Heritable	0	0	1	1	1	0	0	1	0	0	0	0
chr10	104330393	104332006	Heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr10	106134669	106136873	Heritable	0	1	0	0	0	0	0	0	0	1	1	0
chr10	106735808	106737102	Heritable	0	0	0	0	1	0	0	0	0	1	0	1
chr10	106992579	106993975	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	108315854	108316505	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	108353597	108355731	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	109630150	109632878	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	110499226	110499492	Non-heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr10	111420394	111421901	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	113183664	113183866	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	113680721	113680904	Heritable	0	0	0	0	1	0	0	1	0	0	0	1
chr10	114046229	114046765	Non-heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr10	114101563	114101884	Heritable	0	0	0	0	0	0	0	1	0	0	1	1
chr10	114240017	114240188	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	114875055	114875168	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	116697825	116698713	Heritable	0	1	0	1	1	1	0	0	0	1	0	0
chr10	116848555	116848761	Heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr10	117132022	117132120	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr10	117136453	117136641	Non-heritable	0	0	0	1	1	0	1	0	0	0	0	0
chr10	117159386	117160386	Non-heritable	0	0	0	1	1	0	0	0	1	0	0	0
chr10	117163637	117164190	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	117164936	117165267	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	117166527	117167953	Non-heritable	1	0	0	1	1	0	1	1	0	0	0	1
chr10	117168907	117169292	Non-heritable	1	1	0	1	0	0	0	1	0	0	0	0
chr10	117532701	117534225	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	1
chr10	117553729	117554042	Heritable	0	0	0	0	0	0	1	0	0	0	1	0
chr10	118818717	118819066	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	118895911	118896578	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	119121090	119121787	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	119505686	119506239	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	119818346	119818890	Non-heritable	1	1	1	1	1	0	1	1	0	0	0	0
chr10	120011316	120012247	Heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr10	120127858	120128727	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	120458413	120459141	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	120843224	120843767	Heritable	0	0	0	1	1	0	0	0	0	1	0	0
chr10	120980175	120980402	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	121023972	121025130	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	121131637	121132159	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	121593534	121593891	Non-heritable	1	0	1	1	1	0	0	0	1	0	0	0
chr10	122463330	122463541	Non-heritable	0	1	0	0	1	0	0	1	0	0	0	1
chr10	122818512	122819028	Non-heritable	1	0	0	1	1	0	1	1	0	0	0	0
chr10	122982754	122983461	Heritable	1	0	0	1	1	0	0	1	1	0	0	0
chr10	123513360	123513589	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	123666806	123666929	Non-heritable	0	0	0	1	0	0	1	0	0	0	0	0
chr10	123970467	123970967	Heritable	0	0	0	0	0	0	0	1	1	0	1	1
chr10	123988377	123989320	Heritable	0	1	0	0	0	0	0	0	1	0	0	0
chr10	123991414	123992311	Non-heritable	1	0	0	1	0	0	1	1	0	0	0	0
chr10	124153906	124155229	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	124521572	124522122	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	124589703	124590483	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	124592710	124593099	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	124604406	124607403	Non-heritable	1	0	0	1	1	0	0	0	1	1	0	0
chr10	125001531	125001806	Non-heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr10	125004910	125005390	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr10	125162141	125162270	Heritable	1	1	0	0	0	0	1	0	0	0	0	0
chr10	126881623	126882308	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	126904562	126904631	Heritable	1	0	0	0	0	0	0	1	0	0	0	1
chr10	127252862	127253219	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	127395592	127396182	Heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	127473514	127474370	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	128000711	128002281	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	1
chr10	128287744	128288212	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	128430235	128430556	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	128463651	128463894	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	128470644	128471495	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	128540019	128540376	Non-heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr10	128590664	128592117	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	129422088	129423125	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	129532945	129533193	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	129833441	129834121	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr10	129861917	129862112	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	129896224	129896695	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	130014927	130015000	Non-heritable	0	0	0	0	0	0	1	0	0	0	1	1
chr10	130045143	130045302	Heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	130254554	130255266	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	130360878	130361207	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	130409241	130409527	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	130481189	130481769	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	131041249	131041913	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	131083035	131083398	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	131109297	131110073	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	131151890	131153290	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	131206990	131207086	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	131380210	131380648	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	131453238	131453587	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	1
chr10	131617244	131617580	Heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr10	131676440	131676687	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr10	131690591	131691066	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	131961928	131962441	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	131983710	131984457	Heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr10	132044881	132045262	Non-heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr10	132060066	132060580	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	1
chr10	132063663	132064710	Non-heritable	1	1	1	1	1	0	0	1	0	0	0	0
chr10	132078638	132079550	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	132132359	132132767	Non-heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr10	132208276	132208458	Non-heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr10	132230251	132230502	Non-heritable	0	0	0	0	1	0	0	1	1	0	0	0
chr10	132296374	132296828	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	132331029	132331157	Heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr10	132407779	132408737	Non-heritable	0	0	0	0	1	0	0	1	1	0	0	1
chr10	132420878	132421167	Non-heritable	0	0	0	1	0	0	0	0	0	1	1	0
chr10	132452517	132452857	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr10	132495788	132495887	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr10	132538554	132539319	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	132588246	132589000	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	1
chr10	132607581	132607973	Non-heritable	1	0	0	1	1	0	0	0	1	0	0	0
chr10	132685666	132685904	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr10	132708430	132709055	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr10	132714445	132714698	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	132715369	132715627	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr10	132765458	132765881	Heritable	1	0	0	1	1	0	0	0	1	0	0	0
chr10	132783307	132784109	Non-heritable	0	0	0	1	1	1	1	1	0	0	0	0
chr10	132808441	132808577	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr10	132905884	132907030	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	132982598	132983470	Heritable	0	0	0	0	0	0	1	1	0	0	1	0
chr10	132987826	132987976	Non-heritable	0	0	0	0	0	0	0	0	1	0	1	0
chr10	132994398	132994850	Non-heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr10	133024593	133025002	Heritable	0	0	0	0	0	0	0	0	1	0	1	0
chr10	133039237	133039306	Non-heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr10	133080087	133080171	Non-heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr10	133089343	133089847	Non-heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr10	133161726	133162108	Heritable	0	1	0	1	1	1	0	1	0	0	0	1
chr10	133162376	133164346	Heritable	1	1	0	1	1	1	0	1	0	0	0	0
chr10	133166820	133167494	Non-heritable	1	0	0	1	1	0	1	0	0	0	0	0
chr10	133196736	133196796	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr10	133219880	133219969	Non-heritable	0	0	0	1	1	1	1	0	0	0	0	0
chr10	133247619	133247990	Non-heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr10	133375460	133376032	Non-heritable	1	1	0	0	0	0	0	1	1	0	0	0
chr10	133423848	133425306	Non-heritable	1	0	1	1	1	0	1	1	0	0	0	0
chr10	133465193	133465812	Heritable	0	1	0	1	1	0	1	1	0	0	0	0
chr10	133622508	133622691	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr10	133763746	133764498	Heritable	0	0	0	0	0	0	0	0	1	0	1	0
chr11	1073377	1073755	Non-heritable	0	1	0	0	0	0	0	0	0	1	0	1
chr11	1123535	1124693	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	1222717	1224056	Non-heritable	1	1	1	1	1	0	0	0	1	0	0	0
chr11	1262082	1263144	Heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr11	1299284	1299404	Non-heritable	0	0	0	0	1	0	0	0	1	1	0	1
chr11	1396900	1398057	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	1409663	1410454	Non-heritable	1	1	1	1	1	0	1	1	0	0	0	0
chr11	1489314	1489911	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr11	1549211	1549519	Heritable	0	0	0	0	0	0	0	1	0	0	1	0
chr11	1633778	1635071	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	1667908	1668263	Heritable	0	1	0	0	0	0	0	0	0	1	0	0
chr11	1670092	1670459	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	1688434	1688572	Heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr11	1744351	1745495	Non-heritable	0	0	0	1	1	1	0	0	1	0	0	0
chr11	1746449	1747864	Non-heritable	0	0	0	1	1	1	1	1	0	0	0	1
chr11	1752282	1752575	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr11	1826805	1827190	Non-heritable	0	1	0	0	0	0	0	1	0	0	0	1
chr11	1864191	1864633	Non-heritable	1	1	1	1	1	0	0	0	0	1	0	0
chr11	1953999	1954903	Non-heritable	1	1	0	0	1	0	0	1	0	0	0	0
chr11	1959838	1960093	Heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr11	1991102	1991474	Heritable	0	1	0	1	1	0	0	1	0	0	0	0
chr11	2000233	2001343	Non-heritable	1	1	0	1	1	0	0	1	1	0	0	0
chr11	2001990	2002376	Non-heritable	1	1	0	0	1	0	0	0	1	0	0	0
chr11	2037762	2038172	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	2194943	2195177	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	2257482	2257663	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	2261081	2261549	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	2314699	2315662	Non-heritable	1	1	0	1	1	0	0	0	0	1	0	0
chr11	2385415	2385853	Non-heritable	1	1	1	1	1	0	1	1	0	0	0	0
chr11	2549939	2550783	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	2561912	2562588	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	2590828	2591878	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	2728583	2729506	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	2730330	2730972	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	2732413	2732777	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	2750615	2750939	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	2788617	2788857	Heritable	0	0	0	0	1	0	0	0	1	0	0	0
chr11	2807044	2807230	Non-heritable	0	0	0	0	1	0	1	1	0	0	0	0
chr11	2867691	2868229	Non-heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr11	2944926	2945392	Heritable	0	0	0	1	0	1	0	1	0	0	0	0
chr11	3124379	3124943	Non-heritable	0	1	0	0	1	0	0	0	1	1	0	0
chr11	3220902	3221553	Heritable	0	1	0	0	1	0	0	0	1	0	0	0
chr11	3580239	3580298	Non-heritable	0	0	0	0	1	0	0	1	0	0	0	0
chr11	3826444	3827599	Non-heritable	0	0	0	1	0	1	0	0	0	1	1	0
chr11	5188372	5190914	Heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	5361046	5361859	Heritable	1	1	0	0	1	0	0	0	0	1	0	0
chr11	5556040	5557706	Heritable	1	1	0	1	1	0	0	0	0	1	0	0
chr11	5595891	5597002	Heritable	1	0	1	1	1	0	0	0	0	1	0	0
chr11	6319439	6319575	Heritable	1	1	0	1	1	0	1	1	0	0	0	0
chr11	6605444	6606097	Heritable	0	1	0	0	1	0	0	1	1	0	0	0
chr11	6812591	6814033	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	7459826	7461619	Heritable	1	0	0	1	1	0	0	0	0	1	0	0
chr11	7557717	7558687	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	7689397	7690849	Heritable	0	0	0	1	1	1	0	0	0	1	1	0
chr11	7855531	7856945	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	8354048	8355595	Non-heritable	0	0	0	0	0	0	0	0	0	1	1	0
chr11	8658487	8658786	Non-heritable	1	0	1	1	1	0	0	0	0	1	0	0
chr11	8912111	8912433	Heritable	0	1	0	0	1	0	0	1	0	0	0	0
chr11	9572360	9572585	Heritable	0	1	0	0	0	0	0	1	0	0	0	0
chr11	10450040	10450234	Heritable	1	0	0	0	1	0	0	1	0	0	0	0
chr11	11460697	11461691	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	11581124	11582388	Non-heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	11971983	11972868	Non-heritable	0	1	0	0	1	0	0	0	0	1	0	0
chr11	12220389	12220785	Non-heritable	0	1	0	1	1	0	0	0	0	1	0	0
chr11	12914022	12915015	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
chr11	13089110	13090834	Heritable	0	0	0	0	1	0	0	0	0	1	0	0
