seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	h2_category
chr10	103605602	103605854	253	*	chr10	103603790	103605797	2008	-	intron:754221	ENST00000420222.2	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103605602	103605854	253	*	chr10	103605071	103607070	2000	*	shelf:21484				hg38_cpg_shelves	Non-heritable
chr10	103663367	103664184	818	*	chr10	103662705	103666704	4000	-	1to5kb:131680	ENST00000420222.2	9644	SH3PXD2A	hg38_genes_1to5kb	Non-heritable
chr10	103663367	103664184	818	*	chr10	103661115	103668607	7493	-	intron:754179	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103663367	103664184	818	*	chr10	103661115	103668607	7493	-	intron:754192	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103663367	103664184	818	*	chr10	103661115	103668607	7493	-	intron:754205	ENST00000315994.6	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103663367	103664184	818	*	chr10	103661115	103693027	31913	-	intron:754217	ENST00000692756.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103663367	103664184	818	*	chr10	103661115	103678080	16966	-	intron:754233	ENST00000691105.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103663367	103664184	818	*	chr10	103661115	103693027	31913	-	intron:754234	ENST00000687380.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103663367	103664184	818	*	chr10	103663199	103666746	3548	*	shelf:21486				hg38_cpg_shelves	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668158	103672157	4000	+	1to5kb:127241	ENST00000410571.1			hg38_genes_1to5kb	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668608	103668652	45	-	exon:885853	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_exons	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668608	103668652	45	-	exon:885868	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_exons	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668608	103668652	45	-	exon:885880	ENST00000315994.6	9644	SH3PXD2A	hg38_genes_exons	Non-heritable
chr10	103668550	103669231	682	*	chr10	103661115	103668607	7493	-	intron:754179	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668653	103693027	24375	-	intron:754180	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103661115	103668607	7493	-	intron:754192	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668653	103693027	24375	-	intron:754193	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103661115	103668607	7493	-	intron:754205	ENST00000315994.6	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668653	103673437	4785	-	intron:754206	ENST00000315994.6	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103661115	103693027	31913	-	intron:754217	ENST00000692756.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103661115	103678080	16966	-	intron:754233	ENST00000691105.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103661115	103693027	31913	-	intron:754234	ENST00000687380.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668747	103668955	209	*	island:13552				hg38_cpg_islands	Non-heritable
chr10	103668550	103669231	682	*	chr10	103666747	103668746	2000	*	shore:24824				hg38_cpg_shores	Non-heritable
chr10	103668550	103669231	682	*	chr10	103668956	103670955	2000	*	shore:24825				hg38_cpg_shores	Non-heritable
chr10	103691849	103692151	303	*	chr10	103668653	103693027	24375	-	intron:754180	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103691849	103692151	303	*	chr10	103668653	103693027	24375	-	intron:754193	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103691849	103692151	303	*	chr10	103673557	103693027	19471	-	intron:754207	ENST00000315994.6	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103691849	103692151	303	*	chr10	103661115	103693027	31913	-	intron:754217	ENST00000692756.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103691849	103692151	303	*	chr10	103661115	103693027	31913	-	intron:754234	ENST00000687380.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103691849	103692151	303	*	chr10	103690580	103692579	2000	*	shore:24826				hg38_cpg_shores	Non-heritable
chr10	103715260	103715871	612	*	chr10	103693057	103724269	31213	-	intron:754181	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103715260	103715871	612	*	chr10	103693057	103724269	31213	-	intron:754194	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103715260	103715871	612	*	chr10	103693057	103724269	31213	-	intron:754218	ENST00000692756.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103715260	103715871	612	*	chr10	103693057	103724269	31213	-	intron:754235	ENST00000687380.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103715260	103715871	612	*	chr10	103697473	103850752	153280	*	inter:10225				hg38_cpg_inter	Non-heritable
chr10	103727172	103727988	817	*	chr10	103724362	103735731	11370	-	intron:754182	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103727172	103727988	817	*	chr10	103724362	103735731	11370	-	intron:754195	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103727172	103727988	817	*	chr10	103724362	103735731	11370	-	intron:754219	ENST00000692756.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103727172	103727988	817	*	chr10	103724362	103735731	11370	-	intron:754236	ENST00000687380.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103727172	103727988	817	*	chr10	103697473	103850752	153280	*	inter:10225				hg38_cpg_inter	Non-heritable
chr10	103852988	103853607	620	*	chr10	103801363	103855194	53832	-	intron:754185	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103852988	103853607	620	*	chr10	103801363	103855194	53832	-	intron:754198	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103852988	103853607	620	*	chr10	103801363	103855194	53832	-	intron:754239	ENST00000687380.1	9644	SH3PXD2A	hg38_genes_introns	Non-heritable
chr10	103852988	103853607	620	*	chr10	103852753	103854752	2000	*	shore:24828				hg38_cpg_shores	Non-heritable
chr10	103856443	103856872	430	*	chr10	103855577	103856576	1000	-	promoter:131676	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_promoters	Non-heritable
chr10	103856443	103856872	430	*	chr10	103855585	103856584	1000	-	promoter:131677	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_promoters	Non-heritable
chr10	103856443	103856872	430	*	chr10	103856577	103860576	4000	-	1to5kb:131676	ENST00000369774.9	9644	SH3PXD2A	hg38_genes_1to5kb	Non-heritable
chr10	103856443	103856872	430	*	chr10	103856585	103860584	4000	-	1to5kb:131677	ENST00000355946.7	9644	SH3PXD2A	hg38_genes_1to5kb	Non-heritable
chr10	103856443	103856872	430	*	chr10	103856395	103860394	4000	-	1to5kb:131682	ENST00000687380.1	9644	SH3PXD2A	hg38_genes_1to5kb	Non-heritable
chr10	103856443	103856872	430	*	chr10	103856805	103857338	534	-	exon:885933	ENST00000698239.1	79991	STN1	hg38_genes_exons	Non-heritable
chr10	103856443	103856872	430	*	chr10	103856806	103857338	533	-	exon:885944	ENST00000698297.1	79991	STN1	hg38_genes_exons	Non-heritable
chr10	103856443	103856872	430	*	chr10	103856829	103857338	510	-	exon:885955	ENST00000698298.1	79991	STN1	hg38_genes_exons	Non-heritable
chr10	103856443	103856872	430	*	chr10	103856806	103857338	533	-	3UTR:111136	ENST00000698297.1	79991	STN1	hg38_genes_3UTRs	Non-heritable
chr10	103856443	103856872	430	*	chr10	103856829	103857338	510	-	3UTR:111138	ENST00000698298.1	79991	STN1	hg38_genes_3UTRs	Non-heritable
chr10	103856443	103856872	430	*	chr10	103855737	103857736	2000	*	shore:24829				hg38_cpg_shores	Non-heritable
chr10	104275175	104276126	952	*	chr10	104275162	104275275	114	+	5UTR:85072	ENST00000369707.2	119391	GSTO2	hg38_genes_5UTRs	Heritable
chr10	104275175	104276126	952	*	chr10	104275226	104275334	109	+	exon:852317	ENST00000450629.6	119391	GSTO2	hg38_genes_exons	Heritable
chr10	104275175	104276126	952	*	chr10	104275226	104275334	109	+	exon:852323	ENST00000338595.7	119391	GSTO2	hg38_genes_exons	Heritable
chr10	104275175	104276126	952	*	chr10	104275162	104275334	173	+	exon:852339	ENST00000369707.2	119391	GSTO2	hg38_genes_exons	Heritable
chr10	104275175	104276126	952	*	chr10	104274950	104275225	276	+	intron:725059	ENST00000450629.6	119391	GSTO2	hg38_genes_introns	Heritable
chr10	104275175	104276126	952	*	chr10	104275335	104277893	2559	+	intron:725060	ENST00000450629.6	119391	GSTO2	hg38_genes_introns	Heritable
chr10	104275175	104276126	952	*	chr10	104274950	104275225	276	+	intron:725064	ENST00000338595.7	119391	GSTO2	hg38_genes_introns	Heritable
chr10	104275175	104276126	952	*	chr10	104275335	104277893	2559	+	intron:725065	ENST00000338595.7	119391	GSTO2	hg38_genes_introns	Heritable
chr10	104275175	104276126	952	*	chr10	104274950	104277893	2944	+	intron:725069	ENST00000473401.5	119391	GSTO2	hg38_genes_introns	Heritable
chr10	104275175	104276126	952	*	chr10	104274950	104277893	2944	+	intron:725072	ENST00000477078.2	119391	GSTO2	hg38_genes_introns	Heritable
chr10	104275175	104276126	952	*	chr10	104275335	104277893	2559	+	intron:725078	ENST00000369707.2	119391	GSTO2	hg38_genes_introns	Heritable
chr10	104275175	104276126	952	*	chr10	104275046	104277045	2000	*	shore:24843				hg38_cpg_shores	Heritable
chr10	104330393	104332006	1614	*	chr10	104329925	104333924	4000	-	1to5kb:131732	ENST00000358187.2	85450	ITPRIP	hg38_genes_1to5kb	Heritable
chr10	104330393	104332006	1614	*	chr10	104316065	104333337	17273	-	intron:754720	ENST00000278071.6	85450	ITPRIP	hg38_genes_introns	Heritable
chr10	104330393	104332006	1614	*	chr10	104316065	104338245	22181	-	intron:754722	ENST00000337478.3	85450	ITPRIP	hg38_genes_introns	Heritable
chr10	104330393	104332006	1614	*	chr10	104316065	104334788	18724	-	intron:754724	ENST00000647721.1	85450	ITPRIP	hg38_genes_introns	Heritable
chr10	104330393	104332006	1614	*	chr10	104316065	104333337	17273	-	intron:754726	ENST00000458723.1	85450	ITPRIP	hg38_genes_introns	Heritable
chr10	104330393	104332006	1614	*	chr10	104320034	104333836	13803	*	inter:10233				hg38_cpg_inter	Heritable
chr10	106134669	106136873	2205	*	chr10	106135143	106139142	4000	+	1to5kb:127276	ENST00000665336.1	105378470	LINC02624	hg38_genes_1to5kb	Heritable
chr10	106134669	106136873	2205	*	chr10	106135264	106139263	4000	+	1to5kb:127277	ENST00000449761.5	105378470	LINC02624	hg38_genes_1to5kb	Heritable
chr10	106134669	106136873	2205	*	chr10	106135291	106139290	4000	+	1to5kb:127278	ENST00000424701.1	105378470	LINC02624	hg38_genes_1to5kb	Heritable
chr10	106134669	106136873	2205	*	chr10	105992728	106135142	142415	*	intergenic:12647				hg38_genes_intergenic	Heritable
chr10	106134669	106136873	2205	*	chr10	104647055	107160021	2512967	*	inter:10235				hg38_cpg_inter	Heritable
chr10	106735808	106737102	1295	*	chr10	106730115	106761587	31473	-	intron:754762	ENST00000263054.11	114815	SORCS1	hg38_genes_introns	Heritable
chr10	106735808	106737102	1295	*	chr10	104647055	107160021	2512967	*	inter:10235				hg38_cpg_inter	Heritable
chr10	106735808	106737102	1295	*	chr10	106736603	106736983	381	*	enhancer:38490				hg38_enhancers_fantom	Heritable
chr10	106992579	106993975	1397	*	chr10	106956581	107163968	207388	-	intron:754766	ENST00000263054.11	114815	SORCS1	hg38_genes_introns	Heritable
chr10	106992579	106993975	1397	*	chr10	104647055	107160021	2512967	*	inter:10235				hg38_cpg_inter	Heritable
chr10	108315854	108316505	652	*	chr10	108296533	108547974	251442	*	intergenic:12653				hg38_genes_intergenic	Heritable
chr10	108315854	108316505	652	*	chr10	107919207	108462168	542962	*	inter:10237				hg38_cpg_inter	Heritable
chr10	108353597	108355731	2135	*	chr10	108296533	108547974	251442	*	intergenic:12653				hg38_genes_intergenic	Heritable
chr10	108353597	108355731	2135	*	chr10	107919207	108462168	542962	*	inter:10237				hg38_cpg_inter	Heritable
chr10	109630150	109632878	2729	*	chr10	109534991	109656813	121823	*	intergenic:12661				hg38_genes_intergenic	Heritable
chr10	109630150	109632878	2729	*	chr10	109461326	109919016	457691	*	inter:10240				hg38_cpg_inter	Heritable
chr10	110499226	110499492	267	*	chr10	110497747	110501746	4000	+	1to5kb:127357	ENST00000468749.1	1847	DUSP5	hg38_genes_1to5kb	Non-heritable
chr10	110499226	110499492	267	*	chr10	110497188	110501187	4000	-	1to5kb:131822	ENST00000609514.1	105378482	LOC105378482	hg38_genes_1to5kb	Non-heritable
chr10	110499226	110499492	267	*	chr10	110497591	110501590	4000	-	1to5kb:131823	ENST00000666621.1	105378481	DUSP5-DT	hg38_genes_1to5kb	Non-heritable
chr10	110499226	110499492	267	*	chr10	110497205	110501204	4000	-	1to5kb:131824	ENST00000607952.1	105378481	DUSP5-DT	hg38_genes_1to5kb	Non-heritable
chr10	110499226	110499492	267	*	chr10	110498501	110502720	4220	+	intron:725447	ENST00000369583.4	1847	DUSP5	hg38_genes_introns	Non-heritable
chr10	110499226	110499492	267	*	chr10	110498927	110500926	2000	*	shore:24872				hg38_cpg_shores	Non-heritable
chr10	111420394	111421901	1508	*	chr10	111357104	111498190	141087	*	intergenic:12678				hg38_genes_intergenic	Heritable
chr10	111420394	111421901	1508	*	chr10	111083546	112179524	1095979	*	inter:10253				hg38_cpg_inter	Heritable
chr10	113183664	113183866	203	*	chr10	113167679	113348424	180746	*	intergenic:12686				hg38_genes_intergenic	Non-heritable
chr10	113183664	113183866	203	*	chr10	113169993	113675247	505255	*	inter:10258				hg38_cpg_inter	Non-heritable
chr10	113680721	113680904	184	*	chr10	113679350	113697493	18144	+	intron:726311	ENST00000621345.4	840	CASP7	hg38_genes_introns	Heritable
chr10	113680721	113680904	184	*	chr10	113679350	113697493	18144	+	intron:726317	ENST00000429617.5	840	CASP7	hg38_genes_introns	Heritable
chr10	113680721	113680904	184	*	chr10	113679350	113697493	18144	+	intron:726322	ENST00000369331.8	840	CASP7	hg38_genes_introns	Heritable
chr10	113680721	113680904	184	*	chr10	113679979	113691996	12018	+	intron:726329	ENST00000345633.8	840	CASP7	hg38_genes_introns	Heritable
chr10	113680721	113680904	184	*	chr10	113679979	113697493	17515	+	intron:726336	ENST00000369321.6	840	CASP7	hg38_genes_introns	Heritable
chr10	113680721	113680904	184	*	chr10	113679979	113697493	17515	+	intron:726342	ENST00000614447.4	840	CASP7	hg38_genes_introns	Heritable
chr10	113680721	113680904	184	*	chr10	113679979	113697493	17515	+	intron:726349	ENST00000369318.8	840	CASP7	hg38_genes_introns	Heritable
chr10	113680721	113680904	184	*	chr10	113679979	113691963	11985	+	intron:726355	ENST00000369315.5	840	CASP7	hg38_genes_introns	Heritable
chr10	113680721	113680904	184	*	chr10	113680438	113682437	2000	*	shore:24900				hg38_cpg_shores	Heritable
chr10	113680721	113680904	184	*	chr10	113680891	113681118	228	*	enhancer:38645				hg38_enhancers_fantom	Heritable
chr10	114046229	114046765	537	*	chr10	114043866	114046904	3039	+	exon:853982	ENST00000369295.4	153	ADRB1	hg38_genes_exons	Non-heritable
chr10	114046229	114046765	537	*	chr10	114045567	114046904	1338	+	3UTR:106799	ENST00000369295.4	153	ADRB1	hg38_genes_3UTRs	Non-heritable
chr10	114046229	114046765	537	*	chr10	114045710	114047709	2000	*	shore:24904				hg38_cpg_shores	Non-heritable
chr10	114101563	114101884	322	*	chr10	114046905	114106413	59509	*	intergenic:12694				hg38_genes_intergenic	Heritable
chr10	114101563	114101884	322	*	chr10	114101335	114103334	2000	*	shore:24906				hg38_cpg_shores	Heritable
chr10	114101563	114101884	322	*	chr10	114101342	114101598	257	*	enhancer:38650				hg38_enhancers_fantom	Heritable
chr10	114240017	114240188	172	*	chr10	114239570	114248703	9134	+	intron:726570	ENST00000392982.8	340706	VWA2	hg38_genes_introns	Non-heritable
chr10	114240017	114240188	172	*	chr10	114239570	114248703	9134	+	intron:726583	ENST00000298715.8	340706	VWA2	hg38_genes_introns	Non-heritable
chr10	114240017	114240188	172	*	chr10	114239570	114248703	9134	+	intron:726594	ENST00000603594.2	340706	VWA2	hg38_genes_introns	Non-heritable
chr10	114240017	114240188	172	*	chr10	114239845	114241844	2000	*	shore:24911				hg38_cpg_shores	Non-heritable
chr10	114875055	114875168	114	*	chr10	114861335	114899489	38155	+	intron:726642	ENST00000369250.7	57700	FHIP2A	hg38_genes_introns	Heritable
chr10	114875055	114875168	114	*	chr10	114826676	114934133	107458	*	inter:10269				hg38_cpg_inter	Heritable
chr10	116697825	116698713	889	*	chr10	116695208	116699207	4000	-	1to5kb:131984	ENST00000674468.1	259217	HSPA12A	hg38_genes_1to5kb	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888106	ENST00000369209.8	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888119	ENST00000635765.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888144	ENST00000674473.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888155	ENST00000674223.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888166	ENST00000674375.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888178	ENST00000674372.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888190	ENST00000674491.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888209	ENST00000674459.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888221	ENST00000674347.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888240	ENST00000674205.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888251	ENST00000674167.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888263	ENST00000674505.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888275	ENST00000674401.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116698635	116698739	105	-	exon:888288	ENST00000674197.1	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116697855	116698739	885	-	exon:888306	ENST00000481291.2	259217	HSPA12A	hg38_genes_exons	Heritable
chr10	116697825	116698713	889	*	chr10	116692468	116698634	6167	-	intron:756145	ENST00000369209.8	259217	HSPA12A	hg38_genes_introns	Heritable
chr10	116697825	116698713	889	*	chr10	116692468	116698634	6167	-	intron:756156	ENST00000635765.1	259217	HSPA12A	hg38_genes_introns	Heritable
chr10	116697825	116698713	889	*	chr10	116692468	116698634	6167	-	intron:756180	ENST00000674473.1	259217	HSPA12A	hg38_genes_introns	Heritable
chr10	116697825	116698713	889	*	chr10	116692468	116698634	6167	-	intron:756189	ENST00000674223.1	259217	HSPA12A	hg38_genes_introns	Heritable
chr10	116697825	116698713	889	*	chr10	116692468	116698634	6167	-	intron:756199	ENST00000674375.1	259217	HSPA12A	hg38_genes_introns	Heritable
chr10	116697825	116698713	889	*	chr10	116692468	116698634	6167	-	intron:756209	ENST00000674372.1	259217	HSPA12A	hg38_genes_introns	Heritable
chr10	116697825	116698713	889	*	chr10	116692468	116698634	6167	-	intron:756220	ENST00000674491.1	259217	HSPA12A	hg38_genes_introns	Heritable
chr10	116697825	116698713	889	*	chr10	116692468	116742429	49962	-	intron:756231	ENST00000674344.1	259217	HSPA12A	hg38_genes_introns	Heritable
