reference	target_id	seqnames_hg19	pos_hg19	cell_type	marker_rank	marker_pvalue	signature_platform	mapping_status	seqnames_hg38	pos_hg38	overlaps_blacklist	overlaps_ct_snp	duplicated_reference_coordinate	eligible
"Tian"	"cg17028595"	"chr10"	80725361	"Astro"	85	1.7441957046749e-30	"850K"	"unique_liftover"	"chr10"	78965604	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16124111"	"chr2"	8800537	"Astro"	86	1.87953796205407e-30	"850K"	"unique_liftover"	"chr2"	8660407	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14997450"	"chr2"	216947275	"Astro"	87	2.08650667750868e-30	"850K"	"unique_liftover"	"chr2"	216082552	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg27062293"	"chr11"	71759798	"Astro"	88	2.36703434289117e-30	"850K"	"unique_liftover"	"chr11"	72048752	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00186532"	"chr2"	43482920	"Astro"	89	2.45725974125239e-30	"850K"	"unique_liftover"	"chr2"	43255781	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16848937"	"chr7"	42195875	"Astro"	90	3.06579725238528e-30	"850K"	"unique_liftover"	"chr7"	42156276	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24778538"	"chr12"	14131975	"Astro"	91	3.49111731103924e-30	"850K"	"unique_liftover"	"chr12"	13979041	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04016621"	"chr3"	141495947	"Astro"	92	3.81169446744874e-30	"850K"	"unique_liftover"	"chr3"	141777105	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06585203"	"chr6"	159238500	"Astro"	93	3.87743222968006e-30	"850K"	"unique_liftover"	"chr6"	158817468	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17594662"	"chr1"	19258466	"Astro"	94	4.18909901924252e-30	"850K"	"unique_liftover"	"chr1"	18931972	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02189431"	"chr7"	1153897	"Astro"	95	5.07228199196366e-30	"850K"	"unique_liftover"	"chr7"	1114261	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg08868976"	"chr2"	110884555	"Astro"	96	6.21590611680135e-30	"850K"	"unique_liftover"	"chr2"	110126978	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02839328"	"chr22"	46036511	"Astro"	97	7.02475638809592e-30	"850K"	"unique_liftover"	"chr22"	45640631	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12045002"	"chr2"	27069975	"Astro"	98	7.53629943796394e-30	"850K"	"unique_liftover"	"chr2"	26847107	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg18813159"	"chr11"	353762	"Astro"	99	9.36452465625105e-30	"850K"	"unique_liftover"	"chr11"	353762	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24020489"	"chr1"	153522001	"Astro"	100	9.38418087496602e-30	"850K"	"unique_liftover"	"chr1"	153549525	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14746605"	"chr11"	35374336	"Astro"	101	1.02605782025858e-29	"850K"	"unique_liftover"	"chr11"	35352789	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06289802"	"chr17"	72748189	"Astro"	102	1.08787178817966e-29	"850K"	"unique_liftover"	"chr17"	74752050	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14159042"	"chr3"	112887464	"Astro"	103	1.16748886087331e-29	"850K"	"unique_liftover"	"chr3"	113168617	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19549763"	"chr11"	31789429	"Astro"	104	1.19119357967877e-29	"850K"	"unique_liftover"	"chr11"	31767881	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01437142"	"chr15"	60942549	"Astro"	105	1.23923123241463e-29	"850K"	"unique_liftover"	"chr15"	60650350	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00175180"	"chr20"	44851583	"Astro"	106	1.31182565235772e-29	"850K"	"unique_liftover"	"chr20"	46222944	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04700474"	"chr6"	110841946	"Astro"	107	1.34936932517201e-29	"850K"	"unique_liftover"	"chr6"	110520743	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14361971"	"chr15"	72468663	"Astro"	108	1.53002312388984e-29	"850K"	"unique_liftover"	"chr15"	72176322	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16210719"	"chr10"	103509326	"Astro"	109	2.02357372163317e-29	"850K"	"unique_liftover"	"chr10"	101749569	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24598677"	"chr7"	112062980	"Astro"	110	2.24450999179252e-29	"850K"	"unique_liftover"	"chr7"	112422925	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02887985"	"chr7"	34801682	"Astro"	111	2.48477595326285e-29	"850K"	"unique_liftover"	"chr7"	34762070	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg23246084"	"chr13"	53500162	"Astro"	112	2.8126364583146e-29	"850K"	"unique_liftover"	"chr13"	52926027	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02640525"	"chr8"	31523272	"Astro"	113	3.12391454371116e-29	"850K"	"unique_liftover"	"chr8"	31665756	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24941703"	"chr7"	2262479	"Astro"	114	3.16968163294457e-29	"850K"	"unique_liftover"	"chr7"	2222844	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07230359"	"chr16"	86466427	"Astro"	115	3.32663918609394e-29	"850K"	"unique_liftover"	"chr16"	86432821	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26908895"	"chr3"	150983731	"Astro"	116	3.3994793177448e-29	"850K"	"unique_liftover"	"chr3"	151265943	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg05000177"	"chr15"	65169729	"Astro"	117	4.54311259373028e-29	"850K"	"unique_liftover"	"chr15"	64877530	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00018391"	"chr1"	183787016	"Astro"	118	4.63419083124721e-29	"850K"	"unique_liftover"	"chr1"	183817882	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg22175237"	"chr3"	126068092	"Astro"	119	4.66196980751094e-29	"850K"	"unique_liftover"	"chr3"	126349249	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00638797"	"chr15"	52447793	"Astro"	120	4.66848532965412e-29	"850K"	"unique_liftover"	"chr15"	52155596	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07725712"	"chr2"	239151919	"Astro"	121	4.94873954019033e-29	"850K"	"unique_liftover"	"chr2"	238243278	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19575927"	"chr12"	16081907	"Astro"	122	5.10203241197567e-29	"850K"	"unique_liftover"	"chr12"	15928973	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07841059"	"chr1"	151267394	"Astro"	123	5.12070672842033e-29	"850K"	"unique_liftover"	"chr1"	151294918	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg23641597"	"chr17"	70162036	"Astro"	124	5.20704186905424e-29	"850K"	"unique_liftover"	"chr17"	72165895	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg21454777"	"chr20"	24646600	"Astro"	125	5.39477869780469e-29	"850K"	"unique_liftover"	"chr20"	24665964	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11920018"	"chr14"	21491111	"Astro"	126	5.41456172641966e-29	"850K"	"unique_liftover"	"chr14"	21022952	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09762269"	"chr7"	158805418	"Astro"	127	5.51209437905448e-29	"850K"	"unique_liftover"	"chr7"	159012727	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16364570"	"chr18"	10290113	"Astro"	128	5.81563926650601e-29	"850K"	"unique_liftover"	"chr18"	10290116	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02810375"	"chr13"	113698416	"Astro"	129	5.8217842808488e-29	"850K"	"unique_liftover"	"chr13"	113044102	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06887778"	"chr16"	87101965	"Astro"	130	6.12106170712811e-29	"850K"	"unique_liftover"	"chr16"	87068359	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15830029"	"chr18"	22907666	"Astro"	131	6.47702484301842e-29	"850K"	"unique_liftover"	"chr18"	25327702	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11080763"	"chr3"	57160261	"Astro"	132	6.54097398030718e-29	"850K"	"unique_liftover"	"chr3"	57126233	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12187454"	"chr5"	125778807	"Astro"	133	6.72765903113385e-29	"850K"	"unique_liftover"	"chr5"	126443115	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg18697991"	"chr3"	64823081	"Astro"	134	7.22051463199805e-29	"850K"	"unique_liftover"	"chr3"	64837406	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24260019"	"chr15"	99526695	"Astro"	135	7.30988995965402e-29	"850K"	"unique_liftover"	"chr15"	98983466	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10485902"	"chr11"	66675294	"Astro"	136	7.91833535391135e-29	"850K"	"unique_liftover"	"chr11"	66907823	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20278154"	"chr12"	104914611	"Astro"	137	8.15619122704294e-29	"850K"	"unique_liftover"	"chr12"	104520833	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09840720"	"chr8"	103907253	"Astro"	138	8.46133595298786e-29	"850K"	"unique_liftover"	"chr8"	102895025	FALSE	TRUE	FALSE	FALSE
"Tian"	"cg13497616"	"chr1"	3154315	"Astro"	139	8.85768725425121e-29	"850K"	"unique_liftover"	"chr1"	3237751	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07604401"	"chr14"	95774012	"Astro"	140	8.90053173372687e-29	"850K"	"unique_liftover"	"chr14"	95307675	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19716228"	"chr3"	171276438	"Astro"	141	9.54622513480502e-29	"850K"	"unique_liftover"	"chr3"	171558648	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16847267"	"chr11"	27444868	"Astro"	142	9.91987095170288e-29	"850K"	"unique_liftover"	"chr11"	27423321	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14417782"	"chr2"	151023084	"Astro"	143	1.00083438669129e-28	"850K"	"unique_liftover"	"chr2"	150166570	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26470958"	"chr8"	6666420	"Astro"	144	1.09201433679067e-28	"850K"	"unique_liftover"	"chr8"	6808899	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09611042"	"chr3"	48465681	"Astro"	145	1.10811882557586e-28	"850K"	"unique_liftover"	"chr3"	48424272	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26928877"	"chr13"	100550971	"Astro"	146	1.11258984308614e-28	"850K"	"unique_liftover"	"chr13"	99898717	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg25837045"	"chr10"	124925003	"Astro"	147	1.23263625334103e-28	"850K"	"unique_liftover"	"chr10"	123165487	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg25868694"	"chr15"	69089281	"Astro"	148	1.3193428203848e-28	"850K"	"unique_liftover"	"chr15"	68796942	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04784499"	"chr17"	79950289	"Astro"	149	1.33354483844779e-28	"850K"	"unique_liftover"	"chr17"	81992413	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20355779"	"chr14"	102439006	"Astro"	150	1.37825233030733e-28	"850K"	"unique_liftover"	"chr14"	101972669	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24571871"	NA	NA	"Astro"	151	1.38896110001027e-28	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Tian"	"cg11751343"	"chr17"	42676882	"Astro"	152	1.5101667538409e-28	"850K"	"unique_liftover"	"chr17"	44599514	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13367234"	"chr1"	17253197	"Astro"	153	1.6178841842967e-28	"850K"	"unique_liftover"	"chr1"	16926702	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12703042"	"chr11"	111259829	"Astro"	154	1.82609687607112e-28	"850K"	"unique_liftover"	"chr11"	111389104	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01549377"	"chr9"	140215404	"Astro"	155	1.99344646930917e-28	"850K"	"unique_liftover"	"chr9"	137320952	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19585797"	"chr17"	46065327	"Astro"	156	2.15472176675343e-28	"850K"	"unique_liftover"	"chr17"	47987961	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14110621"	"chr3"	58087848	"Astro"	157	2.26742129937581e-28	"850K"	"unique_liftover"	"chr3"	58102121	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15124866"	"chr20"	55862701	"Astro"	158	2.48986242779333e-28	"850K"	"unique_liftover"	"chr20"	57287645	FALSE	TRUE	FALSE	FALSE
"Tian"	"cg26648725"	"chr15"	81048839	"Astro"	159	2.51958822498556e-28	"850K"	"unique_liftover"	"chr15"	80756498	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg21607700"	"chr6"	166344313	"Astro"	160	2.52594081173565e-28	"850K"	"unique_liftover"	"chr6"	165930825	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13083057"	NA	NA	"Astro"	161	2.52679352162986e-28	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Tian"	"cg07000167"	"chr7"	42196167	"Astro"	162	2.56946515492041e-28	"850K"	"unique_liftover"	"chr7"	42156568	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00993174"	"chr10"	80211479	"Astro"	163	2.74309562732371e-28	"850K"	"unique_liftover"	"chr10"	78451722	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06291368"	"chr14"	55604736	"Astro"	164	2.7996415873385e-28	"850K"	"unique_liftover"	"chr14"	55138018	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01021545"	"chr9"	139846909	"Astro"	165	3.05567956696307e-28	"850K"	"unique_liftover"	"chr9"	136952457	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06922482"	"chr9"	116885432	"Astro"	166	3.13654879226409e-28	"850K"	"unique_liftover"	"chr9"	114123152	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02776473"	"chr1"	3044886	"Astro"	167	3.15659248278635e-28	"850K"	"unique_liftover"	"chr1"	3128322	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11302992"	"chr11"	31789446	"Astro"	168	3.23970695973355e-28	"850K"	"unique_liftover"	"chr11"	31767898	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10787818"	"chr8"	11296220	"Astro"	169	3.29357280774355e-28	"850K"	"unique_liftover"	"chr8"	11438711	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15233575"	"chr19"	45221584	"Astro"	170	3.32543121429291e-28	"850K"	"unique_liftover"	"chr19"	44718312	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06379856"	"chr5"	75325631	"Astro"	171	3.33344779257319e-28	"850K"	"unique_liftover"	"chr5"	76029806	FALSE	TRUE	FALSE	FALSE
"Tian"	"cg11074192"	"chr13"	78494442	"Astro"	172	3.79235180544128e-28	"850K"	"unique_liftover"	"chr13"	77920307	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg20507125"	"chr7"	129027704	"Astro"	173	3.80674987018903e-28	"850K"	"unique_liftover"	"chr7"	129387863	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24955173"	"chr8"	37573713	"Astro"	174	3.89377310257497e-28	"850K"	"unique_liftover"	"chr8"	37716195	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02471587"	"chr11"	73044133	"Astro"	175	3.89682433384256e-28	"850K"	"unique_liftover"	"chr11"	73333088	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12430029"	"chr17"	55446979	"Astro"	176	4.17660352757472e-28	"850K"	"unique_liftover"	"chr17"	57369618	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg18808825"	"chr7"	4971556	"Astro"	177	4.29750473426989e-28	"850K"	"unique_liftover"	"chr7"	4931925	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg03340044"	"chr20"	36875438	"Astro"	178	4.37541877411457e-28	"850K"	"unique_liftover"	"chr20"	38247036	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09387148"	"chr11"	73108376	"Astro"	179	4.69075096156178e-28	"850K"	"unique_liftover"	"chr11"	73397331	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10097755"	"chr1"	3034236	"Astro"	180	4.77677326404774e-28	"850K"	"unique_liftover"	"chr1"	3117672	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06895124"	"chr8"	141588750	"Astro"	181	5.05240960727571e-28	"850K"	"unique_liftover"	"chr8"	140578651	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15260225"	"chr2"	206617016	"Astro"	182	5.17279102504973e-28	"850K"	"unique_liftover"	"chr2"	205752292	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24630825"	"chr4"	176909979	"Astro"	183	5.20365752070713e-28	"850K"	"unique_liftover"	"chr4"	175988828	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24513555"	"chr14"	66393136	"Astro"	184	5.24483237743461e-28	"850K"	"unique_liftover"	"chr14"	65926418	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13063274"	"chr3"	112870238	"Astro"	185	5.82190122090609e-28	"850K"	"unique_liftover"	"chr3"	113151391	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01775490"	"chr14"	89774948	"Astro"	186	5.94963893523165e-28	"850K"	"unique_liftover"	"chr14"	89308604	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13604680"	"chr1"	202097020	"Astro"	187	6.01063362811482e-28	"850K"	"unique_liftover"	"chr1"	202127892	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15473888"	"chr6"	15587744	"Astro"	188	6.55438869233044e-28	"850K"	"unique_liftover"	"chr6"	15587513	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10691256"	"chr3"	127718687	"Astro"	189	6.62842024753183e-28	"850K"	"unique_liftover"	"chr3"	127999844	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17755082"	NA	NA	"Astro"	190	7.28241901233069e-28	"850K"	"invalid_source_coordinate"	NA	NA	FALSE	FALSE	FALSE	FALSE
"Tian"	"cg10730256"	"chr19"	1523127	"Astro"	191	7.52650595116977e-28	"850K"	"unique_liftover"	"chr19"	1523128	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10245001"	"chr1"	3264528	"Astro"	192	8.32828072238839e-28	"850K"	"unique_liftover"	"chr1"	3347964	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg03309252"	"chr9"	98314632	"Astro"	193	8.61889696225882e-28	"850K"	"unique_liftover"	"chr9"	95552350	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12011642"	"chr17"	55415959	"Astro"	194	8.91635066526986e-28	"850K"	"unique_liftover"	"chr17"	57338598	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07193394"	"chr9"	89039402	"Astro"	195	9.23122586013482e-28	"850K"	"unique_liftover"	"chr9"	86424487	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10808195"	"chr2"	60442527	"Astro"	196	9.35838015549677e-28	"850K"	"unique_liftover"	"chr2"	60215392	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00161971"	"chr19"	47268148	"Astro"	197	9.46771258149786e-28	"850K"	"unique_liftover"	"chr19"	46764891	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg22729726"	"chr1"	3123854	"Astro"	198	9.86986100534839e-28	"850K"	"unique_liftover"	"chr1"	3207290	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15594699"	"chr20"	25239395	"Astro"	199	1.02589338170841e-27	"850K"	"unique_liftover"	"chr20"	25258759	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26124727"	"chr12"	127226615	"Astro"	200	1.03807300014702e-27	"850K"	"unique_liftover"	"chr12"	126742069	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg18347227"	"chr4"	1646718	"Astro"	201	1.03955537252391e-27	"850K"	"unique_liftover"	"chr4"	1644991	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06452544"	"chr6"	139296557	"Astro"	202	1.04742623328321e-27	"850K"	"unique_liftover"	"chr6"	138975420	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17453374"	"chr1"	54359880	"Astro"	203	1.09221541310768e-27	"850K"	"unique_liftover"	"chr1"	53894207	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg13832955"	"chr7"	1153842	"Astro"	204	1.12900779213268e-27	"850K"	"unique_liftover"	"chr7"	1114206	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16397852"	"chr7"	1153961	"Astro"	205	1.13458272605068e-27	"850K"	"unique_liftover"	"chr7"	1114325	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg27458187"	"chr18"	33791922	"Astro"	206	1.15784027998522e-27	"850K"	"unique_liftover"	"chr18"	36211959	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24336219"	"chr12"	128998713	"Astro"	207	1.17463602056801e-27	"850K"	"unique_liftover"	"chr12"	128514168	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00412189"	"chr6"	3826886	"Astro"	208	1.1913563189681e-27	"850K"	"unique_liftover"	"chr6"	3826652	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11711945"	"chr1"	39365421	"Astro"	209	1.32603251620071e-27	"850K"	"unique_liftover"	"chr1"	38899749	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg17451334"	"chr1"	208293893	"Astro"	210	1.37245565981632e-27	"850K"	"unique_liftover"	"chr1"	208120548	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11654413"	"chr20"	1929876	"Astro"	211	1.38154853147006e-27	"850K"	"unique_liftover"	"chr20"	1949230	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07719096"	"chr16"	80199163	"Astro"	212	1.46212202085253e-27	"850K"	"unique_liftover"	"chr16"	80165266	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09225792"	"chr1"	59522144	"Astro"	213	1.53411100519643e-27	"850K"	"unique_liftover"	"chr1"	59056472	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg24781461"	"chr1"	3631541	"Astro"	214	1.54470208778217e-27	"850K"	"unique_liftover"	"chr1"	3714977	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07724304"	"chr17"	73509955	"Astro"	215	1.58356443907476e-27	"850K"	"unique_liftover"	"chr17"	75513874	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg15685216"	"chr17"	63074915	"Astro"	216	1.72680082815055e-27	"850K"	"unique_liftover"	"chr17"	65078797	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06147210"	"chr7"	136927099	"Astro"	217	1.82737646407644e-27	"850K"	"unique_liftover"	"chr7"	137242352	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg14748568"	"chr7"	128922791	"Astro"	218	1.83291352107426e-27	"850K"	"unique_liftover"	"chr7"	129282950	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg12488274"	"chr15"	65594642	"Astro"	219	1.83501692784258e-27	"850K"	"unique_liftover"	"chr15"	65302304	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg23970643"	"chr12"	107102918	"Astro"	220	2.04138661377694e-27	"850K"	"unique_liftover"	"chr12"	106709140	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg03574323"	"chr15"	72469006	"Astro"	221	2.16550089783797e-27	"850K"	"unique_liftover"	"chr15"	72176665	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06617692"	"chr9"	80262196	"Astro"	222	2.19764669195379e-27	"850K"	"unique_liftover"	"chr9"	77647280	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg22895580"	"chr7"	70236377	"Astro"	223	2.43816698499679e-27	"850K"	"unique_liftover"	"chr7"	70771391	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg22445328"	"chr5"	135353227	"Astro"	224	2.45563070738238e-27	"850K"	"unique_liftover"	"chr5"	136017538	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02622515"	"chr8"	37573665	"Astro"	225	2.48609232610309e-27	"850K"	"unique_liftover"	"chr8"	37716147	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg16661792"	"chr20"	55862697	"Astro"	226	2.50612091428342e-27	"850K"	"unique_liftover"	"chr20"	57287641	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg06545200"	"chr2"	11009092	"Astro"	227	2.50795312049607e-27	"850K"	"unique_liftover"	"chr2"	10868966	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg19507725"	"chr7"	75279630	"Astro"	228	2.60879890824774e-27	"850K"	"unique_liftover"	"chr7"	75650312	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg21960082"	"chr20"	61812389	"Astro"	229	2.61750778296698e-27	"850K"	"unique_liftover"	"chr20"	63181037	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11169848"	"chr11"	67142030	"Astro"	230	2.69836466464985e-27	"850K"	"unique_liftover"	"chr11"	67374559	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10367409"	"chr2"	8711177	"Astro"	231	2.82608268450742e-27	"850K"	"unique_liftover"	"chr2"	8571047	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg01764161"	"chr2"	237415031	"Astro"	232	2.85615366087753e-27	"850K"	"unique_liftover"	"chr2"	236506388	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11511084"	"chr17"	79950366	"Astro"	233	2.86638362584575e-27	"850K"	"unique_liftover"	"chr17"	81992490	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg11910208"	"chr6"	136358146	"Astro"	234	2.90960336913719e-27	"850K"	"unique_liftover"	"chr6"	136037008	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg03657103"	"chr13"	21039676	"Astro"	235	3.14007388209494e-27	"850K"	"unique_liftover"	"chr13"	20465537	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg09270255"	"chr14"	104315202	"Astro"	236	3.34133607981384e-27	"850K"	"unique_liftover"	"chr14"	103848865	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg26029221"	"chr1"	12653721	"Astro"	237	3.41957281675823e-27	"850K"	"unique_liftover"	"chr1"	12593708	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg00640033"	"chr14"	22987246	"Astro"	238	3.56697391027392e-27	"850K"	"unique_liftover"	"chr14"	22518268	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg02787240"	"chr14"	73383003	"Astro"	239	3.80981820021236e-27	"850K"	"unique_liftover"	"chr14"	72916295	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg10541843"	"chr14"	104315223	"Astro"	240	3.8615724880834e-27	"850K"	"unique_liftover"	"chr14"	103848886	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04451839"	"chr16"	54311855	"Astro"	241	3.87576014130141e-27	"850K"	"unique_liftover"	"chr16"	54277943	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg04588888"	"chr17"	26904863	"Astro"	242	4.11353926874995e-27	"850K"	"unique_liftover"	"chr17"	28577845	FALSE	FALSE	FALSE	TRUE
"Tian"	"cg07659529"	"chr16"	87261323	"Astro"	243	4.75446639519368e-27	"850K"	"unique_liftover"	"chr16"	87227717	FALSE	FALSE	FALSE	TRUE
